	TCGA.3G.AB0O.01A	TCGA.3G.AB0Q.01A	TCGA.3G.AB0T.01A	TCGA.3G.AB14.01A	TCGA.3G.AB19.01A	TCGA.3Q.A9WF.01A	TCGA.3S.A8YW.01A	TCGA.3S.AAYX.01A	TCGA.3T.AA9L.01A	TCGA.4V.A9QI.01A	TCGA.4V.A9QJ.01A	TCGA.4V.A9QL.01A	TCGA.4V.A9QM.01A	TCGA.4V.A9QN.01A	TCGA.4V.A9QR.01A	TCGA.4V.A9QS.01A	TCGA.4V.A9QT.01A	TCGA.4V.A9QU.01A	TCGA.4V.A9QW.01A	TCGA.4V.A9QX.01A	TCGA.4X.A9F9.01A	TCGA.4X.A9FA.01A	TCGA.4X.A9FB.01A	TCGA.4X.A9FC.01A	TCGA.4X.A9FD.01A	TCGA.5G.A9ZZ.01A	TCGA.5K.AAAP.01A	TCGA.5U.AB0D.01A	TCGA.5U.AB0E.01A	TCGA.5U.AB0F.01A	TCGA.5V.A9RR.01A	TCGA.X7.A8D6.01A	TCGA.X7.A8D6.11A	TCGA.X7.A8D7.01A	TCGA.X7.A8D7.11A	TCGA.X7.A8D8.01A	TCGA.X7.A8D9.01A	TCGA.X7.A8DB.01A	TCGA.X7.A8DD.01A	TCGA.X7.A8DE.01A	TCGA.X7.A8DF.01A	TCGA.X7.A8DG.01A	TCGA.X7.A8DJ.01A	TCGA.X7.A8M0.01A	TCGA.X7.A8M1.01A	TCGA.X7.A8M3.01A	TCGA.X7.A8M4.01A	TCGA.X7.A8M5.01A	TCGA.X7.A8M6.01A	TCGA.X7.A8M7.01A	TCGA.X7.A8M8.01A	TCGA.XH.A853.01A	TCGA.XM.A8R8.01A	TCGA.XM.A8R9.01A	TCGA.XM.A8RB.01A	TCGA.XM.A8RC.01A	TCGA.XM.A8RD.01A	TCGA.XM.A8RE.01A	TCGA.XM.A8RF.01A	TCGA.XM.A8RG.01A	TCGA.XM.A8RH.01A	TCGA.XM.A8RI.01A	TCGA.XM.A8RL.01A	TCGA.XM.AAZ1.01A	TCGA.XM.AAZ2.01A	TCGA.XM.AAZ3.01A	TCGA.XU.A92O.01A	TCGA.XU.A92Q.01A	TCGA.XU.A92T.01A	TCGA.XU.A92U.01A	TCGA.XU.A92V.01A	TCGA.XU.A92W.01A	TCGA.XU.A92X.01A	TCGA.XU.A92Y.01A	TCGA.XU.A92Z.01A	TCGA.XU.A930.01A	TCGA.XU.A931.01A	TCGA.XU.A932.01A	TCGA.XU.A933.01A	TCGA.XU.A936.01A	TCGA.XU.AAXV.01A	TCGA.XU.AAXW.01A	TCGA.XU.AAXX.01A	TCGA.XU.AAXY.01A	TCGA.XU.AAXZ.01A	TCGA.XU.AAY0.01A	TCGA.XU.AAY1.01A	TCGA.YT.A95D.01A	TCGA.YT.A95E.01A	TCGA.YT.A95F.01A	TCGA.YT.A95G.01A	TCGA.YT.A95H.01A	TCGA.ZB.A961.01A	TCGA.ZB.A962.01A	TCGA.ZB.A963.01A	TCGA.ZB.A964.01A	TCGA.ZB.A965.01A	TCGA.ZB.A966.01A	TCGA.ZB.A969.01A	TCGA.ZB.A96A.01A	TCGA.ZB.A96B.01A	TCGA.ZB.A96C.01A	TCGA.ZB.A96D.01A	TCGA.ZB.A96E.01A	TCGA.ZB.A96F.01A	TCGA.ZB.A96G.01A	TCGA.ZB.A96H.01A	TCGA.ZB.A96I.01A	TCGA.ZB.A96K.01A	TCGA.ZB.A96L.01A	TCGA.ZB.A96M.01A	TCGA.ZB.A96O.01A	TCGA.ZB.A96P.01A	TCGA.ZB.A96Q.01A	TCGA.ZB.A96R.01A	TCGA.ZB.A96V.01A	TCGA.ZC.AAA7.01A	TCGA.ZC.AAAA.01A	TCGA.ZC.AAAF.01A	TCGA.ZC.AAAH.01A	TCGA.ZL.A9V6.01A	TCGA.ZT.A8OM.01A
hsa-mir-501	395.89	308.049	299.734	328.507	655.272	284.378	149.831	265.768	314.93	178.368	322.325	254.643	245.858	361.627	301.28	330.656	284.048	155.068	165.671	207.171	270.481	201.098	207.905	203.239	371.01	313.067	288.644	262.175	270.903	294.18	192.247	222.163	472.073	356.499	276.567	252.627	172.247	296.266	204.106	195.198	210.115	456.179	259.302	432.458	213.979	476.087	171.481	287.321	386.539	299.931	235.579	244.956	409.342	545.984	179.014	760.528	348.957	181.21	221.899	136.445	126.854	337.586	409.931	301.196	241.975	223.598	180.802	298.68	300.228	174.954	285.805	190.689	336.425	1082.552	314.555	358.731	249.675	257.682	353.589	580.951	245.776	189.265	265.359	367.266	276.1	254.939	178.457	393.472	204.309	184.348	169.093	203.288	303.361	279.103	312.744	175.581	290.614	292.764	356.495	184.243	212.678	264.363	236.78	229.204	420.117	250.563	364.527	423.798	292.333	445.632	327.092	266.326	447.354	197.232	451.479	555.16	605.293	293.374	211.029	271.856	247.986	221.393
hsa-mir-502	124.36	142.737	74.933	132.017	233.642	58.353	94.63	115.087	105.376	42.305	108.851	95.815	100.049	190.393	190.177	83.65	77.699	64.444	57.818	61.823	78.373	122.621	60.921	60.782	141.205	97.983	103.342	72.517	212.122	69.219	110.156	49.242	102.998	63.354	53.631	109.87	63.638	93.494	61.794	88.968	73.497	72.484	78.202	121.088	94.986	207.935	55.146	100.249	104.451	114.702	82.416	111.061	123.145	118.317	108.303	284.396	104.133	71.361	110.022	67.809	78.674	136.661	166.373	76.52	123.491	83.686	108.764	74.14	82.114	75.339	119.739	80.94	107.694	369.774	88.241	112.452	94.828	79.872	29.313	64.857	99.072	77.234	118.21	91.643	78.161	76.643	68.154	87.561	95.492	107.536	75.406	61.739	139.248	86.7	85.959	51.102	55.355	66.608	105.136	55.393	67.517	162.534	95.942	76.821	116.329	107.847	102.649	153.583	100.554	150.248	87.614	51.091	136.738	75.575	218.825	76.082	136.567	85.865	74.842	76.986	73.895	72.48
hsa-mir-503	88.303	37.141	77.204	51.169	94.889	124.092	26.286	134.071	113.758	56.026	118.362	49.202	57.393	71.846	45.042	31.566	75.152	45.312	105.629	63.796	96.532	30.042	178.895	93.072	47.068	21.508	39.199	124.115	75.819	66.335	35.783	109.936	33.106	134.224	116.726	38.866	98.427	163.918	105.798	54.443	117.595	122.121	72.028	45.841	42.796	60.216	52.124	50.125	67.502	117.027	123.26	96.529	76.395	51.764	139.631	65.575	38.773	104.236	35.232	14.885	92.701	30.098	108.057	52.099	46.726	82.378	49.438	60.371	85.963	75.339	87.666	53.503	19.061	88.679	87.203	45.538	28.809	65.609	29.313	63.477	76.845	143.434	86.328	59.707	56.844	80.677	85.193	137.438	82.168	83.639	12.568	99.385	33.154	106.89	72.242	66.826	54.29	41.823	70.09	50.577	135.034	57.768	102.092	50.375	40.752	58.384	40.413	21.94	69.455	63.37	79.826	108.705	192.447	33.179	120.394	43.985	12.731	60.821	50.303	98.638	36.321	59.302
hsa-mir-505	403.249	239.594	952.185	434.94	321.37	415.856	562.525	448.484	355.644	338.441	355.614	288.308	429.669	131.718	295.275	362.222	664.903	229.582	381.378	310.428	483.617	201.098	519.28	310.557	401.466	534.125	283.299	383.501	610.809	258.85	254.692	302.325	469.62	387.639	452.182	194.328	253.704	568.247	315.522	197.854	343.275	425.452	251.07	408.241	218.154	537.244	249.289	313.279	437.699	536.31	226.827	258.45	427.586	571.866	588.956	611.559	301.322	417.745	333.776	657.418	258.587	305.048	473.393	625.185	201.089	197.446	221.765	121.802	193.737	302.193	231.637	624.197	666.18	871.73	416.292	330.85	1056.316	509.659	817.103	1086.006	350.564	547.426	372.288	513.062	524.793	229.929	315.662	313.669	327.191	237.262	642.096	426.152	752.601	231.596	423.393	220.132	210.775	714.096	267.069	354.036	427.607	341.714	263.225	285.876	796.519	416.793	242.479	1330.287	248.794	357.732	281.338	706.58	572.276	255.295	397.79	1276.749	2201.277	988.347	354.577	716.929	350.688	407.204
hsa-mir-508	42.68	563.664	87.801	165.789	2604.973	167.672	7.886	26.102	62.268	34.301	101.453	87.183	577.804	44.305	76.071	46.56	21.654	426.941	41.14	525.492	2225.019	563.443	134.413	1200.439	113.518	428.973	119.377	57.177	141.415	38.936	250.482	782.151	175.341	55.837	67.302	766.102	81.457	48.568	998.997	391.724	500.645	52.788	916.818	170.389	751.536	1266.428	319.543	310.594	117.951	38.751	750.498	773.273	66.133	870.123	62.655	32.788	40.989	173.993	815.278	2733.868	33.543	115.511	90.905	32.562	544.86	1616.182	1656.884	3212.397	5348.935	516.49	46.327	90.543	81.962	110.43	332.203	26.951	171.651	77.019	124.581	1909.826	27.308	71.293	21.091	37.49	70.04	563.931	256.476	209.482	631.434	901.256	46.843	608.358	46.416	3807.677	442.596	3176.184	5265.112	55.765	2247.729	49.372	563.766	609.015	386.228	1081.793	84.468	14.596	1800.002	118.941	175.193	765.547	450.725	108.705	50.644	471.882	56.13	26.153	26.619	49.194	137.414	72.174	779.028	212.168
hsa-mir-509-1	2.208	62.629	8.326	9.21	343.749	26.591	0	1.186	2.395	8.004	21.136	9.495	90.742	13.172	10.009	9.47	0	45.312	4.448	101.941	274.304	99.936	13.538	123.463	15.228	11.949	5.345	2.789	10.223	3.605	51.921	76.726	19.619	13.959	7.361	102.396	11.879	9.714	84.264	43.82	62.256	6.303	127.593	28.542	88.723	119.492	36.26	34.908	21.316	6.2	137.847	127.668	0	94.9	8.951	1.426	4.431	19.244	149.581	406.028	5.489	10.575	5.146	4.884	81.771	245.827	279.679	339.987	418.266	61.108	4.989	5.487	9.53	8.366	39.449	0.929	18.005	4.754	5.496	75.896	4.446	8.487	4.905	7.637	9.136	83.904	31.387	17.734	103.635	128.873	9.14	49.693	4.973	391.932	32.006	222.752	318.291	0	214.501	6.021	82.146	39.165	57.196	84.377	3.705	2.433	271.576	10.393	30.063	68.48	39.913	7.609	20.258	52.534	11.389	2.378	0	2.683	26.992	3.609	70.138	26.356
hsa-mir-511	27.963	71.368	46.171	45.029	25.065	53.921	2.629	14.238	21.554	18.294	70.806	43.16	37.228	34.726	41.038	18.151	14.011	45.312	27.797	20.388	17.204	83.382	25.142	14.246	33.225	15.534	62.361	51.598	47.706	69.219	112.261	29.774	185.151	31.14	56.786	42.603	32.243	10.928	25.279	31.869	49.286	29.151	30.869	30.272	60.54	22.581	18.13	62.656	26.29	22.475	34.279	33.214	277.076	27.114	37.593	47.756	19.94	33.676	19.779	8.269	31.104	82.973	5.146	78.148	39.217	16.999	26.838	60.371	29.51	21.765	35.637	13.719	86.727	155.606	48.792	48.326	73.222	61.806	29.313	22.079	16.512	22.916	20.11	75.675	12.181	41.952	29.593	11.084	25.169	15.362	78.834	55.716	54.705	51.07	36.578	19.655	41.516	30.98	24.169	16.859	31.508	20.562	23.985	15.112	44.457	40.544	25.056	90.071	74.638	16.353	28.231	25.002	15.193	28.571	31.726	79.648	50.923	42.933	33.127	21.652	48.846	68.526
hsa-mir-514a-1	5.887	56.075	9.083	16.374	270.344	16.989	2.629	9.492	10.777	5.717	18.494	14.674	30.247	1.197	9.008	7.102	2.548	60.416	3.336	63.796	154.834	76.025	11.604	90.223	11.075	21.508	14.254	1.395	16.186	3.605	20.347	71.001	13.488	6.443	5.258	69.51	11.879	12.142	98.308	69.05	55.339	3.939	83.347	18.163	74.11	81.857	53.635	26.852	27.711	4.65	139.305	43.594	1.14	44.369	9.846	4.989	5.539	11.225	92.715	190.197	6.099	28.471	12.006	1.628	31.707	125.529	182.215	282.793	272.001	77.85	11.404	10.975	8.577	20.078	48.792	2.788	31.209	13.312	3.664	111.774	10.161	5.941	6.376	6.943	12.181	56.474	34.077	9.975	68.103	31.578	9.14	64.751	1.658	481.007	31.091	281.716	407.711	3.098	266.465	14.45	52.888	33.29	24.6	93.193	11.855	2.433	181.051	13.857	16.586	45.994	30.178	9.783	10.129	46.082	8.948	5.944	1.157	8.944	24.538	12.029	48.846	13.178
hsa-mir-532	11831.081	18648.986	7809.736	18291.008	28348.555	6972.057	7191.907	12791.29	9796.365	5081.189	8375.692	10548.26	10283.367	15593.065	13256.331	8028.867	9127.762	7368.766	8791.706	9952.116	8639.152	12235.735	6508.888	9521.839	12863.519	9308.361	9233.038	6518.123	12020.236	8909.773	13597.615	10505.795	13381.118	8434.649	7483.092	15517.118	6754.971	8443.575	7181.171	9475.744	8827.443	8382.195	9925.51	14088.63	12912.842	16595.286	8660.908	10664.009	10739.962	9247.472	9636.135	12655.725	6636.136	12970.508	9997.029	23504.381	8103.557	7020.676	9610.262	9031.855	8440.046	10650.633	14691.464	7762.708	11578.907	12624.791	13288.971	9841.608	13968.303	9024.769	11308.178	7364.15	11906.412	30615.967	14515.189	14420.783	8909.066	7355.83	7397.897	10422.626	7967.715	5825.636	8290.881	10957.592	8044.455	10007.962	7930.12	12923.613	11772.949	12277.051	7970.216	10780.278	6272.784	12838.736	8947.946	12700.805	9051.606	9531.095	20167.929	8588.387	9448.991	16011.6	11910.941	9321.811	9515.991	10473.354	14345.861	11365.175	13735.511	22591.304	10817.406	6463.58	12134.27	12736.195	21389.525	6940.091	12110.496	8212.671	8738.063	6274.33	11015.356	9298.494
hsa-mir-539	181.756	159.486	372.397	265.057	71.614	138.865	23.658	4.746	15.567	220.673	12.153	116.532	110.132	216.737	108.101	1770.865	12.738	69.479	58.93	49.327	52.567	118.942	387.768	83.575	8.306	7.169	292.207	20.918	51.114	10.094	135.415	128.259	52.725	1.074	42.063	155.463	179.884	1.214	123.587	51.787	97.708	554.664	81.289	28.542	242.161	10.35	114.824	33.118	15.632	444.858	132.012	159.844	118.584	4.93	1.79	173.204	34.342	68.956	139.691	61.194	46.96	221.261	0.858	14.653	198.586	78.455	25.425	271.142	207.85	107.149	163.215	156.392	324.989	5.02	145.339	674.711	1672.1	3.803	54.962	12.419	22.863	321.666	193.747	357.547	6.09	130.696	52.909	171.798	36.272	149.356	751.778	27.105	36.47	98.577	158.201	271.234	341.711	48.019	192.145	157.751	60.765	99.871	79.337	84.377	180.05	274.889	106.691	6.929	203.182	56.215	270.63	777.238	102.976	199.075	29.285	117.689	27.776	22.361	62.572	390.943	75.147	43.488
hsa-mir-542	1888.205	863.703	1634.156	450.291	522.785	2863.721	509.952	2707.515	2169.785	1512.694	2937.912	941.747	1648.875	841.8	1977.84	1013.276	1239.368	1000.895	1178.602	1501.499	1781.544	734.5	2861.358	1239.378	748.941	287.974	883.749	1906.349	1298.288	1269.014	985.09	1525.367	557.904	3067.828	2994.919	857.287	1450.949	1935.441	1448.406	1594.783	1650.66	1538.719	997.079	676.365	735.879	810.1	944.277	910.299	1519.866	2552.122	2937.81	1015.115	2936.091	547.216	2725.486	1296.533	1033.577	1758.376	757.794	276.198	1689.961	1381.255	2035.931	976.851	993.765	904.853	1360.255	2281.406	1850.123	1459.064	1592.239	906.8	1067.412	973.795	5424.25	789.021	624.187	967.022	763.973	611.31	1681.057	2388.307	1884.982	1298.971	609.044	1704.702	1536.164	2510.462	1121.48	820.177	305.053	1837.12	813.937	965.577	1207.996	1132.105	943.164	910.821	768.578	1076.559	1979.371	1172.01	1855.492	838.736	660.184	1338.766	1004.671	647.822	1614.052	950.546	1652.01	1907.767	1458.543	966.804	2141.881	1349.264	590.248	1559.889	899.326	1931.858	990.693	1497.036
hsa-mir-550a-2	12.51	7.282	13.624	5.117	12.533	16.25	7.886	20.17	19.159	28.585	11.096	13.811	16.287	9.58	16.015	11.048	40.76	14.097	16.678	14.469	20.071	9.81	7.736	17.095	12.459	11.949	14.254	15.34	17.038	12.979	23.855	21.758	14.714	25.771	21.032	11.959	15.273	10.928	28.088	14.607	22.481	13.394	18.522	21.623	13.569	8.468	15.108	9.846	11.369	20.15	16.046	19.721	25.085	12.325	15.216	12.117	4.431	48.109	14.834	9.923	22.565	8.948	16.294	22.793	10.847	9.153	5.65	7.414	5.132	12.556	7.127	27.437	14.296	10.039	6.229	18.587	1.2	12.361	10.992	11.039	5.081	11.882	11.281	12.497	18.271	15.329	10.761	18.842	37.013	22.19	29.706	27.105	8.289	20.19	11.888	7.862	12.774	20.137	19.94	15.655	20.255	16.645	15.99	8.816	6.669	21.894	7.274	4.619	16.586	80.745	15.576	29.35	30.386	9.216	12.202	9.51	15.046	10.733	22.084	9.623	20.039	15.814
hsa-mir-5586	13.981	13.837	28.005	11.257	31.331	25.853	10.514	3.559	9.58	13.721	11.096	38.844	27.145	16.764	15.014	12.626	8.916	1.007	7.783	3.288	13.381	26.977	10.637	13.296	11.075	20.313	35.635	20.918	5.111	46.867	12.629	5.726	14.714	18.254	8.413	22.423	50.062	1.214	6.554	15.935	15.564	11.03	10.29	44.976	27.139	7.527	12.087	99.354	9.237	13.175	4.376	13.493	41.048	67.786	4.475	16.394	6.647	28.063	7.417	9.923	9.758	55.315	6.861	9.769	11.682	35.305	18.363	51.898	26.944	7.534	46.327	17.834	13.343	23.425	38.411	11.152	16.805	19.017	23.817	27.599	15.242	23.764	10.791	15.968	21.317	24.203	17.935	26.601	8.143	5.121	10.283	13.553	13.262	40.381	42.979	10.482	25.548	63.51	22.961	7.225	7.877	4.896	14.76	10.075	8.15	17.029	30.714	11.548	27.989	23.508	30.178	18.48	0	19.355	8.135	55.873	46.294	33.988	8.588	18.044	36.321	52.713
hsa-mir-574	60.34	403.45	101.425	119.736	255.126	187.615	452.123	43.899	122.14	92.614	125.231	214.936	729.817	107.77	252.235	118.373	34.392	131.909	113.413	103.257	108.001	356.214	117.007	83.575	192.427	194.771	146.104	115.748	259.828	69.94	151.552	114.517	1652.868	73.018	223.988	352.781	406.435	49.782	58.985	103.575	126.242	96.121	185.216	373.644	340.279	100.674	154.106	273.895	75.318	67.426	85.334	151.541	337.508	385.763	77.871	246.619	175.032	202.057	194.084	530.069	65.866	296.913	49.741	296.311	150.191	417.122	281.091	381.293	388.757	263.686	372.045	89.171	345.003	155.606	1106.651	171.93	286.886	114.103	791.454	280.126	90.181	134.098	102.024	72.204	210.12	145.218	157.831	1246.918	85.129	587.182	191.943	127.996	212.187	752.984	225.87	440.263	490.743	357.823	450.754	46.964	166.542	1184.739	289.671	130.974	94.841	109.469	714.505	602.786	631.315	303.561	846.935	50.004	45.579	307.829	45.555	479.078	418.96	199.458	77.295	109.464	457.147	210.85
hsa-mir-576	601.194	155.117	350.447	187.28	168.294	416.595	186.632	718.998	546.039	565.974	248.877	249.464	383.135	92.203	184.171	401.68	1029.198	397.74	492.567	362.385	609.778	87.061	579.234	458.712	537.134	133.83	384.858	80.884	210.418	307.159	152.254	880.636	268.53	1008.292	657.242	191.339	399.647	968.935	710.627	282.838	359.704	651.572	413.649	153.955	232.767	80.916	382.999	158.43	374.46	374.332	450.737	428.673	229.186	350.021	567.474	183.182	437.581	627.018	119.912	127.349	411.665	183.842	789.845	345.154	178.561	141.22	173.74	151.458	186.039	406.83	172.481	986.368	294.491	172.338	122.5	152.414	165.65	298.569	188.703	102.115	294.677	375.136	310.975	245.076	281.175	360.625	441.21	125.246	438.969	249.211	153.098	536.078	162.456	200.717	365.782	175.581	134.129	99.137	116.616	415.451	355.589	135.119	260.765	217.87	170.418	424.091	73.552	123.56	146.167	423.146	183.016	594.615	786.668	288.475	347.354	141.465	151.613	204.825	403.654	607.465	150.295	289.919
hsa-mir-582	292.135	3249.445	3368.223	960.961	1324.866	328.696	389.036	817.475	286.191	373.886	245.707	2208.92	1804.766	98.19	1470.368	1386.546	883.989	627.322	1474.365	529.438	403.332	4055.689	359.725	528.041	2259.284	532.931	354.569	1018.021	3380.319	151.416	2995.264	450.052	348.23	385.492	501.607	1473.906	1995.691	843.872	295.86	371.806	172.935	546.785	699.704	368.455	1275.523	1065.079	1055.324	508.407	1935.538	554.91	491.58	686.085	1074.096	403.018	955.039	1275.862	727.825	250.166	1105.168	1468.648	553.766	1247.034	591.741	1569.474	1088.052	2232.058	597.495	6955.428	8806.69	618.617	6460.9	681.815	1768.855	2066.385	2372.136	2306.656	1336	1236.114	562.445	738.264	887.207	397.202	478.726	962.252	127.899	1530.44	780.188	7557.986	854.99	2773.751	1794.898	3052.329	5346.123	6266.158	509.352	10225.635	5652.597	376.411	5314.791	263.721	527.757	4558.797	2083.046	571.751	1289.249	630.055	1585.812	2121.299	1037.679	6066.117	2262.388	585.918	1791.105	3480.127	4049.481	779.839	1366.829	3190.437	1133.666	665.204	4656.634	384.802
hsa-mir-584	89.774	223.572	136.243	79.824	187.093	109.319	94.63	49.832	98.191	58.312	165.918	252.917	79.884	164.049	112.104	71.813	81.521	90.624	121.196	73.003	84.107	167.378	104.436	97.821	135.668	120.686	276.172	125.509	93.708	62.009	185.231	115.662	890.194	41.878	134.603	170.411	134.064	78.923	148.867	175.28	158.235	115.03	273.708	303.586	171.183	111.965	146.552	213.925	61.818	34.876	98.462	88.226	648.791	168.848	119.939	164.65	66.468	161.966	76.027	201.774	96.36	597.08	30.873	102.569	132.669	261.518	230.24	410.95	282.266	124.728	137.557	96.03	162.018	152.26	416.292	195.164	99.63	61.806	164.886	82.796	66.048	70.444	42.673	62.484	89.326	146.832	110.302	67.611	51.818	113.51	284.487	144.56	91.174	159.148	96.932	250.269	447.098	41.823	210.876	84.294	92.273	127.286	89.792	164.977	82.986	38.111	124.473	88.917	93.298	143.093	119.739	67.397	54.02	134.56	113.887	178.317	247.673	64.399	127.599	97.435	201.646	183.176
hsa-mir-589	785.158	185.703	523.778	384.794	224.69	588.699	407.436	972.902	677.759	457.353	473.976	325.425	336.6	214.342	303.282	381.162	792.279	440.032	510.357	443.281	800.93	217.039	624.683	485.304	524.674	332.185	277.953	292.855	329.683	442.713	266.62	624.118	619.212	737.696	1082.083	261.596	414.072	945.865	719.053	458.118	493.728	720.905	578.285	374.509	351.76	309.55	580.164	330.285	470.384	624.662	604.629	520.013	627.126	504.08	732.167	478.27	532.852	716.019	203.974	281.16	708.064	362.803	823.291	540.524	269.51	207.907	262.728	239.368	189.888	565.042	334.983	561.091	572.781	421.643	347.775	320.627	369.711	511.561	436.033	343.603	461.068	587.316	477.745	644.973	549.155	505.037	638.499	323.645	504.111	364.428	463.863	969.758	542.072	572.458	456.313	227.993	341.711	531.312	338.972	834.514	865.342	418.086	621.162	431.962	282.301	676.276	247.328	202.083	544.237	592.813	477.983	870.725	1051.704	538.24	749.211	551.593	409.701	574.225	644.128	508.827	376.989	724.798
hsa-mir-590	405.456	318.973	304.275	224.122	189.778	327.219	205.032	580.182	440.663	459.639	240.423	254.643	301.699	132.916	295.275	329.867	528.61	389.685	345.797	339.366	497.953	239.111	465.128	400.78	344.707	271.245	183.52	271.937	367.167	286.249	301	507.311	96.867	541.192	394.345	222.73	257.098	542.749	411.021	262.92	316.47	363.998	340.591	254.286	266.169	294.496	397.352	320.439	373.039	371.232	427.397	323.84	408.202	310.582	530.776	183.182	336.771	370.438	231.17	251.39	487.899	170.013	484.541	193.742	242.809	227.521	247.191	212.889	223.247	392.6	293.645	471.92	308.787	234.246	114.195	297.393	213.664	321.39	153.894	247.008	342.943	386.169	360.025	231.19	363.396	392.896	354.223	234.975	394.554	320.902	166.808	423.14	293.415	243.473	291.711	220.132	160.742	255.588	229.607	295.03	330.833	204.637	254.615	195.201	277.114	245.697	180.243	259.822	217.695	349.556	189.83	373.944	384.893	223.038	310.748	292.44	267.348	288.007	290.778	300.725	224.19	208.215
hsa-mir-598	103.756	641.587	102.939	908.768	1336.503	324.265	496.809	1273.078	441.86	319.004	479.789	356.5	517.309	1311.197	246.229	551.62	812.659	385.657	363.588	604.414	127.117	630.885	612.112	426.422	59.528	432.558	659.248	292.855	224.048	553.751	698.825	254.228	138.556	430.591	204.008	511.233	344.494	358.19	321.14	292.133	434.93	717.753	392.04	587.278	822.514	1923.164	386.776	506.617	633.1	240.254	466.782	304.119	262.253	353.719	787.661	631.516	828.634	343.176	935.19	1292.509	344.579	297.726	597.744	853.116	590.752	628.951	728.859	645.021	536.305	336.514	570.184	307.297	109.6	1455.672	846.079	581.775	843.853	546.743	423.208	3580.923	527.752	103.544	621.951	487.374	884.129	345.297	261.856	574.137	578.876	378.084	1052.26	293.638	702.87	89.075	402.36	415.367	465.195	277.274	1085.194	362.466	343.211	376.962	370.852	224.167	55.571	415.172	384.733	1019.656	391.851	687.868	318.331	270.675	709.014	305.064	384.774	517.119	350.677	674.401	359.485	226.145	369.475	280.694
hsa-mir-616	72.114	49.521	76.447	35.819	30.436	65.739	84.116	119.833	57.478	59.456	44.386	58.697	81.436	16.764	29.027	57.608	117.186	62.43	55.594	59.192	64.036	20.846	82.195	73.128	59.528	41.822	62.361	27.891	31.52	46.867	25.96	119.098	30.654	129.929	44.167	36.623	68.729	128.706	114.225	35.853	57.933	72.484	114.216	48.435	54.278	20.699	83.852	46.544	76.029	57.351	51.784	70.581	45.609	45.601	110.094	73.416	58.713	84.19	23.488	18.193	57.328	8.135	71.18	48.843	46.726	41.843	42.376	18.006	24.377	81.199	47.753	100.146	22.873	58.562	18.686	40.892	37.211	59.904	40.306	35.878	45.091	58.562	45.126	37.49	51.769	84.711	63.671	54.31	73.285	52.061	29.706	91.856	24.866	21.378	43.894	15.724	27.677	20.137	25.378	48.168	79.895	46.998	36.286	45.337	26.674	30.814	20.207	21.94	32.136	80.745	39.913	69.571	97.911	39.631	50.435	41.607	20.832	22.361	46.623	64.957	26.302	42.17
hsa-mir-625	5270.931	610.272	3531.714	1552.479	774.331	4946.696	828.016	9666.138	5469.967	4217.936	3127.08	1951.687	2504.336	237.093	1808.682	3339.706	8456.49	3409.489	3086.604	3283.83	4130.813	678.707	4502.359	4684.943	2371.417	1133.971	1872.621	1245.332	1642.453	1908.568	1475.531	6449.601	2555.324	6056.196	3797.28	1468.674	2374.125	5864.605	4599.881	3295.795	3009.061	3549.374	4274.37	1212.613	1597.013	188.177	3564.079	1354.259	3920.815	4063.4	3923.888	4208.888	4312.348	2573.396	5674.739	1876.73	2632.133	4556.704	600.178	533.377	3916.001	2136.146	7449.93	1875.554	644.153	767.556	1463.369	639.726	631.249	3406.158	1017.066	5750.841	2355.931	2088.137	867.88	1423.77	807.842	3329.901	1077.257	1651.779	3025.522	3057.101	2747.277	3231.806	3730.394	3017.314	4429.137	656.156	3873.733	2051.723	1800.611	3656.169	878.588	472.694	3153.957	634.189	810.099	1747.29	716.01	3333.238	4289.574	757.841	2542.46	2158.549	2099.105	1463.642	578.716	757.524	1598.502	1611.839	1858.39	3869.887	6063.759	2480.143	4115.373	1980.506	574.045	2531.241	1669.826	3808.383	1298.798	3293.217
hsa-mir-628	41.208	133.998	101.425	98.245	231.852	71.648	134.06	73.561	91.006	61.743	84.544	113.942	148.135	82.623	190.177	104.169	94.258	94.652	55.594	38.804	85.063	103.615	192.433	83.575	135.668	88.423	89.088	87.857	274.31	186.026	79.986	74.436	58.856	138.519	56.786	130.798	107.761	97.136	73.965	74.361	79.55	81.939	136.854	156.55	145.088	109.142	71.765	123.521	73.897	165.853	66.371	73.694	220.064	119.55	119.939	159.661	116.319	74.569	241.678	219.139	71.355	92.734	129.497	138.387	116.815	69.302	100.289	121.802	83.397	116.357	96.931	78.196	338.332	128.835	76.822	144.05	87.626	81.774	141.069	235.968	71.129	89.116	257.021	73.592	204.03	107.3	64.567	97.537	78.467	109.243	105.112	61.739	409.455	118.767	123.451	82.549	70.258	85.196	104.531	39.739	70.893	95.954	62.731	61.709	97.064	136.228	73.552	150.119	90.188	55.193	86.64	69.571	57.396	68.202	104.125	112.934	89.116	135.954	60.119	52.928	77.652	40.852
