	TCGA.N5.A4R8.01A	TCGA.N5.A4RA.01A	TCGA.N5.A4RD.01A	TCGA.N5.A4RF.01A	TCGA.N5.A4RJ.01A	TCGA.N5.A4RM.01A	TCGA.N5.A4RN.01A	TCGA.N5.A4RO.01A	TCGA.N5.A4RS.01A	TCGA.N5.A4RT.01A	TCGA.N5.A4RU.01A	TCGA.N5.A4RV.01A	TCGA.N5.A59E.01A	TCGA.N5.A59F.01A	TCGA.N6.A4V9.01A	TCGA.N6.A4VC.01A	TCGA.N6.A4VD.01A	TCGA.N6.A4VE.01A	TCGA.N6.A4VF.01A	TCGA.N6.A4VG.01A	TCGA.N7.A4Y0.01A	TCGA.N7.A4Y5.01A	TCGA.N7.A4Y8.01A	TCGA.N7.A59B.01A	TCGA.N8.A4PI.01A	TCGA.N8.A4PL.01A	TCGA.N8.A4PM.01A	TCGA.N8.A4PN.01A	TCGA.N8.A4PO.01A	TCGA.N8.A4PP.01A	TCGA.N8.A4PQ.01A	TCGA.N8.A56S.01A	TCGA.N9.A4PZ.01A	TCGA.N9.A4Q1.01A	TCGA.N9.A4Q3.01A	TCGA.N9.A4Q4.01A	TCGA.N9.A4Q7.01A	TCGA.N9.A4Q8.01A	TCGA.NA.A4QV.01A	TCGA.NA.A4QW.01A	TCGA.NA.A4QX.01A	TCGA.NA.A4QY.01A	TCGA.NA.A4R0.01A	TCGA.NA.A4R1.01A	TCGA.NA.A5I1.01A	TCGA.ND.A4W6.01A	TCGA.ND.A4WA.01A	TCGA.ND.A4WC.01A	TCGA.ND.A4WF.01A	TCGA.NF.A4WU.01A	TCGA.NF.A4WX.01A	TCGA.NF.A4X2.01A	TCGA.NF.A5CP.01A	TCGA.NG.A4VU.01A	TCGA.NG.A4VW.01A	TCGA.QM.A5NM.01A	TCGA.QN.A5NN.01A
ENSG00000183840.7	3.677381663	35.81791603	81.47051777	6.524690923	121.3869178	11.070554	9.317891741	3.540199502	56.79465277	41.18639445	66.25698522	9.083257633	67.17470808	56.84966103	139.4082433	167.6233459	51.87133031	133.7650194	33.57924379	40.25672852	1.143600456	29.30849335	30.58679864	369.9169364	10.52049585	53.83573242	130.0518812	10.97469474	41.17160346	29.10634705	56.58587793	79.25640244	32.69782341	10.62639171	42.57011709	27.98618008	135.4011027	117.9976564	60.04786269	11.96016703	27.34554069	95.66006398	168.8940447	11.99525527	124.5251441	71.85376034	58.3017581	60.17359949	13.70531328	124.3392977	47.62421423	20.02660291	68.05357673	0	119.0865246	41.70872241	14.80597405
ENSG00000183844.17	12.50309765	18.45165371	103.3079761	68.50925469	206.7370945	42.70070828	49.38482623	12.39069826	180.0101706	286.0166281	17.06619316	38.928247	176.1066671	422.9270237	186.5056228	130.154598	661.729971	452.163446	237.8529768	36.42275438	5.718002278	1.332204243	43.5273673	676.2898591	121.3903368	76.34885689	161.9944485	7.839067673	208.8523157	7.484489241	60.74660425	258.1718456	82.60502755	88.19905117	131.5803619	26.86673288	100.9121426	140.3765223	69.22184172	38.64053965	7.690933318	32.66441209	174.6192666	10.99565066	84.2375975	81.71604117	67.75609726	460.2752523	31.62764603	334.6041262	32.42499693	19.02527276	28.50893079	21.65350755	127.5927049	847.6288748	241.4512691
ENSG00000183876.9	932.5839897	2480.119337	382.9954237	1557.769958	469.4259714	215.0850491	250.6512878	33.63189526	275.3096727	289.8301832	321.2459889	386.6872535	614.5578023	310.0890601	662.1891558	194.2458773	70.39680543	1283.013778	386.1613036	236.7479034	42.31321686	840.6208776	347.0425231	242.8289091	63.12297512	490.3945808	214.4715234	863.8652576	395.9959678	252.8094144	1341.418165	571.273871	231.4661709	1287.918675	247.6806812	621.2931977	185.2184895	66.11937643	1078.359534	326.6045613	528.1107545	269.4813998	653.6294952	1031.591953	748.0664908	943.9611652	194.6018142	328.3156043	152.8669558	100.0779713	272.5726304	304.4043642	916.8839999	355.5733872	435.9417418	1309.115707	810.9118093
ENSG00000183908.7	25.74167164	51.01339556	345.1998227	17.94290004	95.78186486	20.55960028	31.68083192	123.0219327	17.3271822	0	66.25698522	0	69.89800706	126.6196996	25.43258493	18.73437395	159.319086	182.7493928	65.29297403	68.05304107	0	177.1831644	1.176415332	19.29014699	12.13903368	216.3217612	68.44835854	72.1194226	44.16590189	128.067927	59.08231372	57.28433047	6.023283259	22.31542259	18.38255056	23.50839127	182.6637517	10.17221176	35.02791991	145.3620301	38.45466659	8.166103023	138.3595282	12.99485987	66.84070236	15.49786988	15.75723192	3.167031552	31.62764603	0	211.7757612	2.002660291	26.66964493	67.23983924	12.75927049	0	42.14007998
ENSG00000183918.17	0.735476333	2.17078279	2.519706735	14.68055458	23.70838239	11.070554	18.63578348	1.770099751	25.9907733	3.050844033	42.16353605	15.5712988	43.57278362	92.16535954	10.36142349	14.79029522	24.45362715	9.420071792	356.3130869	47.92467681	11.43600456	0	3.529245997	37.44557945	0	0	6.844835854	10.97469474	32.93728277	62.37074367	164.7647622	4.708301135	12.90703555	30.81653595	31.92758782	7.836130422	441.9696371	8.137769407	10.84197521	35.8805011	4.272740732	11.66586146	167.9398411	2.998813817	17.39689513	73.2626576	10.24220075	60.17359949	13.70531328	20.21777198	3.039843462	10.01330145	59.77679037	6.837949753	2.126545082	24.21796785	13.66705297
ENSG00000183960.9	20.59333731	3.256174185	11.75863143	0	0.948335296	14.23356943	7.454313393	36.28704489	152.0941549	36.6101284	64.24919779	6.488041167	111.655258	48.23607602	202.5187319	26.6225314	106.7067366	42.39032306	21.45340575	23.9623384	1.143600456	0	0	0	79.30835335	28.38611346	109.5173737	35.27580453	96.56612448	4.158049578	25.79650317	105.9367755	52.48861126	1.062639171	119.97033	12.31391923	2.554737787	80.36047289	10.84197521	5.520077093	0.854548146	0	22.90088742	1.999209211	318.6378688	4.226691785	107.1491771	16.89083495	17.92233275	400.3118851	222.9218539	3.003990436	0	1.139658292	45.72071926	4.036327975	0
ENSG00000183971.10	341.9964947	589.3675274	443.4683854	789.4876017	1104.810619	2082.84566	40.06693449	322.1581546	415.8523728	409.5758115	1944.542127	16214.91248	1775.590933	1097.37073	32.96816565	76.90953517	184.5137321	326.8764912	5.596540632	66.136054	8078.393618	137.2170371	2797.51566	26.09843416	188.5596564	315.1837425	1188.719827	126.9928963	279.2183289	286.9054209	353.661737	340.5671154	102.3958154	176.3981023	245.7456759	773.5380174	431.7506859	126.1354258	1051.671595	50.60070668	237.5643847	114.3254423	41.98496027	23.99051053	337.866016	1153.886857	117.3913778	669.2993347	9961.654243	501.400745	348.5687169	486.6464506	47.82143229	183.4849851	124.4028873	411.7054535	417.9840365
ENSG00000184144.12	54.42524861	220.3344532	782.7888924	192.4783822	35.08840594	63.26030857	175.1763647	101.7807357	53.90678907	34.32199538	17.06619316	241.3551314	92.5921652	77.52226504	87.60112588	61.13322026	464.6189158	152.605163	33.57924379	22.04535133	3.430801367	18.65085941	74.11416594	44.25386662	17.80391606	168.3590178	12.54886573	176.3790227	39.67445424	25.77990738	132.3110969	155.3739375	158.3263028	91.38696868	47.40763039	207.0977326	14.05105783	3.051663528	856.5160415	173.8824284	116.2185479	58.32930731	20.99248014	2245.111944	41.20317269	39.44912332	137.0879177	32.72599271	181.3318372	102.0997485	275.6124739	23.03059334	50.58036108	15.95521609	36.15126639	24.21796785	52.3903697
ENSG00000184160.8	428.7827019	1522.804127	1169.143925	595.3780467	447.6142596	281.5083731	161.1995271	931.0724689	5290.566298	1428.557719	167.6502505	185.5579774	1692.984197	2317.054366	593.4269818	886.4316938	57.05846335	374.9188573	73.68778498	943.1576396	202.4172806	2379.316779	330.5727084	537.8546866	1675.995916	813.4089753	711.8629288	699.2448365	186.3950775	1179.22286	688.184133	874.1745774	245.2336755	1774.607415	494.3938598	363.820341	352.5538146	8607.72559	1822.285833	582.3681333	895.5664575	44.33027355	161.2604156	817.6765674	602.4819473	1865.379974	1129.005667	2492.453832	772.7688179	697.5131332	461.042925	18.02394262	146.2232257	330.5009047	254.1221373	839.5562189	413.4283522
ENSG00000184185.10	735.4763326	1739.882406	537.5374368	484.458301	863.9334544	275.1823423	95.04249576	478.8119826	1552.708049	340.9318207	69.26866637	51.90432933	265.067767	325.5935132	41.44569396	168.6093656	280.8462027	175.2133353	79.28432561	624.9377856	10.2924041	1839.77406	1304.644604	1057.553941	682.2136926	408.1727349	929.7568702	396.6568243	628.0540964	1002.089948	265.4543391	685.0578151	85.18643466	625.8944716	36.76510112	865.332688	97.08003589	47.80939526	578.7946765	2407.673625	1239.094812	79.32785794	718.5153429	783.6900108	322.300373	378.9933634	408.1123067	15.83515776	200.3084248	211.2757172	223.935135	66.08778959	389.9286018	1095.211619	427.4355615	279.852073	280.1745858
ENSG00000184254.17	2418.981658	296.3118508	118.4262166	102.763882	183.0287121	749.6346565	103.4285983	146.9182793	239.6926871	393.5588803	86.33485953	3389.352705	383.0773893	675.3050643	3084.878358	228.7565661	243.0542335	54.63641639	60.62919017	37.38124791	20.5848082	1099.068501	234.1066512	674.02043	54.22101709	752.7214224	21.67531354	303.371919	98.8118483	34.92761646	197.2184275	409.6221987	100.6748773	1575.89389	470.2062933	342.5508442	153.2842672	565.5749738	204.3295328	391.9254736	357.2011252	103.826167	1294.854343	163.9351553	36.62504239	598.7813362	107.9370387	116.1244903	962.534694	87.9473081	29.38515346	86.1143925	145.3035827	1097.490935	94.63125614	472.2503731	111.6142659
ENSG00000184261.5	72.07668059	70.55044067	208.2957568	8.155863654	36.03674124	34.79316971	152.8134246	36.28704489	81.82280483	102.9659861	61.23751664	7.7856494	96.2232305	43.92928352	57.458803	90.71381071	87.44024253	33.91225845	16.78962189	26.83781901	33.16441321	13.32204243	69.40850461	28.36786322	22.65952953	40.13209144	44.49143305	74.4711429	18.71436521	104.7828494	39.94297266	21.97207196	242.6522684	55.25723688	37.73260378	25.74728567	38.3210668	7.120548231	256.0374145	93.84131057	26.49099254	9.332689169	51.5269967	34.9861612	54.02193752	53.53809594	25.21157107	50.67250484	30.57339116	22.23954917	44.58437077	15.01995218	274.9732357	58.1225729	20.20217828	12.10898393	37.58439565
ENSG00000184292.7	60.30905927	141.1008813	315.8032441	2520.161869	3028.982934	267.2748037	413.7143933	79.65448878	3095.789886	2230.166988	2042.923711	608.5782614	491.1015821	6031.23222	1196.273439	14482.65708	6439.455149	2944.714442	6120.749937	4164.654415	69.75962779	81.26445885	31.76321398	31937.67512	4450.169746	2370.72989	12505.51511	136.3997775	761.3003767	258.6306838	1309.796645	1760.904624	1991.985821	272.0356277	5914.343767	3085.196492	33.21159123	11331.8439	1825.621826	41.40057819	182.8733033	1096.590977	7270.077553	112.9553204	743.4883605	5500.334909	529.4429925	11115.22507	113.8595257	3893.942883	1264.57488	65.08645944	9149.527498	33.05009047	3513.052475	12103.60216	1093.364237
ENSG00000184343.11	3886.992418	10489.22244	1709.201069	34.25462734	346.1423829	158.1507714	1401.410918	149.5734289	477.4601317	65.59314672	220.8566174	103.8086587	557.3685238	211.8941911	108.3239729	42.39884631	99.2965466	230.7917589	128.7204345	83.38893765	150.9552601	7833.360951	1905.792839	34.04143586	263.8216652	49.92040643	432.3654648	5757.795206	279.2183289	589.6114302	2426.535589	1655.752566	678.0496011	5671.305254	112.2303087	12158.31607	180.109014	87.48102112	91.73979023	8700.561511	6439.020284	200.6528171	181.2986921	90.96401911	606.1444515	1321.545631	233.994894	43.28276455	2091.641657	206.2212742	69.91639962	1145.521686	37.70536008	4650.945491	41.4676291	185.6710869	70.61310699
ENSG00000184344.4	0.735476333	1.085391395	51.23403695	16.31172731	117.5935767	0	20.49936183	0.885049875	19.25242467	2.288133025	15.05840573	0	6.354364278	21.53396251	0	3.944078727	3.705095022	3.768028717	26.11718961	0	10.2924041	5.328816973	41.17453663	18.15543246	1.618537824	0.978831499	1.140805976	3.135627069	9.731469909	4.158049578	0.832145264	10.98603598	3.441876148	8.501113366	195.4355375	3.358341609	5.109475573	6.103327055	0.833998093	2.760038546	1.709096293	3.499758438	8.587832783	0.999604606	3.662504239	4.226691785	11.03006234	3.167031552	5.271274338	9.09799739	4.053124616	2.002660291	7.35714343	5.698291461	4.253090164	1.345442658	10.25028972
ENSG00000184363.10	15.44500298	33.64713324	29.39657858	1169.550848	2218.156257	479.1968374	167.7220513	31.86179551	3143.920948	1597.879563	1177.567328	237.4623067	1067.533199	986.255483	3472.960765	1986.829658	2749.921526	4888.075253	773.2553639	724.6211134	177.2580706	10.65763395	11.76415332	5893.707262	48.55613471	694.970364	4458.269753	17.24594888	1692.527189	333.4755762	664.8840657	752.5434647	1515.285974	20.19014424	249.6156866	223.8894406	259.3058853	5607.940342	1049.169601	9.200128488	223.8916144	6.999516877	1168.899462	32.98695199	1363.367203	1556.831474	40.96880299	8882.467827	119.1308	2025.820752	624.1811908	82.10907191	1576.26798	5.698291461	2692.206074	305.4154835	2743.660883
ENSG00000184368.16	989.9511437	515.5609126	10.91872919	27.72993642	32.24340005	790.7538571	150.9498462	400.0425437	563.1334215	1041.100526	205.7982117	60.98758697	349.4900353	318.7026452	290.1198578	145.9309129	333.458552	654.6949895	314.3390321	457.2014168	10.2924041	708.7326575	835.254886	12.48185982	210.4099171	385.6596104	263.5261804	1269.145056	173.6693091	98.96157996	416.9047771	718.8006399	72.27939911	126.4540613	15.48004258	593.3070177	74.08739581	221.7542163	91.73979023	99.36138767	11.1091259	824.7764053	135.4969173	683.7295502	389.1410754	67.62706855	586.1690274	51.72818202	2.108509735	247.6677067	505.6272958	676.8991782	347.6250271	170.9487438	60.60653483	185.6710869	89.97476536
ENSG00000184408.10	25.74167164	95.51444275	18.47784939	34.25462734	0.948335296	0	7.454313393	269.0551621	9.626212333	64.0677247	48.18689834	49.30911287	98.03876315	22.39532101	522.7809125	47.32894472	33.3458552	36.73827999	8.394810947	46.96618327	17.15400683	11.98983819	0	7.943001701	46.12832797	62.64521591	4.563223903	12.54250828	52.40022258	193.7651103	62.41089477	121.6311127	302.885101	22.31542259	54.18014902	23.50839127	7.66421336	30.51663528	7.505982837	282.4439446	16.23641478	11.66586146	176.5276739	11.99525527	66.84070236	59.17368498	89.02836035	83.39849754	790.6911506	43.46820975	197.589825	1.001330145	39.54464594	17.09487438	186.0726947	14.79986924	6.833526483
ENSG00000184451.5	63.2509646	35.81791603	53.75374368	259.3564642	71.12514718	63.26030857	30.74904275	12.39069826	95.2995021	16.77964218	190.7398059	207.6173173	85.33003459	56.84966103	9.419475901	4.930098408	20.74853213	34.85426563	24.25167607	16.29439012	22.87200911	41.29833154	158.8160699	12.48185982	67.97858859	60.68755291	65.02594061	128.5607098	29.19440973	148.8581749	41.60726318	14.1249034	17.20938074	82.88585532	15.48004258	71.644621	98.35740479	19.32720234	43.36790084	61.64086087	55.54562952	44.33027355	12.40464735	145.9422724	33.87816421	100.0317056	49.63528055	12.66812621	144.4329169	87.9473081	77.0093677	48.06384697	24.83035908	25.07248243	10.63272541	60.54491963	59.22389618
ENSG00000184515.11	7.354763326	49.92800416	496.3822268	4.893518192	27.50172357	131.2651403	623.3669575	129.2172818	142.4679425	1151.693623	1814.035944	63.58280343	445.7132658	150.7377376	370.1854029	466.3873094	3907.393211	697.0853126	343.2544921	102.5588084	194.4120775	54.62037398	83.5254886	1806.46553	117.3439922	135.0787468	189.373792	125.4250828	98.06327369	45.73854536	50.76086108	29.03452366	561.0258121	19.12750507	364.7485032	141.0503476	58.75896909	1138.270496	2140.039107	64.40089941	19.65460737	9.332689169	27.67190564	473.8125831	128.1876484	342.3620346	338.7804863	70.73037134	154.9754655	87.9473081	103.3546777	59.07847857	174.7321565	28.49145731	598.6224405	348.4696485	224.3674528
ENSG00000184564.11	31.6254823	24.96400208	35.27589429	48.93518192	88.1951825	39.53769286	2.795367522	61.95349128	30.80387947	71.69483479	1595.187114	591.7093544	738.9217889	66.32460453	702.6929022	30.56661013	5.187133031	800.7061023	237.8529768	34.5057673	35141.6984	0	30.58679864	71.48701531	345.5578253	83.20067738	402.7045094	75.25504966	634.0426933	210.3973087	177.2469412	131.8324318	81.74455851	17.00222673	19.35005322	429.867726	24.27000897	79.34325172	30.85792944	28.52039831	40.16376288	99.15982242	4.771018213	38.98457962	104.3813708	12.68007535	67.75609726	23.22489805	120.1850549	15.16332898	472.1890177	177.2354357	81.84822066	777.2469553	65.92289754	57.85403431	43.27900106
ENSG00000184588.18	699.4379923	2534.388907	1269.932195	1104.303939	505.4627126	502.9194531	264.6281254	1239.069826	349.4315077	1656.60831	1901.374697	744.8271259	753.4460501	407.4225707	5992.670568	300.7360029	1184.889388	191.2274574	994.3187189	521.4204837	105.2112419	1248.275376	403.510459	793.1654555	386.8305398	1302.824725	158.5720306	299.4523851	854.8722027	666.9511523	2822.636734	455.1357764	1419.773911	1066.889727	1196.800792	333.5952665	825.1803051	284.8219292	407.8250675	1250.297461	1970.588026	1487.397336	500.0027087	12376.10462	375.4066845	1077.806405	358.4770262	289.2555484	3195.446503	992.6926041	511.7069827	156.2075027	1795.142997	3542.057972	690.0638791	470.9049305	429.3732473
ENSG00000184613.11	857.5654038	192.1142769	2942.177564	893.8826564	229.4971416	71.16784714	8174.586424	8544.271497	734.480001	5506.010769	778.0176295	317.9140172	3913.380629	253.2393991	11702.75686	1861.605159	4829.961871	2468.058809	1345.035265	1881.522812	1914.387163	131.8882201	3922.168718	178.150181	79.30835335	350.4216765	71.87077647	155.9974467	788.2490626	1714.779646	3330.245345	1543.538055	631.5842731	320.9170296	2075.293208	2383.303095	5310.02249	394.6818162	719.7403542	1007.414069	2778.136024	727.9497552	333.9712749	187.9256659	1443.942296	311.3662948	825.6789526	230.1376261	3698.326075	63.68598173	1003.148342	4601.112018	2167.598383	128.781387	1732.070969	157.416791	80.86339671
ENSG00000184697.7	254.4748111	295.2264594	304.884515	9025.278719	16051.52321	12.65206171	27.95367522	44.25249377	17816.19379	1372.879815	6476.118358	578.7332721	4369.987091	3744.325401	15.07116144	7768.849072	665.435066	1366.852417	28.91545993	23798.43601	110.9292442	9.325429704	136.4641786	22.69429057	255.7289761	11861.4801	27180.84318	76.03895643	855.6207774	199.5863798	2662.032698	2384.754525	49.90720414	156.2079581	6651.580795	501.512347	49.81738684	527.9377903	3436.906141	16.56023128	382.8375696	262.4818829	3688.951282	15.99367369	1412.81101	1856.926591	51.99886534	4249.100666	73.79784073	18438.60804	3041.870024	28.03724407	13.79464393	2.279316584	505.0544569	71.3084609	643.4904105
ENSG00000184828.10	193.4302755	768.4571076	898.6954022	647.5755741	120.4385826	88.564432	142.5637436	68.1488404	144.393185	395.8470133	131.5100767	72.66606107	96.2232305	493.5584207	629.2209902	207.0641331	706.1911113	2127.994218	510.2179542	99.68332776	42.31321686	195.8340238	44.70378263	1832.563964	980.8339211	40.13209144	458.6040022	125.4250828	741.0888623	999.5951186	439.3726992	217.3665691	844.1201253	166.8343498	92.88025546	123.1391923	25.54737787	441.4739903	781.4562131	189.5226468	229.8734514	23.33172292	1336.839303	125.9501803	457.8130299	50.72030142	545.2002244	1016.617128	798.0709347	148.600624	594.7960373	1698.255926	112.1964373	572.1084627	1503.467373	1034.645404	119.5867134
ENSG00000184860.10	263.3005271	89.00209438	29.39657858	8.155863654	130.8702708	104.3795091	727.727345	58.41329178	6.738348633	561.3553022	119.4633521	73.9636693	211.5095538	190.3602286	10.36142349	1147.726909	5.928152036	581.2184295	27.98270316	615.3528502	2.287200911	2.664408487	134.1113479	333.6060714	179.6576984	2.936494496	579.5294356	122.2894557	40.42302885	89.81387089	43.27155371	630.1276352	345.0480838	75.44738112	587.2741153	247.3978319	16.60579561	717.140929	114.2577387	54.28075808	430.6922658	3.499758438	367.3684024	2.998813817	1111.570037	12.68007535	3.93930798	40.115733	12.65105841	1109.955682	280.6788796	19.02527276	4.598214644	6.837949753	641.1533422	648.5033614	284.7302701
ENSG00000184905.9	127.2374055	310.4219389	2327.369121	73.40277288	2.845005887	213.5035414	2379.789551	594.7535163	529.4416783	2822.793442	67.26087894	236.1646985	1056.640003	118.8674731	731.8932775	141.9868342	1491.671256	2360.669991	392.690601	91.05688594	6.861602734	0	37.64529064	24.96371963	80.11762227	362.1676545	124.3478513	344.1350709	706.6544303	4.989659494	177.2469412	76.11753501	2355.964223	264.5971535	469.2387906	254.1145151	3.83210668	1009.083406	3652.077649	49.68069383	9.400029611	1.166586146	270.0396309	2323.081103	663.8288933	74.67155486	1492.997724	81.28714318	1844.946018	19.20688338	338.4359054	549.7302498	11.95535807	4.558633169	1306.761953	149.3441351	167.4213988
ENSG00000184908.18	20.59333731	97.68522554	276.3278386	561.1234194	171.6486885	39.53769286	208.720775	23.89634664	264.7208392	61.01688067	45.1752172	86.93975163	33.58735404	110.2538881	6.593633131	49.30098408	25.19464615	70.65053844	13.99135158	86.26441826	14.86680592	18.65085941	1115.241735	78.29530248	183.704043	97.88314986	244.1324788	221.8456152	72.61173701	204.5760392	68.23591162	207.9499668	82.60502755	24.44070093	83.20522885	16.79170805	21.71527119	14.24109646	91.73979023	34.96048825	63.23656284	18.66537834	128.8174918	15.99367369	31.13128603	64.80927403	36.24163342	220.6365315	69.58082126	296.1903595	113.4874892	118.1569571	118.6339378	4.558633169	60.60653483	64.58124761	51.25144862
ENSG00000184956.16	27.94810064	164.979492	26.0369696	4.893518192	14.22502944	4.744523143	17.70399431	5.310299252	80.8601836	4.57626605	3.011681146	6.488041167	47.20384892	38.76113252	2.82584277	23.66447236	19.26649412	126.228962	15.85686512	1.916987072	8.005203189	5.328816973	2.352830665	11.34714529	5600.14087	11.74597798	73.01158244	37.62752483	90.57752761	9.979318988	35.78224634	164.0058229	83.46549659	15.93958756	32.89509048	29.10562728	2.554737787	69.17103996	18.34795805	5.520077093	190.5642367	3.499758438	44.8475712	2.998813817	43.03442481	4.226691785	13.39364713	3.167031552	22.13935222	46.50087555	9.119530385	3.003990436	15.63392979	9.117266338	32.96144877	59.19947697	0
ENSG00000184985.16	2561.664066	829.2390257	1137.22764	419.2113918	531.0677656	344.7686817	1424.705647	4883.705212	1160.921207	2063.895989	5294.535455	303.6403266	1963.498562	268.7438521	2580.936397	1269.99335	173.3984471	1011.71571	683.7107138	495.5411582	5.718002278	4692.023345	1088.184182	24.96371963	156.9981689	1736.447078	214.4715234	6649.881107	336.8585738	1392.114999	6231.935879	1082.124544	1868.078279	3177.291121	1285.811037	1702.679196	12.77368893	28.48219292	6074.842109	1392.899453	4318.031784	2471.996044	705.1564919	367.8544949	3077.419187	1845.655413	453.0204177	72.8417257	1924.015133	8780.57837	919.0460066	912.2117624	1197.375093	1761.91172	725.1518729	172.2166603	1288.119742
ENSG00000185008.17	141.2114559	68.37965788	396.4338597	386.5879372	829.7933837	93.30895514	671.8199945	1341.735611	39.46747057	613.9823617	884.4303633	2584.835601	936.8148479	469.4403827	278.8164867	382.5756365	1405.713052	731.9395782	1234.037209	2167.153885	78.90843144	385.0070263	335.2783697	374.4557945	425.6754476	368.0406435	3474.895002	107.3952271	1717.978726	203.7444293	941.1562932	987.9585215	458.6299967	28.69125761	132.5478646	308.9674281	120.072676	246.1675246	501.2328539	253.9235463	305.0736883	471.300803	682.2556045	1384.452379	1346.885934	359.2688017	2546.368678	1588.794162	340.5243222	249.6894839	546.158542	449.5972352	548.1071855	47.86564827	1919.206936	631.0126068	183.366294
ENSG00000185070.11	3867.870033	1229.74845	1548.77974	4275.303727	2511.191863	555.1092077	1673.493357	3592.417444	925.0790052	742.1178111	4359.910406	843.4453517	1664.843441	852.7449154	2419.863359	244.532881	1278.998802	2215.600885	4410.074018	3898.193212	152.0988606	4893.186186	274.1047725	409.6319449	821.4079455	3142.04911	2679.753237	4639.160249	2239.735228	2483.187208	3328.581055	714.8770556	816.5851161	1510.010262	958.7951371	4362.485751	56.20423131	352.975748	1826.455824	3508.929005	4114.649325	3679.412705	982.8297519	118.9529481	2380.627755	1018.63272	5620.604626	3027.682164	3836.433463	352.800121	8151.846883	1875.491362	446.0268204	3432.650776	1134.511801	2100.23599	1351.899322
ENSG00000185105.5	280.2164827	439.5835149	132.7045547	3.262345461	3.793341183	9.489046285	6.522524219	17.70099751	8.6635911	26.69488529	11.04283087	7.7856494	19.06309283	7.752226504	13.18726626	3.944078727	8.892228054	0	0.932756772	4.792467681	4.574401822	287.7561166	16.46981465	3.404143586	6.474151294	2.936494496	5.704029878	135.6158707	8.9828953	4.989659494	28.29293896	38.45112593	18.06984978	282.6620194	9.675026611	458.9733533	6.386844467	5.086105879	29.18993325	1069.05493	123.0549331	3.499758438	7.633629141	22.99090593	8.240634538	50.72030142	23.63584788	1.055677184	60.09252745	21.22866058	15.19921731	8.010641162	8.276786359	560.7118798	2.126545082	5.381770634	1.13892108
ENSG00000185156.6	4.412857996	11.93930534	12.59853368	60.35339104	144.1469649	3.163015428	9.317891741	5.310299252	686.3489394	106.0168302	166.6463568	71.36845283	76.25237134	137.8173601	61.22659336	644.8568718	158.578067	273.182082	94.20843396	58.46810571	72.0468287	1.332204243	19.99906065	881.6731888	80.11762227	80.26418288	335.3969568	3.919533837	43.41732728	13.30575865	61.57874951	98.87432383	87.76784177	20.19014424	118.0353247	50.37512414	6.386844467	257.3569575	74.22583028	0	10.25457776	0	274.8106491	30.98774277	32.04691209	101.4406028	23.63584788	683.0231381	11.59680354	434.6820975	130.7132689	8.010641162	45.06250351	3.418974877	175.4399693	79.38111685	14.80597405
ENSG00000185269.12	240.5007608	4985.202677	1584.895536	53.82870011	455.2009419	1048.539615	3240.762747	116.8265836	585.2737099	219.6607704	1461.66925	68.77323637	3215.308325	608.9804598	73.47191203	68.03535803	165.988257	1564.673925	436.5301693	210.868578	666.7190656	1092.40748	30.58679864	106.6631657	79.30835335	181.0838272	1607.39562	2119.683899	319.6413578	326.8226968	418.5690676	1293.998095	354.5132432	1746.978797	26.12257185	1841.490649	2607.109911	94.60156935	2842.265501	458.1663987	1316.004146	255.482366	158.3978047	176.9300152	6936.783029	829.8404871	3042.721484	2492.453832	212.9594832	34.37021236	420.5116789	1000.328815	278.6518074	923.1232167	244.5526844	114.362626	105.9196605
ENSG00000185303.17	1.470952665	7.597739764	9.238924696	4.893518192	1.896670591	0	3.727156696	17.70099751	1.925242467	0	0	23.3569482	16.33979386	0	5.651685541	11.83223618	14.07936109	34.85426563	4.66378386	0	0	0	0	9.077716229	0.809268912	3.915325994	3.422417927	5.487347371	65.12599093	4.158049578	2.496435791	11.77075284	214.2567902	11.68903088	5.805015966	2.238894406	1.277368893	6.103327055	109.2537502	4.600064244	4.272740732	0	3.81681457	65.97390397	4.578130299	4.226691785	5.515031172	2.111354368	7.379784073	31.33754656	5.06640577	1.001330145	9.196429287	9.117266338	113.7701619	164.1440043	7.972447563
ENSG00000185479.6	2.94190533	2.17078279	0	102.763882	0.948335296	817.6394882	29.81725357	1.770099751	149.2062912	3.813555042	0	0	12.70872856	3.445434002	5534.884039	182.4136411	269.7309176	350.4266706	12.12583803	0	10.2924041	0	3.529245997	1.134714529	4.855613471	15.66130398	18.25289561	2.351720302	49.40592415	6.652879325	4.160726318	0	131.6517627	0	2.902507983	126.497534	14.05105783	1.017221176	21.68395042	0	1.709096293	12.83244761	7.633629141	8.996441451	108.043875	0	3.151446384	1.055677184	0	90.9799739	106.3945212	5.006650726	53.33928987	0	6.379635246	79.38111685	28.47302701
