	TCGA.3X.AAV9.01A	TCGA.3X.AAVA.01A	TCGA.3X.AAVB.01A	TCGA.3X.AAVC.01A	TCGA.3X.AAVE.01A	TCGA.4G.AAZO.01A	TCGA.4G.AAZT.01A	TCGA.W5.AA2G.01A	TCGA.W5.AA2H.01A	TCGA.W5.AA2I.01A	TCGA.W5.AA2I.11A	TCGA.W5.AA2O.01A	TCGA.W5.AA2Q.01A	TCGA.W5.AA2Q.11A	TCGA.W5.AA2R.11A	TCGA.W5.AA2T.01A	TCGA.W5.AA2U.01A	TCGA.W5.AA2U.11A	TCGA.W5.AA2W.01A	TCGA.W5.AA2X.01A	TCGA.W5.AA2X.11A	TCGA.W5.AA2Z.01A	TCGA.W5.AA30.01A	TCGA.W5.AA30.11A	TCGA.W5.AA31.01A	TCGA.W5.AA31.11A	TCGA.W5.AA33.01A	TCGA.W5.AA34.01A	TCGA.W5.AA34.11A	TCGA.W5.AA36.01A	TCGA.W5.AA38.01A	TCGA.W5.AA39.01A	TCGA.W6.AA0S.01A	TCGA.WD.A7RX.01A	TCGA.YR.A95A.01A	TCGA.ZD.A8I3.01A	TCGA.ZH.A8Y1.01A	TCGA.ZH.A8Y2.01A	TCGA.ZH.A8Y4.01A	TCGA.ZH.A8Y5.01A	TCGA.ZH.A8Y6.01A	TCGA.ZH.A8Y8.01A	TCGA.ZU.A8S4.01A	TCGA.ZU.A8S4.11A
ENSG00000198848.13	2401.169323	318.092652	634.4013032	25209.7994	223.3131805	3249.630198	85.06495187	11379.63992	38.49007367	1135.835207	309944.6559	2747.187429	856.1095233	83237.29996	147526.8122	39.51817458	267.7406699	101628.205	649.4771798	23795.64669	96428.72896	45.62465872	424.7375711	95333.05473	8875.280286	375929.3651	6719.815917	18.20533096	220232.8693	19.7606839	1277.031049	45175.83357	112.0404047	23026.24318	4895.883105	3468.503426	2649.7299	4944.876848	1034.102409	38.78925417	21457.27455	5045.108902	557.0769051	214517.7139
ENSG00000198879.12	757.487352	173.0135671	250.5229934	221.8352799	375.8580996	269.5881555	175.7262822	159.0350571	810.0410959	143.6782997	101.4774949	146.9132385	95.49168966	294.9767186	173.8068167	92.68808219	224.5338422	207.1032425	256.5306166	61.43983137	247.6187111	290.3387373	376.4873831	265.2350489	149.2486482	181.1202439	362.5427352	121.3688731	109.3359442	109.2037794	116.1775539	299.212881	195.8748334	218.988854	146.9495115	87.58472166	169.3173915	236.5693708	205.5651222	105.2092099	375.1386834	210.2392564	451.6839771	230.1716661
ENSG00000198910.14	4706.423039	41.45116711	144.1470762	9.129023864	57.40092316	7.286166364	11.19275683	42.71227248	343.7863398	0	8.636382545	27.94055456	4.641957136	61.56035867	28.96780278	11.49619624	14.87448166	46.26774566	12.011467	69.11981029	140.6924495	45.62465872	21.06698353	337.0279945	1449.422643	32.41099101	22.7884005	6.935364175	15.13882305	2.080071989	20.28496973	3.540980841	14.10298801	52.96842316	10.04002874	6.680190635	46.25681314	25.55278918	27.4609896	30.81885948	515.3220861	157.0461915	51.36798171	38.74176559
ENSG00000198915.12	186.092672	181.123578	345.3363109	828.9153669	584.2313138	1215.332549	779.0158751	179.0280357	584.3493003	54.36476204	25.90914763	586.7516458	42.44075096	30.78017933	16.55303016	16.5257821	57.37300069	17.62580787	11.15350507	1289.468461	26.26259057	1866.463311	67.27843127	29.91372732	26.54620225	15.25223106	55.93516486	330.2967189	18.50300595	9.360323951	251.7180334	440.8521147	68.16444203	509.1293211	238.2225001	252.3627573	156.2258406	683.3310397	442.5142325	5.313596462	762.7819896	404.6472434	147.9043611	25.06820126
ENSG00000198932.13	419.7332513	141.4746356	455.566428	64.81606943	379.7896697	164.6673598	181.3226606	111.7789259	1123.210332	178.6270753	218.0686593	182.965567	337.5365975	364.2321221	271.0558689	229.9239248	167.1608415	440.6451968	549.0956342	134.3996311	226.9838185	302.781826	307.1702114	372.9244673	561.5996565	226.8769371	419.8590152	86.69205219	193.4405167	72.80251962	91.28236377	65.50814555	104.2054114	314.648245	325.8445691	226.3842382	116.0784179	843.242043	200.0729243	219.9828935	238.2459709	274.8308351	50.48232686	227.8927387
ENSG00000198959.12	59658.6873	4444.286004	19533.85592	18080.03176	35186.7659	7290.538064	3148.522495	17864.63516	4068.575742	1822.190328	15031.62382	12613.80842	4945.67376	11457.92176	44709.73447	1773.28827	23817.58668	6413.590839	127974.4592	2582.008913	16415.995	30074.94549	6763.860873	17922.31116	8480.626745	20969.91118	9975.1044	20472.32813	13730.9125	2761.295566	13868.46498	68307.29091	74987.15423	12951.96532	21431.81044	12600.32402	39433.49681	38524.53897	16697.06628	13813.75672	1077.371973	46313.42848	42768.27305	29673.91351
ENSG00000203697.12	1055.071669	25.2311452	8353.592859	84.89992194	41.67464284	1881.288155	33.57827048	98.14734954	19.24503684	653.3479438	17.27276509	353.312819	212.2037548	7.695044834	53.79734803	568.3432017	48.16498824	30.84516378	33.46051521	199.679452	48.77338248	5.530261663	1641.865555	21.93673337	5.30924045	15.25223106	49.02958895	12.13688731	15.13882305	20.80071989	51.63446839	138.0982528	14.88648734	263.2609688	1515.13161	407.4916287	359.5812644	35.44419144	47.07598218	26.56798231	3848.133126	578.157955	441.9417737	15.95249171
ENSG00000203710.12	155.7603862	86.50678354	106.3759172	34.69029068	90.42611183	26.23019891	2.238551365	134.4982197	2938.367215	2.912397967	25.90914763	9.013082116	5.30509387	243.6764197	200.7054907	1.43702453	58.78961799	110.1612992	17.15923857	69.88780818	90.04316766	28.34259102	48.25018808	139.5973942	56.04198253	177.3071861	112.5608873	9.536125741	79.05829813	2.080071989	9.220440785	3.540980841	42.30896402	101.1934054	20.08005748	8.164677443	48.00235325	8.24283522	18.83039287	4.782236815	7.239518451	366.6521971	179.787936	257.5187948
ENSG00000203722.8	13.93645561	0.901112329	3.854199898	14.60643818	9.435768191	1.457233273	1.119275683	0.908771755	6.123420811	5.824795933	10.79547818	0.901308212	8.620777539	5.130029889	0	0.718512265	6.374777855	2.203225984	2.573885785	13.82396206	7.503597305	3.456413539	4.077480683	7.976993953	1.769746817	9.532644414	5.524460727	3.467682088	3.364182899	2.080071989	7.376352628	5.311471261	15.66998667	8.69630828	3.650919541	1.484486808	2.618310177	0.824283522	5.492197921	0	20.40227927	5.066006178	64.65280457	6.836782162
ENSG00000203727.4	254.9551585	182.9258027	186.5432751	506.6608245	344.405539	400.73915	338.0212561	619.7823369	29.74232966	375.6993377	578.6376305	20.73008887	41.11447749	461.70269	3438.892016	26.58495381	359.8207945	1841.896923	169.8764618	33.79190725	960.460455	94.70573097	76.11297275	2076.012676	323.8636675	1502.34476	149.1604396	12.13688731	1616.489883	284.9698625	18.44088157	24.78686589	27.42247668	180.2507534	109.5275862	868.4247826	54.11174367	69.23981585	322.4704779	42.50877169	27.64179772	92.45461274	97.42203429	1098.443001
ENSG00000203867.8	146.7426797	13.51668493	13.10427965	81.24831239	14.15365229	4.371699818	13.43130819	12.72280457	35.86575047	1.941598644	51.81829527	8.111773905	67.63994684	20.52011956	14.48390139	9.340659446	21.24925952	2.203225984	6.005733499	26.87992622	13.13129528	21.42976394	50.28892842	5.982745464	73.14953509	1.906528883	15.192267	0.866920522	100.925487	9.360323951	188.096992	7.081961681	11.75249001	11.06802872	12.77821839	140.2840033	35.78357243	19.78280453	41.58378426	41.4460524	77.66028884	19.63077394	6.199584	13.67356432
ENSG00000203995.10	4.098957533	0	5.395879857	3.651609546	2.358942048	4.371699818	14.55058387	29.98946791	7.872969615	5.824795933	112.2729731	8.111773905	0.663136734	64.12537361	101.3873097	10.05917171	0	136.600011	0	7.679978921	46.89748315	4.838978955	2.038740341	179.4823639	32.44535831	133.4570218	5.524460727	7.802284697	151.3882305	0	0.922044078	189.442475	0.783499334	12.64917568	5.476379312	1.484486808	1.745540118	1.648567044	3.138398812	1.062719292	0.658138041	4.432755405	0.885654857	139.0145706
ENSG00000204103.4	2784.011956	555.9863067	1918.620709	461.9286075	1239.230889	594.5511753	518.224641	694.3016208	1306.912956	144.649099	3031.370273	310.0500248	159.1528161	2893.336857	1460.804912	145.8579898	561.6887599	3963.603545	351.7643907	156.67157	2920.775251	670.5442266	727.1507218	1878.582076	683.1222712	3018.035222	1245.765894	302.5552622	5794.805044	336.9716622	552.304403	1908.588673	641.6859543	778.7148778	370.5683334	224.8997514	526.2803457	469.8416075	529.6047995	158.8765342	694.9937713	530.0308963	3269.837733	4206.899957
ENSG00000204128.6	175.4353824	1918.468147	510.2960665	4166.486492	469.4294675	1817.169891	3599.590595	2592.725817	1.749548803	10320.56759	11404.34315	2362.328823	6422.479266	8892.906813	12067.15899	6247.464145	9322.05015	13415.44302	2658.824016	186.6234878	7955.689042	2455.436178	4670.074542	13421.29233	4988.916276	16916.63078	6538.889828	6331.987492	13323.84637	4314.069306	5704.686713	8599.271972	1129.806039	7921.54627	4828.341093	5969.863698	5312.55135	6928.103002	812.8452923	3493.689673	1035.909277	1441.912008	464.0831451	12344.94966
ENSG00000204175.5	354.1499308	334.3126739	312.9610317	435.4544383	1004.122998	1113.32622	1231.203251	540.7191942	8.747744016	1748.409579	19.43186073	603.8765018	634.6218542	35.91020922	37.24431786	456.2552883	801.0970837	55.0806496	129.5522512	344.8310536	108.8021609	400.2526878	532.7908092	31.90797581	360.438435	24.78487548	838.3369153	1654.951276	20.18509739	408.7341459	985.6651199	5.311471261	54.84495336	1197.718822	1194.76342	470.5823181	1268.134896	444.2888183	343.6546699	898.5291616	358.6852324	237.4690396	268.3534217	27.34712865
ENSG00000204186.10	279.5489037	282.9492712	268.2523129	72.11928853	735.2036049	155.9239602	101.8540871	735.1963498	231.8152164	99.02153086	302.2733891	420.9109348	344.1679648	171.8560013	430.3787842	301.7751513	326.5302879	310.6548637	296.8548272	156.67157	422.0773484	339.4198095	656.4743899	366.9417218	391.7039621	388.9318921	411.5723241	246.2054282	531.5408981	161.2055792	230.5110196	102.6884444	528.0785509	256.936381	321.2809196	382.9975964	673.7784857	219.2594168	413.4840435	270.4620599	467.9361472	438.2095344	217.8710949	526.4322265
ENSG00000204219.11	550.0801009	1856.291397	1695.077115	4276.034778	544.915613	1846.314557	7795.755129	1366.792719	267.6809669	236.8750346	15819.69373	897.7029788	1496.699608	8974.987291	11698.85407	1028.191051	3364.46609	16035.07871	1309.249903	936.9574284	8820.478632	754.1894342	1110.433906	10573.50548	1021.733829	13442.93515	1059.315344	1250.099393	8198.513725	2505.446711	4672.91939	5267.209001	2119.365698	2398.599938	2593.065604	1287.050062	523.6620355	1125.147007	2381.260099	1200.8728	2690.468312	821.3262515	402.97296	9740.135654
ENSG00000204248.11	133.6260156	115.342378	23.89603937	41.08060739	51.89672505	107.8352622	201.4696229	65.43156636	139.9639043	289.298198	60.45467781	232.5375186	74.27131418	102.6005978	91.04166589	330.5156419	121.1207792	66.09677952	326.8834947	453.1187563	208.2248252	35.94670081	133.8772824	61.82170313	149.8385638	87.70032861	64.22185595	41.61218505	55.50901784	224.6477748	208.3819617	42.49177009	80.70043137	144.6749468	350.488276	109.1097804	136.1521292	65.94268176	263.6255002	66.95131542	47.38593896	21.53052625	24.798336	91.1570955
ENSG00000204335.4	45.08853286	17.12113424	7.708399796	260.1771801	63.69143529	158.8384267	2.238551365	54.5263053	53.3612385	98.05073154	140.3412164	116.2687593	9.283914273	161.5959415	45.52083294	229.2054126	36.12374118	90.33226534	1.715923857	4630.259292	213.8525232	4.838978955	107.373658	67.8044486	89.66717204	131.5504929	10.35836386	160.3802966	146.3419561	143.5249673	9.220440785	100.917954	14.10298801	79.057348	27.38189656	59.37947231	8.727700592	31.32277383	21.18419198	29.75614018	0.658138041	87.38860656	58.45322057	86.59924072
ENSG00000204385.13	3320.155601	38.74783013	11453.14042	11670.54411	147.827035	4310.496021	952.5036059	9.996489305	59.48465931	13.59119051	8.636382545	3.605232846	5.30509387	23.0851345	8.276515081	10.77768398	125.3706311	63.89355354	12.86942893	5472.752979	397.6906572	2.765130831	4133.885832	331.045249	14.74789014	26.69140436	129.8248271	9.536125741	13.4567316	10.40035995	6.454308549	3.540980841	22.72148068	34.78523312	62.97836209	2775.990331	172.8084717	126.1153789	6.276797624	21.78574549	22.3766934	533.830401	180.6735909	13.67356432
ENSG00000204442.4	197.5697531	287.4548328	53.18795859	58.42575273	242.1847169	1192.016817	461.1415812	156.3087419	19.24503684	322.305375	4.318191272	82.92035547	227.4558997	28.21516439	8.276515081	102.7472539	51.70653149	6.609677952	22.30701014	316.4151316	67.53237574	223.9755973	2179.413425	33.9022243	57.81172934	9.532644414	710.583761	237.536223	6.728365798	122.7242474	26.73927828	14.16392336	248.3692888	475.1346615	1749.70319	437.1813649	24.43756166	96.44117207	21.18419198	212.0124988	59.23242369	144.3811761	538.4781531	29.62605604
ENSG00000204616.11	863.2404564	24.33003287	164.1889157	451.8866813	576.3681737	252.1013562	31.33971911	7.27017404	6.998195213	60.18955798	97.15930363	280.3068538	13.92587141	28.21516439	31.03693155	17.96280663	21.24925952	0	14.58535278	2977.527828	58.15287911	321.4464591	57.76430967	23.93098186	38.34451436	9.532644414	75.96133499	91.89357533	38.68810334	85.28295156	5.532264471	970.2287504	10.96899067	49.80612924	485.572299	131.3770825	83.78592568	240.6907884	8.630596733	53.66732426	30.93248793	67.75783263	85.90852114	11.39463694
ENSG00000204644.10	108.2124789	36.94560547	758.50654	4.564511932	3.145256064	7.286166364	80.58784914	28.1719244	525.7394154	4.853996611	2.159095636	0	14.58900814	0	0	5.029585855	5.666469204	0	1.715923857	10.75197049	30.01438922	6.912827078	17.66908296	11.96549093	69.61004146	11.4391733	0	13.87072835	3.364182899	15.60053992	1.844088157	1310.162911	25.07197868	41.10982096	10.95275862	60.12171572	11.34601077	1.648567044	25.8917902	2.125438585	0.658138041	5.69925695	2.656964571	0
ENSG00000204866.8	158.2197608	18.02224657	1238.739847	1.825804773	33.81150268	5.828933091	2.238551365	10.90526106	7.872969615	0.970799322	2.159095636	0.901308212	7.957640805	0	4.13825754	4.31107359	7.083086505	0	5.147771571	2.303993676	0	15.89950228	4.077480683	0	10.02856529	0	2.071672773	5.201523132	0	5.200179973	3.688176314	0	50.14395736	11.06802872	4.563649427	2.968973616	7.854930532	5.769984654	1.569199406	5.844956108	2.632552164	4.432755405	30.99792	2.278927387
ENSG00000204950.4	437.7686645	11.71446027	30.83359919	42.90641216	14.15365229	0	172.3684551	15.44911983	13.99639043	19.41598644	4.318191272	1.802616423	7.957640805	10.26005978	0	20.83685569	38.24866713	11.01612992	9.437581213	55.29584823	48.77338248	35.94670081	11.55286193	9.971242441	17.69746817	3.813057766	13.81115182	7.802284697	0	11.44039594	29.50541051	235.4752259	22.72148068	26.87949832	59.32744255	5.195703827	37.52911254	9.067118742	24.32259079	12.75263151	3.948828246	18.99752317	15.05613257	11.39463694
ENSG00000204956.5	8.197915065	30.63781917	16.18763957	15.51934057	27.52099056	128.236528	54.84450844	97.23857778	5.24864641	126.2039119	19.43186073	6.309157481	47.0827081	5.130029889	8.276515081	7.903634916	24.08249412	11.01612992	109.8191268	99.83972598	5.627697979	166.5991326	5.436640911	3.988496976	23.00670862	1.906528883	8.977248681	122.2357936	8.410457248	13.52046793	8.298396706	885.2452102	62.6799467	3.16229392	98.57482762	190.7565548	144.0070598	30.49849031	113.7669569	126.4635958	47.38593896	63.95832799	38.08315886	9.11570955
ENSG00000204967.12	252.495784	45.05561643	16.95847955	243.7449372	3.93157008	0	0	1.81754351	4.373872008	84.45954103	6.477286909	0.901308212	35.14624689	2.565014945	0	0	3.541543253	0	2.573885785	3.071991568	3.751798652	4.838978955	1.359160228	5.982745464	2.359662422	5.719586649	1.381115182	57.21675445	6.728365798	0	134.6184355	28.32784673	0.783499334	1.58114696	16.42913794	2.968973616	2.618310177	4.12141761	6.276797624	6.376315754	10.53020866	13.29826622	14.17047771	0
ENSG00000205038.12	78.69998463	12.6155726	5.395879857	18.25804773	24.37573449	0	0	9.996489305	579.9754283	3.883197289	51.81829527	15.3222396	3.978820403	94.90555295	53.79734803	5.74809812	19.83264221	28.64193779	7.721657356	6.911981029	148.1960468	13.13437145	35.33816592	181.4766124	10.02856529	81.98074196	122.9192512	0	58.87320073	4.160143978	0.922044078	15.93441378	0.783499334	26.87949832	17.34186782	0	6.982160473	1.648567044	7.061397327	3.188157877	11.84648474	88.02185734	6.199584	75.20460379
ENSG00000205089.8	63.94373751	4.505561643	53.95879857	104.9837744	12.58102425	1.457233273	7.834929778	1.81754351	60.35943371	6.795595255	6.477286909	11.71700675	40.45134076	10.26005978	0	20.11834342	38.95697578	0	33.46051521	251.9033086	13.13129528	107.1488197	137.275183	15.95398791	8.258818478	0	15.88282459	58.08367497	10.0925487	0	0	196.5244367	13.31948867	16.60204308	6.389109197	1.484486808	6.982160473	132.709647	9.415196436	50.47916638	23.69296948	67.12458185	17.71309714	9.11570955
ENSG00000205277.9	91.81664873	9.912235614	52.41711861	16.43224296	22.80310646	8.743399637	47.00957867	6.361402285	21.86936004	3.883197289	0	52.27587627	2.652546935	10.26005978	2.06912877	10.77768398	9.208012457	4.406451968	11.15350507	228.095374	3.751798652	7.604109786	7.475381252	11.96549093	14.15797453	0	8.28669109	29.47529775	11.77464015	19.7606839	18.44088157	5.311471261	30.55647401	20.55491048	4.563649427	10.39140765	15.70986106	125.2910953	23.53799109	4.782236815	3.948828246	74.09034035	15.94178743	6.836782162
ENSG00000205358.4	9.837498078	70.28676162	36.22947904	147.8901866	7.863140159	1.457233273	189.1575904	239.0069716	3.499097607	139.7951024	12637.18676	154.1237042	2.652546935	9095.542993	13221.73284	5.029585855	4.249851903	3245.351874	0.857961928	52.22385666	6839.528943	20.73848123	8.154961366	3300.481248	433.5879701	6091.359781	260.3402117	4.33460261	4876.383112	3.120107984	0.922044078	46.03275093	1.566998667	167.6015778	1730.535863	3.71121702	7.854930532	0.824283522	44.72218307	0.531359646	0	551.5614226	43.397088	31410.45618
ENSG00000205364.4	309.8811895	33.34115615	112.542637	31.03868114	54.2556671	7.286166364	1946.420412	167.2140029	173.2053315	86.40113968	4426.146054	188.3734162	22.54664895	3655.146296	6147.381576	71.8512265	104.8296803	2707.764734	7.721657356	15.35995784	2992.059425	320.0638937	52.32766876	2139.828628	323.8636675	4581.388906	296.9397641	7.802284697	913.3756571	8.320287957	7.376352628	30.09833715	59.54594936	365.2449478	910.9044256	27.46300594	48.00235325	33.7956244	143.5817456	51.54188568	15.13717494	516.7326301	140.8191223	26303.37991
ENSG00000205426.10	5724.60409	40.55005478	22.35435941	27.38707159	22.01679245	49.54593127	162.294974	18.1754351	29.74232966	44.65676882	41.02281709	132.4923071	1251.339017	10.26005978	12.41477262	2639.09555	21.24925952	2.203225984	3.431847714	306.431159	13.13129528	231.5797071	12.91202216	7.976993953	1861.183736	3.813057766	22.09784291	65.01903915	3.364182899	50.96176373	89169.96078	88.52452102	21.93798134	9817.341475	23.73097702	232.3221854	563.8094582	29.67420679	35.30698663	200.3225866	4.606966287	28201.82314	232.9272274	0
ENSG00000205502.4	179.5343399	18.9233589	111.771797	2636.462092	58.18723718	291.4466546	97.37698438	22.71929387	118.9693186	272.7946095	47.500104	82.92035547	74.27131418	76.95044834	200.7054907	223.4573144	86.41365536	41.8612937	4.289809642	2.303993676	159.4514427	3078.281898	593.9530195	137.6031457	33.62518952	102.9525597	19.33561254	1043.772308	38.68810334	6.240215968	90.36031969	19.47539462	18.02048468	311.4859511	40.16011495	24.49403233	368.308965	408.0203434	22.75339139	2.656798231	85.55794534	532.5638994	97.42203429	152.688135
ENSG00000205517.13	524.6665642	1382.306312	1206.364568	62.99026466	1291.913928	3169.482368	1739.354411	1329.533078	146.0873251	4487.034467	954.3202712	2532.676075	3167.804177	641.2537361	515.2130638	4058.875785	2662.532217	579.4484338	1570.070329	367.1029924	1208.079166	1461.371644	2496.097758	803.6821407	1008.755686	737.8266777	2318.201832	2649.309115	630.7842936	1851.26407	2518.102378	1172.064658	1460.442758	1541.618286	2246.228248	2421.197984	2315.458967	1081.459981	1511.139028	3017.59143	2482.496691	2017.53696	394.1164114	613.0314672
ENSG00000205795.4	407.4363787	2866.438317	1066.071692	3018.055289	3574.583516	10136.51465	14907.63282	369.8701043	151.3359715	12663.10636	187.8413204	1995.496381	57.69289584	269.3265692	246.2263237	1072.020299	7055.462468	350.3129315	195.6153197	3.071991568	393.9388585	102.3098408	2253.487657	404.8324431	235.3763266	198.2790038	4625.354743	760.2892977	208.5793397	1142.999558	2176.946069	15.93441378	95.58691871	3805.820733	12059.89997	2961.551182	67.20329456	7646.878233	1734.749943	105.2092099	21.71855535	781.4314529	230.2702629	211.940247
ENSG00000205929.11	25.4135367	27.03336986	100.9800373	1.825804773	44.03358489	0	20.14696229	8.178945795	54.2360129	15.53278916	28.06824327	5.40784927	13.26273468	10.26005978	18.62215893	15.08875757	4.958160554	90.33226534	12.86942893	0	33.76618787	10.36924062	8.154961366	19.94248488	58.40164495	11.4391733	33.14676436	2.600761566	53.82692639	2.080071989	0.922044078	1.77049042	6.26799467	19.764337	17.34186782	11.87589446	19.2009413	46.15987723	7.061397327	6.9076754	1.974414123	8.232260039	14.17047771	70.64674901
ENSG00000206052.11	152.4812202	198.2447123	134.8969964	30.12577875	64.4777493	59.74656418	107.4504655	86.33331672	60.35943371	10.67879254	211.5913724	10.81569854	58.35603257	135.9457921	328.9914745	30.17751513	44.62344498	152.0225929	42.89809642	184.3194941	69.40827507	197.7068544	126.4019012	141.5916427	113.2637963	62.91545314	71.81798945	26.00761566	35.32392044	156.0053992	40.56993945	161.1146283	52.49445536	23.7172044	111.353046	66.05966295	102.1140969	60.99698063	60.41417713	82.36074515	42.77897267	67.12458185	36.31184914	268.9134317
ENSG00000206190.12	880.456078	427.1272437	541.1296657	1249.763367	373.4991576	236.0717902	188.0383147	308.9823967	694.5708749	40.77357153	77.7274429	1136.549655	314.3268118	102.6005978	66.21212065	279.5012711	194.0765702	61.69032755	203.336977	374.0149735	166.95504	734.1422357	352.7020791	149.5686366	418.8400799	87.70032861	270.6985756	154.3118529	48.78065204	504.4174574	133.6963914	138.0982528	385.4816722	139.931506	148.7749713	397.8424645	628.3944426	167.329555	395.4382503	684.9225839	1290.608698	355.2536832	675.754656	148.1302802
ENSG00000206384.10	22.95416218	21.62669588	13.10427965	1.825804773	12.58102425	1.457233273	19.0276866	16.35789159	12.24684162	1.941598644	168.4094596	1.802616423	0.663136734	151.3358817	225.535036	3.592561325	23.37418547	30.84516378	2.573885785	13.82396206	161.3273421	2.073848123	11.55286193	51.85046069	20.64704619	181.1202439	37.9806675	0.866920522	122.7926758	3.120107984	0	1.77049042	10.96899067	10.27745524	14.60367817	1.484486808	1.745540118	9.891402264	5.492197921	4.782236815	39.48828246	11.3985139	2.656964571	61.53103946
ENSG00000206535.8	100.8343553	45.05561643	84.79239776	337.773883	99.86188002	24.77296564	303.32371	44.52981599	49.86214089	136.8827044	405.9099796	53.17718449	74.27131418	384.7522417	233.811551	56.04395667	71.5391737	544.196818	30.88662942	82.94377235	234.4874158	73.96724974	85.62709434	253.269558	49.55291087	341.26867	62.84074077	45.94678766	348.1929301	49.92172774	112.4893776	44.26226051	57.97895069	117.7954485	90.36025865	50.47255147	82.91315562	106.3325743	64.33717564	51.01052603	59.23242369	57.62582027	113.3638217	271.1923591
ENSG00000206538.9	1312.486202	348.7304711	629.0054234	38.34190023	1341.451711	48.088698	14.55058387	2408.245151	130.3413858	308.7141845	47.500104	143.3080056	2139.279103	94.90555295	304.1619292	38.79966231	250.7412623	105.7548472	185.3197765	149.759589	76.91187237	1006.507623	167.176708	211.3903397	1095.47328	59.10239537	467.507489	657.1257556	82.42248103	157.0454352	53.47855655	37.18029883	717.6853897	63.2458784	1017.693822	399.3269513	819.5310855	117.0482601	96.50576347	2884.751519	86.21608338	2230.30922	2100.773321	15.95249171
ENSG00000211452.11	5.738540546	6.3077863	3.083359919	1423.21482	34.5978167	148.6377938	52.60595708	812.4419489	16.62071363	134.9411058	12006.73083	2071.20627	3.978820403	7153.82668	7755.094631	55.32544441	214.6175211	7136.248962	12.86942893	10.75197049	4856.703355	6.22154437	158.3421665	7386.6964	440.0770417	20146.29071	312.1320311	15.60456939	11042.93037	1.040035995	11990.2612	336.3931799	6.26799467	1004.02832	328.5827587	65.31741954	3.491080237	50.28129484	58.06037802	4.250877169	33.56504009	385.6497203	21.25571657	10628.91734
ENSG00000213145.10	98.37498078	27.03336986	73.22979806	54.77414318	31.45256064	118.0358951	118.6432224	15.44911983	304.4214918	45.62756814	8.636382545	20.73008887	91.51286926	64.12537361	4.13825754	126.4581586	16.29109896	37.45484173	66.92103042	99.83972598	16.88309394	41.47696247	48.25018808	33.9022243	63.7108854	11.4391733	62.84074077	65.01903915	6.728365798	19.7606839	13.83066118	7.081961681	43.09246335	115.4237281	50.20014369	69.02863656	208.5920441	19.78280453	15.69199406	41.97741205	14.4790369	100.053622	79.70893714	34.18391081
ENSG00000213366.13	265.6124481	129.7601753	191.1683149	59.33865512	127.3828706	256.473056	231.6900663	63.61402285	585.2240747	185.4226705	174.8867465	115.3674511	292.4432996	143.6408369	117.9403399	496.4919751	497.9409813	352.5161574	47.18790606	328.7030978	230.7356171	300.7079779	255.5221228	157.5456306	40.70417678	95.32644414	233.4084657	395.315758	203.5330654	247.5285667	133.6963914	31.86882757	252.2867855	439.5588549	253.7389081	324.3603675	292.3779698	290.1477997	462.1292251	113.7109643	417.259518	304.5936214	113.3638217	79.76245856
ENSG00000213901.11	12.2968726	24.33003287	29.29191923	69.38058137	15.72628032	42.25976491	96.2577087	59.97893583	48.98736649	157.2694902	45.34100836	105.4530608	31.16742649	33.34519428	140.7007564	70.41420197	66.58101315	101.3483953	23.16497207	28.41592201	73.16007372	24.88617748	76.11297275	29.91372732	31.26552709	15.25223106	49.72014654	88.42589324	104.2896699	24.96086387	36.88176314	1.77049042	49.36045802	105.9368463	160.6404598	100.9451029	126.5516586	26.3770727	34.52238693	40.91469275	21.71855535	36.72854479	9.742203429	4.557854775
ENSG00000213937.4	832.9081706	137.8701863	60.12551841	806.0928072	125.8102425	856.8531644	3962.235916	338.0630928	3.499097607	1489.20616	131.7048338	848.1310271	724.80845	164.1609564	93.11079466	3570.287445	378.2368194	202.6967905	508.7714236	8.447976813	337.6618787	123.048322	301.0539904	171.50537	576.3475466	114.391733	9058.734477	728.2132384	99.24339552	406.6540739	2094.884146	184.1310037	281.2762608	272.7478506	558.5906898	450.5417462	485.2601529	382.4675542	87.09056703	2309.289022	6.58138041	2943.98284	114.2494766	141.293498
ENSG00000214456.8	49.18749039	36.04449314	179.6057153	49.29672887	117.9471024	238.9862567	1659.885837	366.2350173	79.60447055	974.6825195	6172.854424	186.5707998	1025.872527	3803.917163	3935.482921	1532.586661	1418.742227	3307.042202	376.6452866	90.62375127	5562.041502	523.9922925	1022.088491	3436.090145	535.0534542	5391.663681	290.7247457	4141.279333	2711.531417	45.76158376	584.5759457	5288.454886	499.0890756	1664.157175	208.1024139	465.3866142	795.0935239	263.770727	326.3934764	458.5633746	92.13932575	150.7136838	139.9334674	3568.800289
ENSG00000214575.9	46.72811587	10.81334794	30.06275921	3.651609546	51.89672505	8.743399637	43.65175162	5.45263053	46.36304329	6.795595255	6.477286909	2.703924635	5.30509387	15.39008967	4.13825754	5.74809812	521.3151668	4.406451968	51.47771571	6.911981029	13.13129528	13.13437145	17.66908296	33.9022243	5.30924045	3.813057766	8.977248681	2.600761566	5.046274349	9.360323951	2272.838653	0	7.834993337	4.74344088	7.301839083	90.55369528	5.236620355	8.24283522	255.7795032	3.719517523	2.632552164	13.93151699	75.28066286	2.278927387
