	TCGA.AF.2687.01A	TCGA.AF.2690.01A	TCGA.AF.2693.01A	TCGA.AF.3911.01A	TCGA.AF.4110.01A	TCGA.AF.6136.01A	TCGA.AF.6655.01A	TCGA.AF.6672.01A	TCGA.AF.A56K.01A	TCGA.AF.A56L.01A	TCGA.AF.A56N.01A	TCGA.AG.3591.01A	TCGA.AG.3592.01A	TCGA.AG.3725.01A	TCGA.AG.3731.01A	TCGA.AG.3732.01A	TCGA.AG.3742.01A	TCGA.AG.4021.01A	TCGA.AG.4022.01A	TCGA.AG.A01W.01A	TCGA.AG.A01Y.01A	TCGA.AG.A020.01A	TCGA.AG.A026.01A	TCGA.AG.A02N.01A	TCGA.AG.A036.01A	TCGA.AH.6544.01A	TCGA.AH.6547.01A	TCGA.AH.6549.01A	TCGA.AH.6643.01A	TCGA.AH.6644.01A	TCGA.AH.6897.01A	TCGA.AH.6903.01A	TCGA.BM.6198.01A	TCGA.CI.6619.01B	TCGA.CI.6620.01A	TCGA.CI.6621.01A	TCGA.CI.6622.01A	TCGA.CI.6623.01B	TCGA.CI.6624.01C	TCGA.CL.4957.01A	TCGA.CL.5917.01A	TCGA.CL.5918.01A	TCGA.DC.4745.01A	TCGA.DC.4749.01A	TCGA.DC.5337.01A	TCGA.DC.5869.01A	TCGA.DC.6154.01A	TCGA.DC.6155.01A	TCGA.DC.6156.01A	TCGA.DC.6157.01A	TCGA.DC.6158.01A	TCGA.DC.6160.01A	TCGA.DC.6681.01A	TCGA.DC.6682.01A	TCGA.DC.6683.01A	TCGA.DT.5265.01A	TCGA.DY.A0XA.01A	TCGA.DY.A1DC.01A	TCGA.DY.A1DD.01A	TCGA.DY.A1DE.01A	TCGA.DY.A1DF.01A	TCGA.DY.A1DG.01A	TCGA.DY.A1H8.01A	TCGA.EF.5830.01A	TCGA.EF.5831.01A	TCGA.EI.6506.01A	TCGA.EI.6507.01A	TCGA.EI.6508.01A	TCGA.EI.6509.01A	TCGA.EI.6510.01A	TCGA.EI.6511.01A	TCGA.EI.6512.01A	TCGA.EI.6513.01A	TCGA.EI.6514.01A	TCGA.EI.6881.01A	TCGA.EI.6882.01A	TCGA.EI.6883.01A	TCGA.EI.6884.01A	TCGA.EI.6885.01A	TCGA.EI.6917.01A	TCGA.EI.7002.01A	TCGA.EI.7004.01A	TCGA.F5.6464.01A	TCGA.F5.6465.01A	TCGA.F5.6571.01A	TCGA.F5.6702.01A	TCGA.F5.6810.01A	TCGA.F5.6811.01A	TCGA.F5.6812.01A	TCGA.F5.6813.01A	TCGA.F5.6814.01A	TCGA.F5.6861.01A	TCGA.F5.6863.01A	TCGA.F5.6864.01A	TCGA.G5.6233.01A	TCGA.G5.6235.01A	TCGA.G5.6572.01A	TCGA.G5.6572.02A	TCGA.G5.6641.01A
ENSG00000203722.8	6.529475041	9.168495789	12.3483272	5.051140972	10.12064081	6.002511001	7.664444108	12.39656885	3.095739107	11.24401843	0.587292696	9.530185853	5.969915089	6.371569752	2.281361763	2.573288216	9.414496593	6.184030791	16.22727331	8.498702119	27.59812457	11.08500609	7.263165286	8.656167715	4.394951835	2.446127391	1.471506053	8.367055979	18.49363217	2.70817934	0	1.084879125	19.02848461	7.613083412	11.49910299	2.899008246	1.448246099	13.32302338	6.871235646	1.155320871	25.91670918	5.922153379	2.2174236	2.933995691	6.598544603	6.086490303	5.17041495	20.67534562	20.53784476	3.762714855	31.42978684	4.235197885	2.343758025	10.31939035	8.105942339	28.89012043	5.994200887	3.296425613	6.022560909	3.605032995	84.18489385	5.145762667	2.92421924	7.499838781	13.43896216	7.825055505	41.11388855	14.37761647	11.72287005	6.067060485	12.10370813	13.4958219	17.07950921	4.214410425	8.756672824	8.212916757	16.28800569	6.150026952	6.328782825	2.678815074	3.724744078	6.173008566	28.06735895	24.02859999	13.95131569	9.648928398	11.3465447	44.44018415	6.721673738	18.89017957	2.114505944	5.879141749	3.982955962	2.168083286	21.38106782	13.5450213	3.861787338	9.906412419	3.759539975
ENSG00000203727.4	476.651678	1006.41873	87.81032678	429.3469827	1929.247154	2735.144179	100.4893783	2721.460082	91.63387757	778.0860754	2103.095146	1396.96641	37.80946223	3614.095954	1014.065304	3829.052865	2681.683145	344.0569858	1853.029787	2808.214	537.0135073	1399.174103	1711.201741	1951.100203	1878.109417	514.5021278	519.4416367	1242.972649	495.2183726	65.67334899	523.1633413	2648.913196	2179.142057	3199.83752	141.6205316	1667.509543	1323.696934	278.0457052	160.7869141	57.76604353	22.86768457	613.3658856	1717.764149	1047.436462	851.2122538	187.1595768	1162.697062	4564.082545	104.7430083	2159.798327	87.30496345	1622.08079	26.95321729	30.95817105	1495.546361	1188.106203	32.96810488	89.00349155	1932.639796	1077.904865	2231.362241	7.351089525	1618.067979	1415.802899	471.9447301	148.6760546	1538.656132	1738.585622	1939.100623	1255.207402	3194.034091	2852.590565	582.411264	606.1726995	2408.632319	6187.063957	2668.100625	470.81873	1461.496777	1087.59892	774.214662	880.6825555	651.4581734	166.0157818	777.7858498	862.6141988	181.0044035	138.1811976	807.9451833	2523.86292	1901.998097	3173.66761	124.0406285	255.8338278	1931.423127	591.7035622	987.330296	681.741291	1632.893529
ENSG00000203857.10	2.17649168	0	32.24285437	20.20456389	12.01826096	46.01925101	7.664444108	31.40464109	0	0	16.4441955	1.588364309	19.40222404	9.20337853	0.570340441	0	81.83370116	2.248738469	33.70279842	0	0	8.621671407	18.88422974	0	7.324919724	7.338382172	3.678765132	155.7202085	1.369898679	124.5762496	24.01747874	23.14408799	29.68443599	70.86023791	2.420863788	2.319206597	60.10221309	1.737785658	8.245482775	8.66490653	1.524512305	39.76302983	3.695706	50.61142567	12.25443998	21.30271606	5.17041495	49.10394584	67.77488771	8.277972681	0	1.694079154	29.29697531	10.31939035	30.80258089	32.50138548	0	0	10.84060964	6.48905939	103.612177	0	3.898958986	24.16614718	15.02001654	1.676797608	0	2.764926244	70.33722031	8.089413979	0	178.9972167	33.58970144	11.2384278	29.00647873	2.737638919	5.638155816	2.733345312	0	0	21.28425188	2.057669522	5.908917673	12.0143	12.20740123	3.859571359	57.81334679	4.166267264	5.37733899	9.445089784	7.929397291	22.44763213	29.01867915	3.252124929	22.09377008	10.69343787	19.30893669	17.111076	16.91792989
ENSG00000203867.8	31.01500644	14.81064704	14.40638174	15.15342292	10.75318086	1.0004185	11.07086371	19.00807224	20.43187811	7.870812901	8.22209775	10.32436801	4.974929241	4.247713168	12.5474897	9.006508755	14.48384091	8.994953878	18.099651	2.428200605	6.899531143	2.463334688	36.31582643	15.58110189	19.04479128	4.076878984	8.093283291	10.6912382	7.534442737	16.24907604	5.221191031	19.16619787	5.32797569	11.12681422	2.420863788	6.95761979	5.068861345	2.89630943	8.245482775	6.354264788	18.29414766	2.538065734	8.130553201	4.400993537	3.770596916	4.564867727	23.26686727	2.584418202	18.48406028	6.020343768	10.47659561	3.388158308	45.11734198	8.599491959	11.34831927	23.83434936	15.73477733	5.768744823	49.38499945	25.95623756	17.57706575	5.145762667	30.21693214	9.166469621	7.114744675	7.266122969	4.360563937	12.16567548	13.10203123	6.067060485	10.75885168	4.261838494	13.66360737	23.88165908	6.567504618	2.737638919	4.385232302	10.25004492	262.6444872	5.357630148	11.70633853	21.9484749	40.623809	15.29092727	6.394353025	14.79502354	27.01558261	11.11004604	24.87019283	20.91412738	9.515276749	28.32677388	79.65911924	38.48347833	11.40323617	8.554750297	16.7344118	15.3099101	30.70290979
ENSG00000203995.10	2.7206146	1.410537814	2.058054534	0.505114097	1.897620151	0	1.703209802	0.826437923	6.810626036	1.124401843	4.698341571	4.765092926	2.984957544	1.415904389	5.703404408	24.44623805	1.448384091	0.562184617	3.120629483	1.214100303	5.749609286	6.158336719	1.452633057	3.462467086	17.57980734	1.630751594	6.621777238	4.18352799	0.68494934	1.35408967	1.044238206	7.232527498	4.566836306	15.81178862	1.210431894	4.058611544	1.448246099	2.317047544	4.122741388	1.155320871	2.286768457	3.384087645	5.173988401	3.667494614	0.942649229	2.282433863	0	0	0	4.515257826	2.095319123	5.082237463	5.859395063	3.439796784	0.810594234	0	25.47535377	4.120532016	1.204512182	0	0.925108724	0	0	0.83331542	5.533690303	2.794662681	4.983501642	2.211940996	0	3.370589158	0.67242823	2.130919247	1.707950921	1.404803475	2.189168206	1.825092613	2.505847029	11.61671758	25.76718722	2.143052059	0.532106297	2.057669522	1.477229418	2.730522727	1.162609641	1.286523786	1.080623304	4.166267264	2.688669495	2.023947811	5.814891347	2.672337159	0.568993709	1.626062465	0.712702261	4.990271006	0.643631223	41.42681557	4.38612997
ENSG00000204103.4	1602.986123	1758.940654	390.3443433	277.3076394	735.0115385	193.0807705	606.3426894	209.9152325	687.2540818	323.8277308	303.0430314	135.8051484	282.0784879	242.1196506	923.9515141	244.4623805	487.3812467	715.0988333	478.7045627	285.3135711	645.1061619	50.4983611	197.5580958	212.9417258	235.8624151	150.0291466	840.2299562	244.0391327	428.0933373	1055.512898	154.5472545	192.3852314	761.1393844	279.9272208	289.2932227	482.3949721	203.4785769	176.6748752	598.4846248	121.3086914	216.4807473	79.52605965	252.0471492	171.6387479	211.1534273	222.9177073	414.2794978	281.701584	1480.094012	258.1222391	1434.595159	230.394765	400.1966828	164.2502964	607.9456754	1075.434733	170.8347253	284.3167091	127.6782913	440.5350319	329.3387056	71.30556839	35.09063088	398.3247708	546.2542856	287.2913236	753.7546233	218.4291733	557.8706983	93.02826076	875.5015551	470.9331536	216.34045	344.1768514	160.3565711	222.6612987	244.9465471	529.5856542	589.0288587	1088.670446	448.5656083	1915.004435	3364.39	966.0589407	837.6602463	3076.078373	326.3482379	1277.655294	932.9683148	527.5757294	546.0711601	299.8362292	169.5601252	852.5987523	261.5617297	38.49637633	258.0961204	1282.430117	56.39309962
ENSG00000204128.6	149.633803	518.3726465	1085.280758	328.8292773	766.638541	3817.596996	448.7957828	1919.815296	439.5949532	587.499963	263.107128	1115.031745	398.9893251	525.3005284	639.3516342	1694.51029	105.7320387	16.86553852	369.4825308	2152.599837	619.807881	841.2287958	717.6007303	2344.090217	955.1695321	1236.109708	1909.279104	270.9996464	500.6979674	863.9092094	319.5368911	657.7983759	2040.614689	1021.324421	450.8858806	926.5230354	795.0871081	150.6080903	1578.322828	806.9916281	500.8022921	248.7304419	573.5735713	1900.495709	323.3286856	229.0041976	211.3407111	615.0915321	52.71380155	1161.173804	305.2181522	1063.881709	2738.681252	535.748349	515.5379327	738.142577	973.308369	373.3202007	149.9617666	927.2144862	126.7398951	86.00774744	578.0206697	809.1492729	582.6185362	1303.430674	436.0563937	1697.664714	287.5551065	781.9766847	642.8413876	857.3398437	520.9250308	117.3010902	117.6677911	1417.184414	870.155381	1126.821605	808.2759779	242.7006457	779.0036187	689.3192899	593.8462261	385.549809	69.75657846	357.0103507	617.0359068	231.2278332	309.196992	1321.63792	806.1553913	1201.482787	938.8396196	1539.339133	2417.486069	923.2001362	2161.313647	4627.195183	818.9531245
ENSG00000204175.5	174.6634573	253.8968065	262.058944	191.4382429	560.4304846	135.0564975	123.4827106	279.3360181	82.34666025	84.33013822	109.8237342	211.2524531	175.1175093	246.3673637	312.5465616	813.8023982	25.3467216	219.8141854	292.0909196	121.4100303	525.5142888	229.090126	164.1475355	124.6488151	58.5993578	177.7519237	356.8402178	127.8300219	32.87756831	35.88337625	46.99071928	184.4294512	92.09786551	494.8504218	43.57554819	280.6239982	312.0970343	94.41968741	473.428136	266.3014607	259.1670918	96.44649788	339.2658108	299.2675605	217.7519719	75.32031749	138.9549018	333.3899481	308.7522662	134.7051918	441.4138952	245.6414774	501.5642174	165.1102456	12.96950774	95.33739742	141.612996	206.8507072	576.9613351	228.5590919	200.748593	74.98111315	270.9776496	321.6597522	152.5717469	574.0237146	281.5678428	864.8689292	253.7656576	330.3177375	585.0125598	411.2674146	759.4688428	257.0790359	281.8554065	443.4975049	260.6080911	389.5017069	503.1382346	168.2295866	395.3549786	82.99267073	244.4814687	293.2581408	222.0584414	192.3353061	84.8289294	165.9563127	170.7305129	111.9917789	99.91040587	458.5730565	195.7338358	146.8876426	149.6674748	419.8956604	169.9186429	150.3973522	399.1378273
ENSG00000204186.10	116.4423049	181.2541091	58.99756331	58.08812118	68.94686549	26.010881	63.87036757	36.36326863	141.7848511	145.0478377	263.107128	25.41382894	50.74427825	17.69880487	160.8360043	89.4217655	65.90147615	123.6806158	79.88811477	125.0523312	629.0072559	93.60671813	135.0948743	48.4745392	57.13437385	35.06115926	147.1506053	67.40128428	36.30231501	77.86015602	12.53085847	47.37305511	245.8480211	74.37396872	356.4721928	276.5653867	36.20615247	21.43268978	63.90249151	25.99471959	36.58829531	16.92043822	23.6525184	41.07593968	18.85298458	47.93111113	31.0224897	12.92209101	147.1878874	124.1695902	92.19404141	34.72862266	86.71904693	628.6228622	38.09792899	63.55826495	26.22462888	32.14014973	34.32859718	224.2330523	33.30391405	4.410653715	160.8320582	9.166469621	65.61375645	144.7635269	692.0837905	42.57986416	51.02896375	308.7459669	65.89796651	24.86072455	315.9709203	42.14410425	38.3104436	38.32694486	20.04677624	99.08376756	74.58922615	191.2673963	57.46748007	187.9338164	119.6555829	92.29166816	65.10613989	172.3941874	118.8685635	299.2768652	134.4334748	67.46492703	55.50578104	29.93017618	58.60635201	88.89141474	45.61294469	31.36741775	258.0961204	257.5667229	142.862519
ENSG00000204219.11	230.1639952	949.2919486	1690.348791	2360.398176	1551.620744	2141.896009	645.5165149	3524.757743	549.8032654	279.413858	2540.040912	6156.500061	803.4510723	4137.272625	906.2709605	4829.418659	958.1060764	2685.555917	1224.535009	1751.946737	319.6782763	2180.051199	775.7060526	1706.996273	1012.303906	2146.884473	3097.520241	794.870318	255.4861037	380.4991972	988.8935813	1286.305016	2463.047048	1254.987519	2093.441961	778.6736148	978.2902396	1404.710073	2734.751787	1091.778223	1539.757428	1359.557211	3488.007323	437.8988569	675.8794972	1063.61418	1726.272291	7675.72206	1215.155815	1547.980891	1183.156865	1781.324231	2448.641197	1809.333108	680.0885622	1620.013503	1649.154519	3481.025447	430.613105	3908.576773	2259.115503	3475.595127	906.5079643	1136.642233	2017.425379	2025.012578	789.8850102	3620.394424	478.5689303	5105.094339	1328.045754	230.1392787	2446.355036	2433.119619	1525.302947	3230.413924	6478.241033	3221.24745	2662.15729	152.1566962	3388.985005	2083.047446	201.6418156	3491.792463	810.3389197	931.4432214	1610.669035	1317.234833	1694.533949	1622.531495	1264.474555	2982.862737	2106.41471	1644.491173	4777.955956	2676.211051	1392.174335	2728.76633	3318.420618
ENSG00000204248.11	175.2075803	26.09494955	13.72036356	16.66876521	30.36192242	57.02385451	21.29012252	57.02421671	37.14886928	29.79664884	42.28507414	17.4720074	14.4272948	171.3244311	36.50178821	19.29966162	10.86288068	53.96972327	11.85839204	14.56920363	17.24882786	7.390004063	13.07369752	15.58110189	23.43974312	22.83052231	123.6065084	77.16284959	82.19392077	10.15567252	6.265429237	0.361626375	35.01241168	271.1428938	19.36691031	20.87285937	7.965353542	8.109666403	19.23945981	12.70852958	26.67896533	8.460219112	5.173988401	7.334989228	7.541193832	6.84730159	21.97426354	64.61045505	15.74568098	10.53560159	11.17503532	8.470395771	4.101576544	24.93852668	66.46872718	20.2230843	8.99130133	15.65802166	78.89554791	49.74945533	17.57706575	68.36513258	298.2703625	293.3270279	12.64843498	62.60044404	302.124787	9.95373448	31.03112661	38.4247164	4.706997608	26.28133738	20.49541105	2.80960695	9.851256926	16.42583351	6.264617574	19.13341718	32.54802596	90.00818648	26.60531485	17.14724602	11.81783535	16.9292409	28.4839362	83.62404612	53.49085357	11.11004604	22.18152334	10.79438832	26.95995079	20.84422984	83.07308149	18.42870793	42.76213565	16.39660474	18.02167424	9.906412419	44.4878897
ENSG00000204335.4	78.35370049	151.632815	12.3483272	194.4689274	3103.241487	382.159867	145.624438	828.0907992	26.0042085	95.01195573	822.209775	582.9297013	20.39720989	768.8360834	134.0300036	713.4441578	731.4339661	362.0468936	451.2430233	823.1600052	624.4075685	367.0368685	415.4530544	119.4551145	235.8624151	127.1986243	80.19707989	483.8947375	1065.781173	360.1878522	65.78700699	246.2675613	257.2651119	1561.267721	75.65199338	280.6239982	288.9250967	11.58523772	43.97590813	448.8421582	393.3241746	597.2914693	85.74037921	148.1667824	255.4579411	131.6203528	211.3407111	116.2988191	141.026534	148.2509653	217.2147491	92.3273139	170.5083963	87.71481798	9.727130806	1168.605371	624.8954424	80.76242752	1364.712302	175.2046035	1365.460476	546.9210606	1917.313082	1661.630948	35.57372338	140.2920666	168.1931804	496.0277682	1670.164192	367.3942182	461.2857656	1738.830105	600.0600902	215.6373334	826.9582898	897.0330191	843.8439872	157.8506918	596.7138092	196.6250264	352.7864749	347.0602594	336.0696926	255.0308227	279.0263138	158.8856876	173.980352	27.08073722	183.501693	423.6797417	227.309389	336.714482	1829.883768	64.50047777	964.2861588	166.8176308	550.3046956	189.1224189	416.6823472
ENSG00000204385.13	1780.370194	1720.150864	18271.40815	7547.919955	11640.00201	18362.68157	5400.878281	10803.19653	3869.054736	4327.822694	5342.014367	17015.35266	11959.72989	25833.88353	6718.610393	14734.64832	2633.88647	5524.02605	11555.69098	4347.693184	2484.981133	18191.72667	7896.513299	7586.265385	6303.825915	17182.41417	29150.53491	10082.30246	4163.122087	7533.477878	9727.078891	9571.165264	14920.61535	11518.00958	3046.051862	8626.868738	19586.80436	16616.1272	17689.99617	9698.918709	5914.345486	4486.454195	10223.80108	16346.02349	12149.80591	4824.304376	7774.365178	23422.58217	7759.19775	5583.116302	3887.515413	9516.489649	11432.85165	12034.989	11931.94712	3870.553885	5050.863522	9076.707925	2548.145521	9350.734581	7156.641086	20126.54801	738.8527279	5893.206651	7133.717328	19163.002	2506.078388	15516.76608	9956.854157	19287.18528	7077.979546	16032.32611	2994.607281	11942.23434	15006.20076	13000.13468	10909.20504	16410.32192	2444.266338	2347.713531	7135.013335	7985.129525	4321.634663	13117.43118	11698.75951	5889.705894	10585.24558	12183.55424	11554.55716	10357.89025	3110.966871	7051.228827	5928.345453	6784.474623	13144.3678	16505.6778	4221.577191	3165.549059	21779.64166
ENSG00000204421.3	38.63272732	26.80021846	120.0531811	118.1966988	27.19922217	87.03640951	19.58691272	124.7921264	73.05944293	12.93062119	15.26961011	224.7535497	24.37715328	102.6530682	14.82885146	2.573288216	43.45152274	212.5057854	24.34090997	8.498702119	3.449765572	35.71835297	10.1684314	57.13070692	4.394951835	101.9219746	19.12957869	17.1989484	75.34442737	8.124538019	6.265429237	23.14408799	20.55076338	17.56865403	331.658339	8.697024738	11.58596879	28.38383241	31.60768397	2.888302177	57.16921143	8.460219112	36.95706	11.00248384	3.770596916	9.129735454	86.6044504	46.51952764	32.86055161	17.30848833	31.42978684	14.39967281	24.60945926	24.07857748	43.77208863	27.44561441	108.6448911	71.69725708	10.84060964	20.18818477	280.3079432	88.94818325	42.88854885	22.49951634	11.06738061	8.383988042	21.80281968	41.47389367	4.827064139	22.24588844	6.724282297	18.46796681	268.1482946	39.3344973	45.97253232	16.42583351	48.86401707	33.48348007	49.72615077	3.214578089	69.7059249	2.743559363	51.70302964	9.829881816	92.42746645	953.9573877	34.57994574	463.1500442	77.29924799	11.46903759	7.929397291	17.63742525	21.05276723	50.4079364	39.19862434	14.97081302	8.367205898	27.01748842	147.875239
ENSG00000204442.4	63.66238165	69.11635287	28.1267453	37.3784432	53.13336423	20.00837	54.50271366	380.1614447	61.29563432	24.17463962	18.20607359	13.50109662	25.86963205	31.14989656	73.00357643	14.79640724	48.52086706	34.85544628	48.68181994	144.477936	556.5621789	19.7066775	10.1684314	86.56167715	38.08958257	7.338382172	44.88093461	42.30011634	34.93241633	62.96516965	8.35390565	8.317406623	41.10152676	314.4789071	29.65558141	42.90532204	19.55132233	16.21933281	31.60768397	25.41705915	34.30152686	10.99828485	28.8265068	6.601490305	35.8206707	24.34596121	8.401924293	206.7534562	108.1659824	38.37969152	46.0970207	8.470395771	32.22667284	12.89923794	16.21188468	76.55881914	27.7231791	42.02942657	13.249634	21.63019797	3708.760873	35.28522972	6.823178226	4.999892521	45.06004961	14.53224594	40.49095084	11.61269023	97.92044396	3.370589158	63.88068182	22.01949888	34.15901842	21.77445386	11.49313308	11.86310198	16.28800569	38.95017069	68.71249924	101.2592098	27.66952744	47.32639901	123.3486564	55.70266362	37.20350851	198.1246631	47.54742539	48.60645142	26.21452758	33.05781424	24.31681836	12.29275093	29.01867915	476.978323	37.06051756	7.12895858	83.67205898	70.24546988	13.15838991
ENSG00000204616.11	1254.747454	2723.748518	3050.722838	6722.56352	4410.701771	3548.48442	2510.531248	4775.158321	4398.426123	4066.399265	3738.118013	12944.37493	6293.285489	7386.065247	1630.03298	2692.946118	2411.559512	1892.875607	2140.751826	1442.35116	766.9978788	5290.011242	3429.666648	5726.92056	3785.518514	1853.349186	4758.850575	1877.939231	354.803758	1306.019487	3032.467751	870.4346844	3539.298137	2166.215042	965.3194356	2199.187655	4143.432088	520.7564355	284.4691557	1407.18082	1170.82545	2179.352443	1175.234508	4683.390622	1951.283904	1294.900812	3903.663287	589.2473501	5605.46243	2008.53719	2901.318545	2304.794689	4675.79726	3025.301271	3510.683627	1291.388383	5363.311243	2596.759277	1398.438643	4866.073536	2674.48932	3495.443069	3678.667804	3656.588063	7608.03364	3904.143765	1713.078689	1397.946709	400.6463235	1851.801683	4612.185227	6140.598963	433.8195339	2729.533152	4147.926458	1853.381548	811.8944375	755.7699787	1105.728771	1215.110517	4824.607794	647.4800096	1772.675302	1566.773941	3719.769546	4374.180874	2802.056228	3347.595747	1879.379977	1440.376192	1300.421156	836.4415307	792.0392427	6131.339533	5018.84932	4248.859314	800.0336101	1350.874421	3038.961479
ENSG00000204866.8	53.32404617	127.6536721	5.488145424	15.15342292	34.78970277	8.003348001	36.61901074	13.22300677	13.62125207	11.80621935	12.92043932	4.765092926	1.492478772	3.539760973	5.133063967	1.286644108	5.793536365	142.7948928	29.95804304	9.712802422	17.24882786	0	1.452633057	10.38740126	0	6.523006375	9.564789344	6.042873763	28.76787227	7.447493184	1.044238206	139.5877807	51.75747814	31.62357725	4.841727576	1.739404948	11.58596879	0.579261886	18.55233624	12.13086914	7.622561524	1.692043822	2.2174236	2.200496768	127.2576459	13.69460318	2.585207475	36.18185483	414.8644641	4.515257826	20.25475152	5.92927704	20.50788272	6.019644371	8.105942339	368.3490355	87.66518797	14.00980886	2.409024364	8.652079187	11.10130468	0.735108952	15.59583595	1.66663084	7.905271862	2.794662681	568.1191872	245.5254505	159.2931166	3.370589158	56.48397129	27.70195021	31.88175052	16.8576417	1.094584103	5.475277838	63.27263749	4.783354296	22.15073989	300.5630513	42.03639746	9.60245777	129.9961888	9.28377727	23.25219282	721.7398442	9.185298088	34.71889387	57.13422677	51.27334454	266.9563755	164.0815016	4.551949671	242.2833072	7.127022608	14.25791716	75.30485308	64.8419722	3.759539975
ENSG00000204936.10	29.9267606	41.61086551	960.4254492	606.1369167	1302.399964	1271.531914	133.7019694	194.212912	78.63177332	30.92105068	37.58673257	109.5971373	121.3882735	703.7044815	488.7817578	30.87945859	13.03545682	179.8990776	1362.466832	7.284601816	12.64914043	51.73002844	4.357899172	15.58110189	10.25488761	1357.600702	24951.59239	20.45280351	39.72706171	54.84063163	280.9000775	1367.309323	54.04089629	936.4092597	88.96674422	1360.794471	532.2304412	146.5532571	11549.86	123.0416727	4.573536914	5.076131467	66.52270801	287.5315777	17.91033535	57.82165787	14.86494298	206.7534562	15.06108616	58.69835174	261.2164507	3940.428113	47.46110001	131.572227	11.34831927	10.83379516	13.486952	12.36159605	2.409024364	12.25711218	0.925108724	55.13317143	0	6.666523361	7.905271862	6353.94507	35.5074492	736.0233663	5.51664473	2.022353495	18.82799043	1377.994446	14.80224131	7.726419113	653.4667095	542.0525059	12.52923515	2437.460682	11.75345382	37.50341103	18.62372039	55.5570771	44.31688255	39.86563181	36.04089887	1292.956405	9.72560974	102.073548	157.2871655	12.81833614	38.58973348	48.10206886	4.551949671	33.06327012	1112.528229	9666.867835	10.94173079	27.01748842	209.2810586
ENSG00000204950.4	52.23580033	32.44236972	82.32218136	219.7246323	56.29606448	20.00837	52.79950385	20.66094808	100.3019471	22.48803686	170.9021747	21.44291817	27.36211082	111.1484946	94.10617274	84.27518906	105.7320387	283.3410471	181.6206359	87.4152218	31.04789015	314.0751727	181.5791322	24.2372696	167.0081697	18.75364333	37.52340435	73.90899449	6.164544058	34.52928658	120.0873937	31.82312099	205.5076338	35.72292986	114.385814	49.28314018	53.58510565	166.2481613	42.60166101	34.08196568	120.4364721	104.906717	17.0002476	16.87047522	149.8812274	229.7650089	133.138185	465.1952764	50.66001707	53.43055094	101.9721973	11.85855408	82.61747038	36.11786623	111.8620043	17.33407226	17.98260266	156.5802166	94.55420627	147.0853462	367.2681633	201.419853	45.81276809	115.8308434	284.589787	8.383988042	15.57344263	176.4022944	39.3060937	72.80472581	150.6239235	4.972144909	66.61008591	80.77619982	147.7688539	90.34208432	72.0431021	15.03339922	158.2195706	27.85967677	55.33905488	60.35830598	33.23766191	106.4903863	36.62220369	37.30918981	262.591463	187.4820269	12.7711801	22.93807519	13.21566215	31.53357847	100.7118865	36.31539504	389.1354344	42.77375148	54.70865395	64.8419722	111.5330192
ENSG00000204956.5	23.94140848	6.347420162	24.69665441	21.71990618	46.80796373	23.0096255	31.50938133	20.66094808	34.05313018	30.92105068	25.25358595	33.35565049	29.35208252	86.37016774	32.50940513	7.076542593	26.07091364	19.11427699	56.1713307	20.63970515	11.49921857	46.80335907	52.29479006	41.54960503	20.50977523	19.56901912	16.92231961	68.79579361	28.08292293	12.18680703	98.15839138	55.69046173	54.80203567	38.65103886	10.89388705	13.91523958	52.13685955	16.79859469	76.95783924	36.39260742	16.0073792	10.99828485	17.0002476	16.87047522	3.770596916	57.82165787	58.16716818	36.18185483	72.56705148	17.30848833	42.60482217	14.39967281	51.56267655	42.99745979	6.484753871	13.7228072	80.92171197	23.89908569	17.46542664	22.35120457	41.62989256	88.21307429	35.09063088	29.1660397	55.33690303	64.27724165	60.42495741	13.27164597	71.71638149	47.18824821	59.84611244	98.02228536	31.88175052	49.16812163	30.10106283	34.67675964	30.69662611	31.43347109	59.21932501	28.39543978	59.06379896	64.47364503	23.63567069	39.31952726	108.1226966	21.22764248	62.67615166	130.543041	90.07042809	53.97194162	39.11835997	37.41272022	44.950503	105.1520394	14.25404522	64.87352308	29.60703625	14.40932716	33.83585977
ENSG00000204967.12	2.17649168	5.642151255	13.03434538	60.10857757	27.19922217	436.1824661	3.406419603	2.47931377	4.953182571	1.686602764	1.174585393	0.794182154	2.984957544	111.1484946	22.81361763	2.573288216	2.896768183	62.40249253	139.180075	46.1358115	218.4851529	109.6183936	5.810532229	31.16220377	2.92996789	220.9668409	22.07259079	6.042873763	0.68494934	2.70817934	0	2.893010999	3.044557537	3.513730806	1.815647841	4.058611544	5.068861345	0.579261886	6.871235646	3.465962612	190.5640381	0	2.2174236	0.733498923	295.0492087	1.521622576	0.646301869	15.50650921	111.5889565	3.010171884	7.682836784	1.694079154	5.859395063	0	4.052971169	66.44727699	3.746375554	2.47231921	0.602256091	4.326039594	1.850217447	1.470217905	0	1.66663084	102.7685342	12.29651579	125.2104788	25.43732145	2.068741774	5.392942653	355.7145335	4.261838494	129.80427	7.024017375	0.547292051	3.650185225	1.252923515	10.25004492	3.616447329	2.678815074	3.724744078	12.34601713	213.4596509	8.737672725	5.231743384	148.5934973	2.701558261	7.638156652	102.1694408	3.373246351	78.76534643	258.682237	5.689937089	6.504249859	2.138106782	0.712895858	3.861787338	1.801165894	10.65202993
