	TCGA.AF.2687.01A	TCGA.AF.2690.01A	TCGA.AF.2693.01A	TCGA.AF.3911.01A	TCGA.AF.4110.01A	TCGA.AF.6136.01A	TCGA.AF.6655.01A	TCGA.AF.6672.01A	TCGA.AF.A56K.01A	TCGA.AF.A56L.01A	TCGA.AF.A56N.01A	TCGA.AG.3591.01A	TCGA.AG.3592.01A	TCGA.AG.3725.01A	TCGA.AG.3731.01A	TCGA.AG.3732.01A	TCGA.AG.3742.01A	TCGA.AG.4021.01A	TCGA.AG.4022.01A	TCGA.AG.A01W.01A	TCGA.AG.A01Y.01A	TCGA.AG.A020.01A	TCGA.AG.A026.01A	TCGA.AG.A02N.01A	TCGA.AG.A036.01A	TCGA.AH.6544.01A	TCGA.AH.6547.01A	TCGA.AH.6549.01A	TCGA.AH.6643.01A	TCGA.AH.6644.01A	TCGA.AH.6897.01A	TCGA.AH.6903.01A	TCGA.BM.6198.01A	TCGA.CI.6619.01B	TCGA.CI.6620.01A	TCGA.CI.6621.01A	TCGA.CI.6622.01A	TCGA.CI.6623.01B	TCGA.CI.6624.01C	TCGA.CL.4957.01A	TCGA.CL.5917.01A	TCGA.CL.5918.01A	TCGA.DC.4745.01A	TCGA.DC.4749.01A	TCGA.DC.5337.01A	TCGA.DC.5869.01A	TCGA.DC.6154.01A	TCGA.DC.6155.01A	TCGA.DC.6156.01A	TCGA.DC.6157.01A	TCGA.DC.6158.01A	TCGA.DC.6160.01A	TCGA.DC.6681.01A	TCGA.DC.6682.01A	TCGA.DC.6683.01A	TCGA.DT.5265.01A	TCGA.DY.A0XA.01A	TCGA.DY.A1DC.01A	TCGA.DY.A1DD.01A	TCGA.DY.A1DE.01A	TCGA.DY.A1DF.01A	TCGA.DY.A1DG.01A	TCGA.DY.A1H8.01A	TCGA.EF.5830.01A	TCGA.EF.5831.01A	TCGA.EI.6506.01A	TCGA.EI.6507.01A	TCGA.EI.6508.01A	TCGA.EI.6509.01A	TCGA.EI.6510.01A	TCGA.EI.6511.01A	TCGA.EI.6512.01A	TCGA.EI.6513.01A	TCGA.EI.6514.01A	TCGA.EI.6881.01A	TCGA.EI.6882.01A	TCGA.EI.6883.01A	TCGA.EI.6884.01A	TCGA.EI.6885.01A	TCGA.EI.6917.01A	TCGA.EI.7002.01A	TCGA.EI.7004.01A	TCGA.F5.6464.01A	TCGA.F5.6465.01A	TCGA.F5.6571.01A	TCGA.F5.6702.01A	TCGA.F5.6810.01A	TCGA.F5.6811.01A	TCGA.F5.6812.01A	TCGA.F5.6813.01A	TCGA.F5.6814.01A	TCGA.F5.6861.01A	TCGA.F5.6863.01A	TCGA.F5.6864.01A	TCGA.G5.6233.01A	TCGA.G5.6235.01A	TCGA.G5.6572.01A	TCGA.G5.6572.02A	TCGA.G5.6641.01A
hsa-mir-590	73.703	42.881	98.977	63.759	73.581	75.729	73.938	60.015	91.046	39.349	73.695	79.623	74.291	115.976	61.573	43.596	70.557	82.676	78.974	142.335	127.863	119.056	80.186	107.912	76.062	63.867	68.504	62.054	65.019	37.604	114.585	53.953	116.937	128.819	89.987	90.059	46.708	98.903	71.819	82.682	41.623	64.657	85.315	123.907	44.244	40.388	49.989	100.401	47.485	52.918	49.37	19.533	63.792	107.116	68.909	24.038	90.95	71.477	121.552	52.182	102.111	97.489	109.321	67.49	34.481	50.435	77.243	66.004	45.331	68.149	95.587	97.306	61.824	40.516	61.008	54.277	35.375	65.001	58.661	46.016	36.569	23.794	23.795	17.692	49.35	63.85	67.061	37.375	56.764	43.341	54.69	48.015	51.458	47.689	100.447	109.739	27.508	39.681	88.956
hsa-mir-598	13.343	29.072	40.179	25.323	28.887	19.851	36.214	15.004	51.404	53.097	91.721	10.5	35.011	19.589	27.413	17.219	47.424	9.186	28.145	59.054	145.499	119.056	133.643	80.307	14.882	66.933	47.426	308.168	254.555	30.372	189.174	109.8	97.845	60.721	113.667	70.142	24.27	62.796	49.091	40.546	31.041	84.723	25.595	34.464	15.434	47.034	84.85	66.017	34.189	63.051	30.535	47.66	69.313	37.186	42.611	7.316	43.249	23.294	28.834	52.749	11.246	89.25	168.115	55.078	22.166	94.937	21.527	56.104	130.238	42.986	25.661	37.618	52.665	62.103	146.872	113.85	25.057	59.584	119.557	80.877	35.581	30.001	53.142	7.99	39.149	34.684	91.734	38.008	73.365	39.007	127.892	17.199	78.075	59.611	38.338	37.576	68.77	77.354	60.26
hsa-mir-616	12.072	9.448	3.92	13.113	7.086	2.941	3.772	7.299	2.178	3.319	10.073	14	15.371	7.773	10.122	2.564	4.048	7.464	12.182	30.284	39.682	4.961	15.035	57.72	24.803	2.555	1.757	37.338	6.134	9.401	16.215	7.572	3.58	6.242	8.119	4.33	9.616	2.616	2.727	14.31	4.233	7.246	5.688	19.694	4.63	8.18	11.839	5.501	4.179	3.941	1.998	4.688	7.974	8.325	5.326	7.316	10.176	5.744	16.406	10.209	4.048	32.039	3.981	10.085	17.24	10.384	28.491	15.841	7.195	11.533	15.397	21.066	10.304	9.299	4.519	21.181	9.581	5.417	15.643	8.367	8.895	5.173	7.932	13.697	7.168	6.306	5.694	6.968	1.071	5.201	21.876	8.6	5.323	3.832	9.201	2.562	6.669	11.051	6.098
hsa-mir-625	493.685	625.772	1501.321	586.037	666.586	1221.216	447.022	1002.413	976.237	582.175	343.027	1588.956	489.297	1090.428	1160.182	5125.66	423.92	146.406	499.892	1632.305	3641.889	1837.925	785.152	6778.373	1341.002	632.543	870.789	621.595	596.824	316.737	2332.786	2125.95	532.78	724.675	964.482	762.905	779.378	647.841	502.275	677.354	840.928	1193.365	433.687	974.432	1541.845	880.355	894.539	931.119	571.344	815.726	592.156	2463.461	710.3	614.393	438.09	2143.576	1618.663	445.457	774.301	423.126	1405.257	619.261	267.943	989.07	664.988	616.102	1733.538	1479.159	677.811	1642.912	1665.389	2483.814	818.026	347.044	798.757	3136.178	528.408	833.279	1043.605	1968.237	623.653	1382.119	590.906	509.651	403.898	561.771	335.937	440.898	282.75	591.172	3642.385	773.971	235.998	859.677	905.552	653.74	438.88	197.402	837.904
hsa-mir-628	35.581	34.159	31.359	49.741	34.883	18.381	26.406	22.303	13.069	21.334	12.724	27.999	23.91	19.278	34.582	19.783	19.663	37.319	27.725	48.454	141.09	37.205	46.775	127.989	59.527	19.416	36.008	16.302	17.175	19.525	3.243	17.038	34.007	29.509	29.432	25.979	17.401	35.061	35.455	23.055	22.575	12.263	27.728	25.438	29.324	30.163	10.524	20.63	27.731	24.207	24.257	16.407	23.922	16.095	19.974	7.316	15.264	19.146	13.671	31.763	21.142	11.442	10.718	16.291	19.703	33.624	66.48	32.342	20.147	33.55	32.076	23.574	36.064	19.594	18.077	17.21	12.528	16.25	12.85	26.494	19.767	18.621	26.968	17.122	26.743	27.327	31.633	25.339	25.705	27.738	20.193	24.366	22.476	14.903	29.904	36.295	21.673	24.613	25.467
hsa-mir-629	511.475	492.041	530.166	373.961	483.997	261.006	159.57	220.596	230.882	340.867	411.951	401.614	414.152	310.307	447.457	624.634	350.471	434.049	409.155	348.265	507.043	384.451	252.251	649.981	267.87	205.398	248.107	370.223	249.648	214.774	504.824	450.558	391.978	263.312	377.538	320.403	365.877	223.971	144.546	546.176	414.115	366.203	301.448	801.701	478.45	270.957	342.687	402.981	374.945	282.042	347.017	320.336	166.841	241.983	193.079	218.434	957.841	186.671	336.566	381.721	203.321	283.313	288.46	463.893	192.108	430.184	720.514	547.177	362.291	323.969	412.498	808.544	514.629	277.303	423.669	1146.446	323.53	265.422	771.531	397.412	296.507	394.152	274.831	503.373	176.171	273.791	258.754	173.572	134.949	189.834	1203.19	351.154	326.494	310.829	312.074	207.523	210.896	176.306	190.465
hsa-mir-651	16.52	5.814	5.88	6.783	2.725	6.617	10.563	6.894	15.683	13.274	20.147	27.124	10.247	7.151	11.808	9.159	6.94	6.89	9.662	6.057	26.454	17.362	11.694	5.019	3.307	4.088	10.1	13.673	5.52	5.062	14.053	17.038	4.773	3.972	19.621	8.227	7.327	3.14	8.182	15.9	18.342	18.394	19.196	13.539	8.231	15.848	21.706	31.633	6.838	3.378	4.851	0.781	11.041	14.985	15.313	1.045	19.081	6.701	14.666	9.075	0.9	12.815	7.656	8.533	4.926	8.406	15.829	9.241	6.836	16.775	4.491	7.022	3.435	4.317	5.649	1.324	5.896	7.222	15.643	13.944	7.907	6.207	4.362	6.849	5.238	6.569	3.163	5.068	3.213	3.467	19.352	9.316	9.464	6.813	0	11.529	6.252	8.539	7.533
hsa-mir-652	132.158	87.216	113.677	87.725	50.689	50.731	56.962	60.826	70.571	54.52	105.506	110.247	93.077	88.304	78.442	154.968	86.172	78.083	123.503	99.937	50.704	29.764	116.938	112.931	21.496	84.305	51.378	99.392	80.353	28.926	399.968	125.891	109.181	52.208	60.217	75.338	44.418	50.236	86.364	242.48	180.602	115.379	56.166	120.214	174.403	198.872	238.763	137.536	124.602	69.807	140.69	120.321	34.963	87.136	81.226	104.514	60.422	61.266	77.554	35.166	56.228	181.705	62.775	138.858	44.333	109.277	115.232	73.925	54.326	72.343	96.87	167.025	117.351	114.574	118.627	240.939	51.588	96.599	208.386	105.977	57.325	87.417	129.286	109.578	28.948	76.725	70.857	63.347	35.879	34.673	185.106	56.615	94.636	73.237	116.549	97.783	30.426	33.654	51.293
hsa-mir-653	19.061	43.608	6.86	17.635	35.428	16.91	2.263	29.602	6.534	4.741	6.362	54.249	3.416	8.084	16.026	6.594	4.627	36.745	20.164	13.628	57.318	12.402	121.949	7.529	77.715	5.109	14.491	5.259	10.428	31.095	17.296	34.076	7.756	14.187	7.443	3.464	16.027	5.233	21.818	19.875	11.993	7.803	7.821	8.616	2.058	7.669	21.048	13.754	11.017	7.881	3.139	4.688	39.257	12.765	5.659	0	33.709	4.467	57.171	6.806	33.737	9.154	2.756	7.757	9.852	11.373	6.331	36.962	50.728	40.889	42.34	1.003	7.442	11.291	0	10.591	14.002	9.931	13.408	16.733	18.779	7.242	15.863	6.278	17.645	11.561	8.224	8.869	21.956	30.339	9.255	7.883	36.08	9.793	4.601	3.843	17.922	10.548	11.478
hsa-mir-654	27.321	55.963	52.919	33.914	44.148	27.203	57.339	45.417	47.048	67.32	69.984	24.499	40.988	35.135	65.368	43.962	85.015	70.045	42.008	52.997	35.273	54.567	15.035	22.586	72.755	37.81	58.843	59.425	37.417	61.467	139.448	63.419	45.94	45.399	60.893	55.854	73.725	84.774	42.273	36.571	103	44.591	22.751	36.926	69.967	69.017	48.016	89.398	91.172	72.622	82.474	57.035	52.138	27.75	30.959	123.326	40.069	66.691	32.314	39.136	17.993	15.104	29.091	37.236	34.481	44.007	37.988	46.203	75.912	46.132	59.661	36.615	43.506	21.254	45.191	66.192	159.186	69.515	54.75	62.052	67.208	135.005	53.935	50.794	65.065	127.436	26.571	65.881	44.447	43.341	36.18	95.313	48.501	126.035	42.939	56.791	90.86	102.468	38.021
hsa-mir-660	102.93	141.725	313.592	166.406	121.544	259.536	182.958	173.557	404.261	331.385	310.686	474.237	286.063	194.02	111.337	262.676	140.536	162.481	158.789	284.669	66.136	141.379	215.499	158.103	59.527	188.026	191.02	95.711	188.923	114.98	353.485	239.477	147.961	195.781	86.265	139.851	133.712	178.967	195.001	159.798	101.589	196.757	340.551	204.733	227.907	166.664	232.185	82.522	83.574	109.214	199.193	139.073	72.379	361.31	218.047	32.399	203.525	94.452	326.126	138.395	206.92	394.075	227.828	123.343	103.443	257.121	122.196	112.868	194.637	137.346	173.211	364.647	256.456	137.157	320.859	172.099	127.496	152.572	175.983	107.371	179.881	137.591	171.323	45.087	163.214	126.385	108.183	138.097	112.993	142.159	295.328	189.193	115.929	228.651	256.1	225.03	72.522	92.422	221.672
hsa-mir-664a	35.581	76.314	90.158	23.514	77.396	91.168	39.61	60.015	50.533	49.305	31.281	25.374	35.865	81.463	33.317	128.957	46.845	38.467	52.51	36.341	22.045	24.803	71.833	40.153	39.684	68.466	61.478	70.994	111.023	59.298	16.215	46.381	45.94	32.914	40.596	23.381	38.007	46.573	57.273	54.061	62.082	95.87	27.017	32.002	31.382	31.186	107.871	12.378	83.194	38.281	35.957	63.286	61.339	38.296	66.246	175.583	80.138	51.693	64.629	48.779	131.349	59.043	33.072	37.236	51.721	40.546	48.752	23.102	59.003	83.876	39.774	62.196	36.064	111.918	32.764	18.534	53.799	46.043	46.37	11.853	82.034	79.141	68.609	74.193	63.962	50.186	41.755	46.244	68.545	74.547	26.925	26.516	80.441	32.36	35.271	55.083	128.788	137.127	72.814
hsa-mir-664b	2.541	7.995	6.86	4.974	5.45	6.617	4.527	4.461	8.277	9.008	11.664	0	4.27	4.975	3.796	14.654	8.675	7.464	10.502	0	6.614	7.441	15.035	2.51	6.614	7.664	6.587	12.095	8.587	5.062	2.162	8.519	6.563	1.702	4.398	6.495	5.953	8.896	8.636	8.745	16.226	10.59	2.844	4.103	1.029	7.157	28.283	4.126	11.776	12.948	4.281	7.813	7.974	10.545	6.991	31.354	6.996	8.296	12.429	4.538	13.495	12.815	11.636	4.654	9.852	5.934	3.166	2.64	8.994	10.484	6.415	12.539	12.594	10.295	5.649	2.648	11.055	7.222	6.704	5.578	2.965	9.828	7.932	9.702	6.065	5.518	4.429	6.968	10.175	9.535	8.414	4.3	13.012	6.387	14.569	6.832	12.087	12.557	6.098
hsa-mir-671	17.155	15.99	17.64	11.305	23.437	10.293	27.161	16.22	16.118	20.386	20.677	11.375	52.089	19.278	21.087	7.693	37.592	21.243	20.164	36.341	19.841	12.402	18.376	15.057	11.575	16.35	18.443	39.441	26.376	20.248	23.782	15.145	26.251	38.021	34.168	22.948	13.28	39.247	23.182	45.316	31.041	25.082	25.595	22.156	17.492	24.54	13.155	28.883	18.994	17.452	31.962	27.346	12.268	19.425	22.304	30.309	17.808	28.08	13.174	31.196	33.737	23.342	28.479	31.03	19.703	35.601	31.024	24.422	26.983	30.405	29.51	35.11	41.216	25.24	10.168	72.811	20.635	18.056	13.408	13.247	14.825	19.656	20.226	15.409	18.196	22.071	21.51	37.375	16.065	27.738	31.973	7.166	13.012	9.793	33.738	33.733	16.255	9.544	14.706
hsa-mir-675	1831.144	105.386	8.82	29.844	25.617	1.47	6.036	7.705	53.146	28.445	58.85	14.875	9.393	7.773	26.569	0	18.507	13.779	9.662	27.256	33.068	74.41	103.573	10.038	241.413	2.044	2.635	152.506	123.904	34.711	203.227	14.198	25.058	24.402	63.938	1220.994	10.532	42.387	9.091	100.967	28.219	6.689	26.306	13.539	15.434	64.927	101.293	2.751	10.637	6.755	11.7	5.469	8.587	19.425	27.63	213.208	4.452	15.317	26.1	19.285	26.54	1.831	141.474	140.409	17.24	6.922	851.574	11.221	84.187	8.388	9.623	9.028	33.774	64.095	538.907	25.153	62.642	2.708	816.783	536.855	19.767	54.312	47.59	63.35	9.374	74.097	32.898	16.47	73.365	55.477	53.849	42.282	68.611	38.321	480.763	7.686	377.612	462.615	20.804
hsa-mir-7-1	52.736	42.154	131.317	97.221	43.058	83.081	112.038	96.916	77.977	86.283	108.687	139.996	161.391	233.508	149.715	185.009	220.924	84.973	33.186	277.098	163.135	451.42	135.313	233.391	104.172	102.699	100.999	161.972	67.472	149.691	238.9	177.951	132.449	117.469	140.731	78.802	107.611	166.408	68.182	120.842	248.328	236.332	158.544	112.829	197.039	235.17	62.486	336.963	109.026	173.954	144.115	433.625	114.09	197.028	88.883	40.76	101.763	58.394	47.726	133.29	145.294	194.52	164.441	148.942	179.793	161.195	159.551	105.607	107.932	133.152	104.568	184.079	269.05	33.21	173.987	231.672	85.489	145.35	97.209	264.244	101.801	49.657	62.263	54.218	101.181	53.077	140.448	96.922	73.365	95.35	84.981	139.745	114.155	57.482	310.541	111.874	27.508	40.686	126.26
hsa-mir-708	210.944	279.09	109.757	137.466	126.995	69.112	224.454	79.479	344.58	265.013	238.052	34.999	155.414	70.581	188.092	96.717	124.342	303.146	218.44	181.704	246.908	109.135	118.608	77.797	314.168	65.4	179.164	113.591	69.926	220.559	89.723	66.258	221.345	83.987	405.617	177.52	100.284	228.157	233.183	90.632	114.993	137.117	120.863	662.614	172.345	229.547	20.39	121.032	378.743	258.961	435.769	60.161	255.782	360.755	289.952	124.371	328.821	288.462	119.563	95.288	225.813	64.535	165.972	86.107	105.906	41.041	270.351	111.547	210.467	70.246	152.682	108.842	64.114	131.511	48.581	55.601	280.049	80.349	233.526	401.596	167.032	195.007	259.761	238.56	242.89	360.763	86.673	324.339	421.983	276.516	118.636	256.557	206.425	229.077	101.213	119.133	837.749	78.358	101.151
hsa-mir-744	144.865	74.86	48.019	113.952	38.698	44.849	38.478	156.12	40.078	64.475	69.984	164.495	106.74	87.06	61.994	67.043	63.617	64.878	67.212	31.798	163.135	116.576	121.949	361.379	150.47	71.021	50.939	90.978	65.632	53.513	199.984	203.508	96.652	86.825	121.787	100.451	82.425	113.555	60	151.848	142.506	60.755	27.728	39.388	82.828	95.602	168.384	132.035	75.217	96.266	119.002	79.693	74.22	57.166	40.946	168.267	52.789	56.48	63.386	53.883	64.775	118.543	101.053	79.126	172.404	143.395	144.989	100.327	70.875	91.215	68.643	133.42	95.026	123.209	201.102	285.949	115.704	119.169	247.493	186.156	128.486	114.832	61.867	112.431	55.691	93.278	72.122	53.845	48.732	65.012	299.535	201.376	135.448	83.456	50.607	55.51	96.279	111.007	161.053
hsa-mir-758	42.57	46.515	40.179	47.48	51.234	22.792	50.927	47.85	59.681	52.623	57.26	35.874	31.595	21.143	72.959	35.903	69.979	56.266	40.747	19.685	24.25	22.323	10.023	10.038	38.031	29.635	39.082	35.76	21.468	71.591	68.103	34.076	47.729	38.021	43.64	44.164	32.054	52.853	41.364	50.881	86.774	44.034	56.166	45.542	64.308	60.838	51.962	94.9	90.412	75.436	93.033	59.379	33.736	25.53	26.632	64.798	29.893	50.736	25.354	40.271	17.093	11.9	18.679	18.618	41.87	42.029	39.888	44.223	67.277	15.727	37.85	40.126	47.513	23.579	33.894	62.22	82.541	37.015	36.314	61.355	39.534	91.038	54.728	51.935	35.289	89.6	32.265	61.447	38.021	43.341	31.131	70.231	35.488	93.675	46.773	37.576	97.112	52.239	38.021
hsa-mir-766	27.956	13.082	12.74	13.566	21.257	10.293	6.413	19.059	10.019	11.852	15.905	18.374	17.078	18.034	11.387	8.792	10.988	8.038	7.561	18.17	26.454	12.402	18.376	35.134	9.921	14.306	17.565	15.777	11.041	11.57	22.701	35.022	25.655	8.512	21.313	19.051	12.364	13.082	14.546	17.49	7.76	14.492	13.508	9.437	16.463	15.848	9.866	9.628	9.117	12.948	11.986	22.658	24.535	17.205	13.982	121.236	17.808	16.593	16.157	18.717	6.747	24.716	30.622	6.982	24.629	12.856	16.462	8.581	7.915	20.969	17.963	7.524	15.456	27.896	10.168	17.21	20.635	17.153	17.319	13.247	18.779	18.621	25.381	34.814	11.579	14.189	19.612	7.602	18.207	24.271	26.083	35.832	15.97	20.012	16.102	11.956	8.336	21.096	12.196
hsa-mir-769	69.256	93.757	65.658	75.063	27.252	52.201	37.723	74.613	121.975	131.321	59.911	111.122	78.561	52.236	62.416	27.843	74.027	132.052	35.286	165.048	132.272	79.371	202.135	72.778	85.983	59.78	32.495	74.15	77.9	34.711	155.663	89.922	76.964	132.223	74.763	79.235	38.923	64.889	53.182	144.693	112.876	109.248	78.917	64.825	99.806	118.608	137.47	101.777	61.921	90.636	63.639	126.572	74.22	130.982	58.922	97.198	150.736	46.907	67.363	34.599	31.038	84.674	112.689	63.611	66.499	105.321	151.321	79.205	59.722	69.197	42.34	78.246	91.591	65.756	82.474	166.804	51.588	65.904	140.227	137.351	69.185	83.279	42.434	97.022	38.873	50.449	48.714	43.076	50.874	44.208	129.574	91.73	55.599	73.237	65.175	70.882	90.86	32.147	57.391
hsa-mir-874	40.028	91.576	57.818	18.54	35.973	15.44	53.944	23.519	115.441	36.504	39.233	3.5	6.831	18.345	47.656	31.506	42.218	30.429	26.045	68.139	70.545	7.441	5.012	12.548	49.606	31.167	54.013	103.073	53.365	41.219	31.349	171.325	109.181	34.616	36.874	102.615	131.881	58.609	48.637	81.887	84.657	42.919	22.751	87.391	44.244	8.18	68.406	48.138	140.557	76.562	29.394	21.877	61.952	36.075	117.845	122.281	29.257	86.475	17.897	57.854	13.945	25.173	82.68	37.236	66.499	43.513	20.894	28.382	91.382	128.959	41.699	102.823	83.577	21.586	36.153	87.373	72.96	51.459	65.365	110.16	51.395	106.038	121.75	109.007	63.135	119.291	44.286	139.998	34.808	34.673	105.174	133.295	50.275	79.198	15.335	52.521	152.962	149.182	33.717
hsa-mir-887	6.354	7.995	17.64	4.522	4.905	5.882	7.545	9.327	7.406	12.8	5.302	2.625	6.831	8.706	10.543	2.931	5.783	7.464	4.621	3.028	4.409	14.882	3.341	0	9.921	11.752	14.93	13.673	6.134	13.74	3.243	5.679	8.353	14.187	14.547	12.556	7.785	14.652	12.727	3.975	4.233	4.459	7.11	5.744	3.601	9.202	2.631	4.126	5.698	7.881	4.281	7.813	15.335	13.32	8.988	8.361	3.18	8.935	11.434	7.941	4.948	3.204	7.962	2.327	0	5.934	1.266	11.221	8.994	6.291	3.208	4.013	4.007	12.62	9.038	11.915	9.581	9.028	1.676	3.486	3.953	12.932	8.328	6.278	8.547	8.671	10.755	12.669	19.278	5.201	4.207	9.316	12.421	8.942	3.067	18.788	21.256	5.525	12.196
hsa-mir-889	65.443	50.149	42.139	68.281	74.126	27.939	66.016	36.901	78.848	76.802	81.118	45.499	43.55	31.093	59.464	28.576	56.677	56.266	45.368	18.17	44.091	52.087	16.705	30.115	72.755	48.028	58.404	35.76	25.149	33.265	68.103	48.274	48.326	56.181	78.823	69.709	59.987	65.412	46.818	85.067	42.329	33.443	54.033	70.98	78.713	89.978	86.823	64.642	44.066	68.681	54.221	17.97	39.257	35.52	34.621	11.497	20.353	51.055	30.077	39.703	20.692	11.442	14.699	38.011	41.87	57.852	33.556	42.903	45.691	28.308	29.51	27.587	13.166	11.291	71.176	58.249	41.27	44.237	33.521	52.291	40.523	114.315	42.831	25.682	43.836	89.6	41.755	57.013	35.879	38.14	34.497	78.83	28.391	108.577	72.076	48.678	35.427	32.649	46.271
hsa-mir-9-2	1040.105	755.869	180.315	357.682	281.241	219.098	163.342	84.751	115.441	288.243	64.152	128.621	92.223	173.187	270.33	749.927	246.371	305.442	254.987	155.962	5930.195	131.458	237.216	318.717	167.005	275.396	416.292	188.267	371.098	315.291	363.214	97.495	554.258	232.1	507.782	186.613	81.967	63.842	205.91	104.942	136.157	205.676	305.003	96.418	97.233	471.363	282.832	71.519	211.595	144.68	626.972	195.327	356.377	624.939	322.243	43.896	92.858	98.281	458.118	802.011	596.469	427.029	49.608	370.029	435.937	133.505	205.771	274.578	55.405	320.824	342.572	91.287	269.05	93.32	110.719	3116.32	156.975	380.979	293.305	1339.349	142.323	197.076	425.135	101.017	176.171	289.294	262.55	205.879	409.131	325.925	548.587	170.56	238.364	206.084	156.421	369.783	162.965	106.989	280.138
hsa-mir-92a-1	28275.353	34857.898	37155.735	44190.199	47116.11	99182.451	36398.114	68766.277	64546.24	53163.323	36148.839	32336.487	78529.96	59825.218	23738.817	21219.231	43335.255	12662.642	45332.619	35983.395	89332.103	32286.471	43522.472	30862.805	26451.307	32578.536	17774.985	33399.959	39722.216	50178.29	53817.318	33121.661	17434.37	44483.819	29465.572	38866.136	43536.63	55622.733	34642.903	38666.411	87571.513	63692.01	35805.449	33289.484	19970.925	32334.37	71211.225	28996.725	28594.94	57183.564	35547.601	101104.268	26136.959	45288.068	40605.92	51183.496	32102.314	51812.469	78254.097	41112.97	40044.423	72406.869	83259.614	44612.891	34835.525	33971.175	36765.829	31590.38	57524.689	41335.952	41022.075	57267.668	58945.368	50551.208	69634.242	25322.416	49676.97	37569.788	32769.099	22177.698	60063.461	11949.745	19344.845	33848.678	41938.159	31839.11	35185.49	37155.155	21748.735	36587.654	34480.233	25793.311	50501.275	21096.797	44171.178	30508.418	56283.781	26530.28	29868.623
hsa-mir-92b	158.843	183.153	152.876	157.814	106.283	133.077	210.496	199.104	170.33	114.728	72.105	164.495	150.29	176.608	169.958	248.022	113.354	142.961	95.357	339.18	218.249	215.789	138.654	238.41	175.273	242.185	131.299	237.7	333.068	83.885	235.657	329.399	668.809	221.886	131.935	239.003	99.368	289.383	279.092	191.599	98.061	144.921	61.854	37.746	180.576	143.147	58.54	617.537	171.707	103.584	249.419	445.345	172.361	395.165	72.904	728.461	67.418	139.126	65.623	91.318	102.111	182.62	102.584	138.082	224.126	135.978	237.428	122.768	83.107	169.848	156.531	179.565	190.052	144.131	219.178	1092.168	168.766	352.09	291.628	483.867	134.417	431.395	175.289	160.372	99.803	170.791	227.122	136.83	173.506	169.03	266.721	201.376	171.528	205.658	160.254	114.436	237.987	72.331	191.9
hsa-mir-93	23226.682	11122.17	24754.157	16585.399	13062.464	20187.93	19217.775	14416.584	31450.441	31708.645	37578.738	21892.774	39717.558	27867.629	18191.367	17946.223	24597.186	16414.642	14956.845	19121.289	27267.874	24979.416	16658.584	26734.547	18423.483	17689.243	8314.871	19889.993	22899.512	24986.097	27971.817	16430.207	18052.466	33823.093	21301.815	44127.667	15843.99	21192.453	13928.707	23799.607	18470.082	17685.32	31675.473	30320.645	14500.129	18529.879	23755.931	21617.916	15662.58	25830.755	19629.031	25480.769	12993.953	12848.427	18857.861	7697.434	19283.395	20734.816	22338.889	17616.441	19020.899	29016.939	29961.261	20725.484	11937.768	23926.134	23461.017	31175.872	16110.237	23381.349	23887.684	32156.166	28228.472	20512.133	28711.203	29251.574	12677.366	12737.526	19324.578	15106.548	15289.887	12943.919	12004.123	16251.178	8618.888	10142.617	40635.141	15738.03	7912.185	12963.31	19359.582	17602.831	18073.686	15845.059	17005.37	11988.073	19291.14	9996.699	15283.498
hsa-mir-940	5.083	5.814	8.82	10.853	2.725	3.676	10.563	7.299	6.534	7.111	24.388	1.75	12.809	6.219	12.652	1.832	6.362	8.612	2.941	6.057	2.205	4.961	10.023	5.019	9.921	9.708	4.83	15.251	4.294	9.401	30.268	13.252	13.722	20.997	11.84	23.814	6.869	5.233	15	19.08	23.281	20.623	6.399	18.873	19.55	47.034	14.47	28.883	3.799	6.193	21.974	2.344	4.907	15.54	16.312	13.587	2.544	9.892	9.943	7.941	3.599	11.442	23.885	8.533	12.315	22.745	10.763	13.861	5.397	2.097	8.34	11.536	14.884	2.989	15.817	34.42	5.159	9.931	21.23	20.219	3.953	7.242	4.759	9.702	4.411	10.773	15.816	1.9	3.749	0.867	18.511	11.466	8.872	5.961	12.268	15.372	3.334	3.014	9.326
hsa-mir-942	21.603	25.438	52.919	64.211	25.617	55.877	35.083	17.031	16.554	14.697	30.22	55.123	101.617	71.203	44.703	35.17	37.592	20.669	51.669	45.426	44.091	49.607	5.012	40.153	54.566	18.905	26.348	65.736	22.695	5.062	107.018	42.595	17.899	51.073	97.429	23.381	47.166	32.968	23.182	69.961	29.63	53.509	57.588	61.133	24.694	41.922	33.545	49.513	18.234	21.955	28.538	35.94	23.922	27.75	16.978	6.271	56.605	14.997	36.54	39.703	35.086	52.177	29.091	41.89	24.629	57.852	34.19	73.925	10.074	33.55	44.265	81.757	68.121	23.911	93.772	70.164	14.002	51.459	24.582	48.108	18.779	18.104	8.725	25.682	37.771	19.181	32.265	22.805	12.317	13.869	57.215	27.232	14.195	22.141	52.14	30.744	12.087	7.032	19.369
