	TCGA.AB.2805.03A	TCGA.AB.2806.03A	TCGA.AB.2808.03A	TCGA.AB.2810.03A	TCGA.AB.2812.03A	TCGA.AB.2813.03A	TCGA.AB.2814.03A	TCGA.AB.2815.03A	TCGA.AB.2817.03A	TCGA.AB.2818.03A	TCGA.AB.2819.03A	TCGA.AB.2820.03A	TCGA.AB.2821.03A	TCGA.AB.2822.03A	TCGA.AB.2823.03A	TCGA.AB.2825.03A	TCGA.AB.2826.03A	TCGA.AB.2828.03A	TCGA.AB.2830.03A	TCGA.AB.2834.03A	TCGA.AB.2835.03A	TCGA.AB.2836.03A	TCGA.AB.2839.03A	TCGA.AB.2840.03A	TCGA.AB.2842.03A	TCGA.AB.2843.03A	TCGA.AB.2844.03A	TCGA.AB.2846.03A	TCGA.AB.2847.03A	TCGA.AB.2849.03A	TCGA.AB.2851.03A	TCGA.AB.2853.03A	TCGA.AB.2856.03A	TCGA.AB.2857.03A	TCGA.AB.2858.03A	TCGA.AB.2861.03A	TCGA.AB.2862.03A	TCGA.AB.2863.03A	TCGA.AB.2866.03A	TCGA.AB.2867.03A	TCGA.AB.2869.03A	TCGA.AB.2870.03A	TCGA.AB.2871.03A	TCGA.AB.2872.03A	TCGA.AB.2873.03A	TCGA.AB.2874.03A	TCGA.AB.2875.03A	TCGA.AB.2876.03A	TCGA.AB.2877.03A	TCGA.AB.2878.03A	TCGA.AB.2880.03A	TCGA.AB.2881.03A	TCGA.AB.2882.03A	TCGA.AB.2883.03A	TCGA.AB.2884.03A	TCGA.AB.2885.03A	TCGA.AB.2886.03A	TCGA.AB.2889.03A	TCGA.AB.2890.03A	TCGA.AB.2891.03A	TCGA.AB.2892.03A	TCGA.AB.2893.03A	TCGA.AB.2894.03A	TCGA.AB.2895.03A	TCGA.AB.2897.03A	TCGA.AB.2898.03A	TCGA.AB.2899.03A	TCGA.AB.2900.03A	TCGA.AB.2901.03A	TCGA.AB.2908.03A	TCGA.AB.2909.03A	TCGA.AB.2910.03A	TCGA.AB.2911.03A	TCGA.AB.2912.03A	TCGA.AB.2913.03A	TCGA.AB.2914.03A	TCGA.AB.2915.03A	TCGA.AB.2916.03A	TCGA.AB.2917.03A	TCGA.AB.2918.03A	TCGA.AB.2919.03A	TCGA.AB.2921.03A	TCGA.AB.2924.03A	TCGA.AB.2925.03A	TCGA.AB.2927.03A	TCGA.AB.2928.03A	TCGA.AB.2929.03A	TCGA.AB.2930.03A	TCGA.AB.2931.03A	TCGA.AB.2932.03A	TCGA.AB.2933.03A	TCGA.AB.2934.03A	TCGA.AB.2935.03A	TCGA.AB.2936.03A	TCGA.AB.2937.03A	TCGA.AB.2938.03A	TCGA.AB.2939.03A	TCGA.AB.2940.03A	TCGA.AB.2941.03A	TCGA.AB.2942.03A	TCGA.AB.2943.03A	TCGA.AB.2944.03A	TCGA.AB.2946.03A	TCGA.AB.2948.03A	TCGA.AB.2950.03A	TCGA.AB.2955.03A	TCGA.AB.2956.03A	TCGA.AB.2959.03A	TCGA.AB.2963.03A	TCGA.AB.2965.03A	TCGA.AB.2966.03A	TCGA.AB.2970.03A	TCGA.AB.2971.03A	TCGA.AB.2973.03A	TCGA.AB.2975.03A	TCGA.AB.2976.03A	TCGA.AB.2980.03A	TCGA.AB.2983.03A	TCGA.AB.2984.03A	TCGA.AB.2986.03A	TCGA.AB.2987.03A	TCGA.AB.2991.03A	TCGA.AB.2992.03A	TCGA.AB.2995.03A	TCGA.AB.2996.03A	TCGA.AB.2998.03A	TCGA.AB.3000.03A	TCGA.AB.3001.03A	TCGA.AB.3002.03A	TCGA.AB.3007.03A	TCGA.AB.3008.03A	TCGA.AB.3009.03A	TCGA.AB.3011.03A	TCGA.AB.3012.03A
hsa-mir-29b-1	362.833	163.463	491.423	98.952	221.687	473.297	266.488	197.178	173.702	555.563	502.56	203.261	329.165	105.409	228.556	177.649	341.743	214.781	650.176	188.337	240.956	337.181	111.134	474.169	194.999	449.545	235.32	217.593	358.45	201.988	204.006	164.45	354.631	490.227	390.813	223.629	286.349	181.596	249.971	494.326	425.488	203.645	498.436	212.07	320.448	111.532	472.076	187.017	136.941	468.612	158.264	290.644	344.981	255.094	298.118	235.139	253.207	251.78	528.979	390.254	309.888	173.691	240.412	308.569	217.817	333.249	384.343	162.173	149.331	715.205	189.872	305.799	173.91	477.403	403.661	294.641	428.686	765.942	197.535	381.593	107.485	751.748	164.28	298.198	944.583	112.805	270.261	234.625	417.756	428.997	261.84	137.835	967.076	310.826	277.478	495.155	216.282	240.037	686.194	277.352	337.045	63.63	131.328	313.855	218.451	128.605	245.126	476.149	435.583	380.987	257.663	345.343	337.771	455.33	323.326	778.892	230.112	396.736	103.236	184.594	553.233	230.396	210.958	484.439	286.283	264.683	231.497	337.601	342.444	251.627	168.786	138.072	78.302	309.372
hsa-mir-29b-2	414.667	251.197	558.313	150.644	273.645	567.789	339.023	255.405	220.542	669.057	584.64	248.852	356.766	165.8	267.885	225.531	398.178	222.374	634.341	263.533	282.236	430.166	195.161	516.722	243.225	435.991	331.587	241.667	421.195	275.61	281.387	224.835	486.509	571.44	484.292	263.321	372.481	205.356	279.897	558.074	469.715	240.368	633.639	385.075	353.413	157.777	540.328	240.179	214.042	555.654	212.269	304.09	339.023	331.814	348.06	262.071	328.51	258.974	576.762	441.692	307.7	265.897	240.412	362.299	328.636	370.436	455.708	235.412	188.675	799.136	252.53	366.54	205.271	518.429	483.042	370.733	546.617	717.484	238.688	527.775	157.608	871.045	242.778	337.434	1075.972	175.18	279.609	384.643	507.175	473.12	351.174	323.051	1017.106	358.93	335.44	561.12	320.993	276.126	914.595	271.634	511.673	153.589	192.71	369.882	242.556	211.703	303.105	528.017	495.735	434.773	301.067	457.346	386.504	532.386	385.504	894.619	295.052	506.654	136.718	281.393	608.765	221.863	254.764	537.509	347.63	272.704	308.365	426.02	332.303	311.129	199.747	155.773	142.105	426.543
hsa-mir-29c	806.558	1380.659	1339.412	562.699	2580.572	634.686	1185.792	741.072	940.721	2040.1	1133.28	1634.632	874.026	613.79	407.394	485.759	1059.195	948.074	1070.275	691.948	314.875	905.521	1295.654	677.058	703.466	1120.473	786.777	568.52	1223.536	1547.944	835.72	605.126	2086.78	823.936	1333.493	390.14	1210.374	656.799	393.441	1508.7	1390.844	747.812	1145.191	714.342	1185.198	706.732	862.899	1322.408	646.73	3253.969	596.303	523.366	1723.118	1557.414	867.461	523.107	1353.575	1138.766	1142.083	720.126	1098.825	503.917	607.492	899.608	1185.892	824.541	1521.033	596.378	436.367	4036.568	738.602	487.323	506.05	973.454	2043.638	818.701	930.031	1336.49	1754.301	1028.971	629.874	2172.787	907.18	1131.583	2279.783	1443.91	879.622	1348.738	1152.671	997.409	1096.649	664.408	2166.74	1129.521	769.538	1441.21	882.503	1256.416	1454.948	1017.912	1123.483	335.701	576.703	802.734	909.96	976.737	449.888	856.861	1203.039	1217.664	922.145	996.361	737.719	2429.011	1407.001	2177.677	1281.853	2194.069	827.564	1078.297	1004.83	721.909	748.152	972.96	672.658	369.843	683.767	1185.988	1053.073	888.222	380.519	531.931	459.181	854.115
hsa-mir-301a	126.442	42.482	138.095	64.984	29.443	72.751	20.499	117.778	50.744	58.849	34.56	11.398	26.579	57.097	62.333	43.718	149.447	33.627	34.465	164.191	53.759	50.403	46.08	49.393	42.984	21.461	53.482	47.222	33.375	71.734	35.173	37.258	53.195	47.989	36.04	74.543	33.999	45.823	72.175	77.728	30.501	53.415	58.521	61.389	42.931	52.23	34.938	50.314	37.975	94.127	54.755	27.927	28.599	55.622	42.259	23.825	41.417	52.514	32.304	78.275	72.186	135.093	42.654	26.098	36.94	52.919	27.514	36.62	87.631	20.086	34.177	124.973	74.126	54.081	54.047	56.64	62.598	87.536	79.955	59.802	41.769	74.561	67.978	40.806	40.482	43.131	22.097	76.075	31.436	49.314	74.958	82.916	28.209	39.778	34.531	40.08	48.012	50.357	109.257	38.601	21.981	4.388	75.657	67.432	49.716	39.571	78.529	42.532	76.746	65.739	16.879	63.002	34.449	78.807	25.759	55.348	42.352	50.665	42.411	33.767	20.956	29.866	35.736	20.412	12.915	39.212	54.523	44.575	65.525	43.73	32.958	35.403	39.635	43.168
hsa-mir-3065	1.571	4.618	1.618	2.954	6.928	23.414	12.615	2.647	2.928	0.701	0	2.849	26.579	18.666	2.226	2.082	2.09	0	2.794	5.519	0.96	0.869	5.421	10.638	2.097	2.259	4.754	3.704	10.013	78.341	5.628	0	2.216	26.579	6.758	2.904	6.8	45.823	1.76	2.796	0	7.512	1.009	2.79	6.9	28.835	2.438	5.696	3.452	18.218	0.75	3.103	12.512	5.754	5.378	19.681	6.589	4.316	9.422	2.236	8.021	4.289	1.293	3.07	7.643	12.157	2.579	5.231	30.403	11.478	20.253	2.095	18.531	13.054	0	3.433	6.707	12.505	16.461	2.848	20.049	2.632	4.046	1.569	12.074	3.318	9.349	0	4.89	1.112	17.456	3.231	4.258	5.55	7.399	10.855	9.602	0	4.944	0	15.875	13.165	2.855	4.462	0	0	6.605	12.448	2.074	2.988	2.067	11.667	1.68	0	0.888	3.019	8.47	2.576	8.371	2.251	7.335	8.533	12.681	6.804	0	8.021	0.894	12.423	4.68	6.452	6.991	23.897	18.367	5.139
hsa-mir-3074	48.692	8.312	17.801	25.107	6.928	16.724	4.731	43.67	13.662	21.718	15.84	19.946	20.445	21.96	23.004	54.127	51.209	53.153	19.561	41.393	39.359	24.333	12.198	28.116	62.903	22.59	19.016	21.296	28.035	17.933	19.697	20.556	25.489	22.149	7.884	33.883	25.688	13.577	29.926	41.38	18.301	34.219	15.135	5.581	33.731	32.099	5.688	21.834	17.261	14.17	21.752	12.412	35.154	28.77	24.587	26.932	5.648	16.546	32.304	70.447	20.416	87.203	42.654	9.211	5.095	10.012	36.113	13.078	8.942	7.174	1.899	39.796	94.082	50.351	8.445	14.875	14.532	17.195	23.516	14.239	37.313	19.298	44.509	23.542	19.886	20.57	21.247	31.283	9.082	53.022	16.429	46.304	39.386	33.303	16.032	22.545	7.773	44.482	39.056	17.156	34.193	32.912	31.405	34.707	21.092	32.316	51.374	15.56	17.631	23.905	25.491	31.501	41.171	50.787	24.871	16.101	26.823	16.316	27.344	31.516	27.243	11.093	32.278	29.937	37.669	19.606	29.496	18.268	62.404	12.904	22.971	88.508	41.568	12.334
hsa-mir-30a	63.614	159.769	893.84	95.999	64.081	1012.655	227.067	656.378	817.763	737.715	1493.28	121.576	1382.085	673.083	66.044	77.027	96.148	924.209	287.829	1006.532	968.625	58.224	101.647	289.516	381.612	274.471	406.462	568.52	280.352	490.812	85.823	87.364	375.687	2406.839	314.227	2140.448	151.108	560.061	32.567	430.019	141.829	252.887	534.759	234.394	1549.343	140.367	152.754	660.729	69.046	1777.284	214.519	124.119	2924.296	3061.124	92.201	159.522	127.074	226.602	80.76	176.677	396.656	230.873	137.009	208.783	262.399	981.869	2040.369	196.177	83.16	514.345	68.987	10437.657	193.867	1857.395	206.053	63.505	43.595	114.11	191.656	181.304	140.343	34.21	44.509	497.52	1669.71	171.862	164.876	51.191	69.16	703.006	261.84	176.601	723.311	112.86	183.752	11134.722	289.443	428.037	81.572	111.513	240.572	17.553	733.726	740.261	1358.913	158.942	189.349	371.376	124.452	999.531	913.534	1278.702	342.812	542.894	117.25	304.915	820.217	834.691	163.504	47.274	817.275	372.901	40.347	1159.388	402.519	44.559	288.701	735.123	567.88	123.304	1747.789	700.096	403.113	1343.355
hsa-mir-30b	2264.174	4803.215	2505.665	4030.464	2218.599	1465.883	2426.774	1872.531	3352.049	2596.363	1255.68	5632.406	4068.564	3456.549	2131.953	1221.336	2570.912	1368.958	2631.442	1557.745	1216.301	2101.296	2024.799	901.224	1372.334	1538.392	2323.488	3164.824	4569.735	1898.119	1892.33	1217.961	1374.194	1339.265	1866.215	1285.624	1613.832	3940.796	1261.299	3533.535	2032.889	2068.168	1906.97	3612.173	1569.275	2600.599	2625.262	4426.697	1909.12	2161.89	2124.939	2890.927	5923.667	2545.182	1632.732	2646.611	2855.874	3629.231	3032.542	1183.064	2027.758	1031.422	2233.504	2072.476	1682.667	5382.76	4490.875	1315.693	2928.488	4834.27	5751.224	1314.656	878.103	1697.95	3075.59	2918.947	2585.531	1158.292	3577.976	6668.377	5069.065	3574.529	2324.194	1043.693	6065.927	7388.092	2635.468	3975.827	3282.668	1850.582	1745.602	3324.192	3200.345	5446.861	876.83	1296.755	5732.153	2552.278	3801.256	2370.362	2179.801	3653.219	2165.491	1978.821	1342.341	1793.213	2694.189	2207.506	1792.113	903.91	2282.112	2819.912	3034.058	1725.001	1748.98	1019.402	1067.27	2582.217	3506.682	1469.996	1257.347	1006.064	3781.109	1861.552	2827.316	1344.804	3408.107	1735.503	3510.245	1549.191	2726.551	2764.979	3315.772	1904.542
hsa-mir-30c-2	953.419	2287.553	1389.039	2438.364	846.913	2020.293	1384.475	999.124	1535.99	2211.042	976.32	1698.27	1037.586	1208.914	1765.373	1426.049	1553.52	1320.144	1430.76	1399.073	1980.449	2309.861	771.158	1330.56	831.368	1307.972	2192.755	2789.823	3069.853	1099.607	1789.624	1305.326	891.01	1145.832	1290.695	1366.944	1766.451	1087.877	1491.026	2014.769	1662.302	1498.128	1897.889	3688.909	1499.513	2102.785	1868.803	1362.28	1295.762	860.303	1741.655	2013.823	2159.26	631.021	1381.484	1683.265	2079.31	1654.555	1387.728	1138.335	1032.472	546.804	1041.785	2899.931	2285.166	2070.292	1330.152	1208.45	1547.851	1316.35	2962.637	1087.75	946.527	896.995	920.482	1465.195	1746.044	647.143	981.797	2131.982	3019.608	1423.671	2040.953	908.719	1443.863	4558.667	2167.186	1958.763	1637.492	1635.528	713.643	2551.024	1242.243	1616.112	499.46	1260.015	2821.265	1551.006	1987.886	910.688	2094.318	2819.451	1638.75	1259.385	1259.481	2165.838	1025.274	846.487	1402.163	1139.973	1342.054	1465.374	1617.436	639.214	1216.025	834.239	571.752	688.706	996.09	931.973	878.047	1328.619	1515.902	1321.321	1268.902	1413.425	2320.337	2102.334	1322.972	1457.43	2806.45	2607.436	2529.847	2285.862
hsa-mir-30d	17779.618	17502.505	9140.149	14460.342	11177.861	8629.729	26301.874	12794.086	16947.607	9352.792	10180.797	11517.463	29224.147	26502.774	21533.243	9924.049	5486.701	26932.241	15492.443	7252.689	8210.753	17597.701	16560.253	10543.414	13406.732	10272.889	15068.802	26332.487	18423.79	16707.414	17009.865	13725.191	10116.95	6098.309	16563.922	11458.318	8439.376	61112.882	10801.575	22448.767	9356.17	15567.179	12027.029	15186.751	8326.282	15132.438	16239.085	28257.571	6981.695	16873.068	11385.263	19783.455	11179.416	12844.828	9724.937	12385.726	18841.806	24598.924	10563.424	5314.841	19098.55	7064.846	12352.776	11536.783	10469.22	24415.86	16708.152	11004.216	14100.558	9025.787	33289.63	4522.054	16290.526	16832.174	17997.525	16109.133	7554.826	6468.3	10544.622	22443.717	12219.889	6862.219	12000.51	6855.413	18770.923	19504.059	11351.803	14081.765	9222.768	5910.665	10288.786	20967.067	11004.015	19542.278	18151.98	8885.232	13426.388	13144.946	9584.466	16704.046	8312.551	16374.759	19863.418	8729.422	7886.82	18046.228	10310.722	23051.216	7093.781	10059.551	9693.721	9788.607	16922.162	6451.679	12571.517	12221.759	5991.394	15287.207	14479.851	10632.143	10050.392	9222.684	12043.063	12794.086	14178.555	7875.435	18791.513	8317.261	19844.584	14866.071	15689.151	15867.654	25763.45	10747.867
hsa-mir-30e	26483.691	39942.134	29013.932	38858.755	23616.565	43920.468	25415.684	22312.897	31849.83	34343.312	22006.073	28281.706	18596.813	24368.234	24025.839	29213.525	27989.493	21211.255	28153.175	25503.414	24887.616	35364.862	18479.34	26725.94	18676.958	21721.597	32293.516	36680.667	38756.642	26776.603	23225.711	24208.91	23142.98	20427.858	28885.218	21259.266	28480.815	27989.493	26724.92	43548.204	30532.988	32139.231	28485.494	20827.545	28265.354	40655.302	33394.697	40827.567	26953.233	32879.76	33561.737	24875.416	23848.984	29673.336	25574.348	21995.36	33989.988	38327.418	25956.975	20122.147	28166.952	19982.992	27046.337	45866.194	39713.997	23575.586	27475.762	29395.147	20139.95	31076.628	52988.852	20647.71	29588.944	28942.538	19520.964	29116.24	21923.919	32443.107	27279.859	34098.426	40838.779	36441.776	44241.413	34959.783	18858.99	59573.212	30173.172	39525.777	23297.235	33686.083	30648.672	32628.121	28080.33	25160.278	27989.493	26201.457	33443.655	27987.773	40712.846	30252.852	25180.667	16936.456	53173.72	29247.482	29316.071	42615.691	18962.804	22575.067	36842.03	26413.605	42094.195	20367.07	33518.316	28694.559	38260.83	33748.961	17864.067	20613.942	26945.201	18664.217	20257.952	24863.189	17469.184	14081.388	13675.945	18337.991	43585.87	27893.735	22945.301	31244.055	37221.91	32941.667	32393.06	30702.905
hsa-mir-3127	10.21	6.465	7.013	10.338	3.464	8.362	17.345	13.233	4.879	2.802	8.64	1.9	11.245	9.882	11.873	6.245	4.18	19.526	6.52	11.728	13.44	6.083	6.776	14.438	11.532	7.907	7.131	6.482	6.008	5.663	11.255	10.278	7.758	4.43	2.253	9.681	6.8	10.183	9.682	2.796	4.575	6.677	6.054	23.718	3.066	10.337	4.063	3.797	3.452	3.036	6.001	15.515	5.362	3.836	8.452	10.359	8.472	5.755	2.692	4.473	7.291	12.866	1.293	6.141	3.821	2.861	5.159	5.231	4.471	1.435	1.899	2.793	14.255	9.324	6.756	5.149	4.471	0	4.703	4.746	1.671	4.386	8.093	3.139	8.523	6.636	0.85	4.266	4.192	4.82	5.134	11.845	1.064	5.55	13.566	5.845	2.744	7.554	4.449	12.867	3.664	13.165	9.992	5.454	10.546	3.298	3.67	11.411	4.148	13.447	2.411	7	7.562	3.503	6.218	14.088	9.882	6.011	8.929	13.507	4.191	10.24	2.306	19.051	7.534	8.912	5.363	2.923	11.701	13.621	0.999	5.31	12.567	8.223
hsa-mir-3130-2	10.21	15.7	4.315	0	5.196	0	7.884	5.293	0.976	4.204	2.88	7.599	2.045	7.686	3.71	0.694	5.748	6.509	5.589	5.519	0	1.738	12.198	2.28	6.29	3.389	2.377	2.778	2.67	1.888	0	5.139	2.216	6.645	1.126	1.936	0.756	10.183	0	5.033	1.525	1.669	1.009	0	0.767	1.632	2.438	4.747	2.302	4.048	1.5	2.069	0	7.672	6.147	9.323	4.706	2.158	4.711	4.473	2.917	9.292	2.585	3.07	0	1.43	2.579	0	0.894	1.435	0.633	0	0	5.595	5.067	6.865	0	7.816	11.758	0	1.671	2.632	0	3.139	0.71	2.654	8.499	0.711	2.096	0.742	12.322	4.307	1.597	0.925	11.099	0.835	0.457	2.518	0.494	2.859	3.664	10.971	1.427	0.992	6.026	9.233	0.734	5.187	10.371	8.964	6.2	0	2.521	14.01	4.441	8.051	5.647	5.152	6.138	2.251	5.239	7.68	2.306	2.722	5.381	1.782	3.575	0.731	7.02	3.584	0	0	0.967	0
hsa-mir-32	146.076	267.82	106.268	97.475	96.988	99.509	29.96	115.131	75.141	109.992	108	145.322	52.135	120.782	76.433	51.352	95.625	57.492	68.93	133.146	39.359	42.582	47.435	69.15	80.726	51.957	68.932	54.63	64.748	168.952	18.29	69.378	31.03	88.595	72.081	32.915	108.042	110.315	26.405	90.03	123.529	128.53	127.131	87.898	82.795	125.677	88.565	197.459	108.172	152.83	85.508	116.878	82.819	151.522	84.518	154.342	124.25	92.08	185.075	107.348	115.934	74.337	149.934	85.969	136.295	88.676	66.207	91.549	69.747	88.952	74.05	54.457	65.573	94.175	172.274	127.582	52.538	189.141	213.997	74.04	108.599	108.771	58.267	92.598	110.083	156.6	113.034	94.561	52.394	66	95.495	49.534	146.365	84.182	154.154	81.83	91.908	73.018	158.2	128.669	35.414	30.718	64.237	74.373	114.498	94.97	59.447	132.782	89.191	86.656	125.731	115.503	134.436	173.376	130.574	121.765	127.056	93.602	254.463	51.776	79.632	111.785	44.958	63.957	62.423	81.098	117.089	107.419	114.668	68.104	91.884	89.393	47.368	84.281
hsa-mir-320a	1115.202	1111.915	732.55	469.655	497.063	1100.458	715.89	889.287	437.181	795.162	479.52	1755.259	951.717	1066.172	627.045	230.388	707.001	679.055	402.401	905.12	258.236	483.176	275.123	605.629	651.046	638.173	1044.678	615.743	961.874	603.132	413.639	539.603	743.616	387.604	634.085	503.407	414.791	1228.741	538.67	814.184	549.017	309.641	623.549	1395.2	338.08	678.441	735.333	472.763	585.74	574.885	741.066	1105.689	669.704	905.295	499.424	581.115	1378.99	825.12	556.572	458.465	479.779	710.487	474.361	575.688	517.156	1177.099	580.383	201.408	1059.621	531.562	1829.733	484.531	624.366	896.995	513.443	990.337	205.121	284.493	318.643	731.86	759.079	788.589	371.45	274.656	957.367	1062.362	526.924	477.071	721.642	619.951	486.715	684.867	717.989	594.825	894.095	495.155	680.853	557.288	805.833	546.127	300.41	857.903	332.603	372.361	917.493	917.381	647.31	912.878	941.689	346.623	1211.5	738.521	492.373	320.482	851.84	384.414	691.749	590.81	1049.661	297.151	188.602	459.94	554.486	691.278	464.941	389.449	1133.354	654.741	395.488	839.474	428.458	603.622	657.354	745.166
hsa-mir-320b-1	8.639	15.7	3.237	5.908	5.196	5.853	7.884	5.293	1.952	6.305	4.32	29.444	16.356	5.49	2.226	2.776	6.793	2.17	6.52	6.209	0	6.952	6.776	0.76	7.339	5.648	10.696	2.778	9.345	6.607	1.407	10.278	1.108	2.953	3.379	2.904	2.267	13.577	1.76	6.71	4.575	1.669	11.099	6.976	2.3	4.897	2.438	0.949	10.357	4.048	3.75	5.172	5.362	17.262	7.683	4.143	7.53	3.597	4.038	3.355	0.729	2.859	2.585	4.606	7.643	4.291	4.299	0	8.048	7.174	10.759	0.698	5.702	8.392	15.201	2.861	0	7.816	2.352	2.848	3.342	4.386	1.619	3.139	4.971	9.29	2.55	0	9.082	5.191	6.161	9.692	7.451	0.925	4.933	1.67	5.487	4.196	6.427	1.43	4.885	4.388	1.427	1.983	9.039	5.276	2.202	4.149	14.519	1.494	9.645	1.167	5.041	1.751	3.553	5.032	7.059	12.881	11.719	6.753	0	3.413	8.069	14.969	3.229	1.782	3.575	2.923	2.34	5.018	1.997	3.54	6.767	4.111
hsa-mir-324	186.129	109.899	187.723	168.367	95.256	149.682	135.609	232.908	85.875	81.268	131.04	47.491	118.581	129.566	209.262	115.888	160.943	93.289	122.956	194.546	138.238	121.663	96.225	114.743	95.403	172.815	154.503	101.852	104.131	71.734	94.265	132.331	177.315	129.201	175.697	218.788	141.286	130.681	142.589	77.169	79.303	107.665	85.763	259.507	88.162	118.605	147.067	108.223	102.418	184.206	147.013	95.158	67.924	197.554	82.981	88.048	131.781	129.487	121.813	209.105	147.288	229.443	161.567	67.547	128.652	104.409	98.88	117.706	124.293	103.299	115.822	123.576	146.826	199.539	96.271	123.005	136.934	161.004	59.966	174.659	42.326	156.139	100.348	113.001	131.389	61.048	90.087	177.746	78.941	151.651	65.717	134.604	113.367	108.234	129.49	80.16	120.715	102.393	210.604	122.95	105.021	52.659	108.489	177.504	204.892	137.179	141.645	137.969	99.562	115.043	63.382	158.671	124.354	169.873	117.25	155.98	191.996	256.762	111.049	69.785	76.489	104.105	213.264	134.718	103.32	120.31	158.205	105.226	208.275	134.775	110.86	112.405	88.936	165.478
hsa-mir-326	58.116	43.405	7.013	5.908	43.298	7.526	20.499	19.85	7.807	13.311	31.68	11.398	8.178	31.842	14.099	9.715	25.082	28.204	6.52	24.146	5.76	6.952	28.461	7.599	22.016	9.036	3.565	2.778	2.67	15.102	4.221	16.702	18.84	8.86	3.379	7.745	6.044	39.035	7.041	16.217	4.575	20.031	8.072	18.138	10.733	15.778	4.875	30.378	8.055	20.242	10.501	14.48	1.787	15.344	29.197	9.323	8.472	5.755	13.46	13.418	15.312	23.588	29.728	7.676	12.738	10.012	3.439	0	10.73	1.435	0.633	4.189	25.659	8.392	15.201	13.159	3.353	59.4	18.813	1.898	1.671	7.895	4.046	17.264	3.551	4.645	14.448	0.711	4.89	3.708	17.456	7.538	3.193	3.7	49.329	7.515	4.115	10.911	4.449	25.734	3.664	4.388	4.282	1.487	18.079	31.657	2.936	16.598	18.668	22.411	28.591	9.334	11.763	59.543	10.659	12.076	12.706	33.491	22.879	31.516	80.68	14.506	2.306	19.051	6.458	7.13	8.044	2.192	10.921	5.735	4.994	2.655	5.8	5.139
hsa-mir-328	205.763	185.627	98.716	215.628	131.627	108.708	271.218	97.927	160.04	106.489	131.04	53.19	184.005	208.623	290.889	261.616	96.67	98.712	158.352	115.21	202.557	210.303	130.108	177.053	291.451	101.656	178.273	150.926	100.793	113.264	161.798	143.894	362.388	161.686	213.99	117.139	110.309	256.271	315.105	126.377	141.829	64.265	144.284	587.379	124.959	159.409	140.566	90.186	67.895	39.473	122.261	117.913	104.865	199.472	92.97	127.41	165.667	90.641	74.703	157.667	114.476	332.371	151.227	188.826	215.269	150.892	158.208	128.169	176.156	138.45	203.796	438.451	192.441	131.472	113.16	81.241	187.795	159.441	88.185	299.009	107.485	298.243	197.459	98.876	224.427	175.18	91.787	245.29	170.456	113.46	135.541	488.883	62.804	160.964	337.906	177.02	370.834	97.358	105.302	104.365	377.344	373.001	242.672	146.763	137.097	101.565	357.415	180.501	78.82	124.008	93.351	121.337	194.092	77.056	119.915	173.087	105.88	275.654	62.5	175.589	342.627	189.437	144.097	284.404	166.819	171.108	216.303	126.418	170.832	273.134	108.862	71.691	139.204	242.564
hsa-mir-330	34.556	36.017	14.025	16.246	12.123	13.379	7.884	21.173	16.589	21.718	17.28	13.297	20.445	34.038	7.421	12.491	30.307	19.526	13.041	14.487	22.08	6.952	18.974	7.599	18.871	12.425	5.942	16.667	18.69	22.653	8.442	16.702	9.974	17.719	19.146	26.138	7.555	23.76	14.963	13.98	9.15	15.858	23.207	30.694	16.866	19.042	28.438	13.291	13.809	28.339	9.001	12.412	11.916	70.966	16.135	11.394	11.295	13.668	14.806	20.128	14.583	27.876	6.463	10.746	6.369	7.151	9.458	10.463	23.249	5.021	6.962	9.076	27.084	21.446	16.89	5.721	3.912	28.137	11.758	7.594	7.797	7.895	11.33	15.695	9.233	11.944	15.298	9.954	11.177	12.977	15.402	8.615	7.984	6.476	35.764	14.195	8.688	14.268	49.438	14.297	12.212	24.135	5.71	9.916	13.559	15.169	20.55	13.486	13.482	16.435	16.879	9.334	15.964	43.782	12.436	18.114	16.941	18.033	20.089	31.516	30.386	9.387	16.139	34.02	11.839	8.912	14.301	5.846	10.141	18.639	6.991	10.621	19.334	6.167
hsa-mir-331	58.116	66.493	83.612	45.784	50.226	36.793	56.767	95.281	73.189	25.221	48.96	54.139	55.202	86.743	94.242	34.003	49.642	65.085	52.163	94.513	19.2	38.237	77.251	39.514	42.984	41.792	33.278	49.074	34.043	115.152	25.325	41.113	100.848	50.942	48.429	27.107	66.487	61.098	42.249	69.34	30.501	55.919	41.368	75.341	38.331	69.095	58.502	66.453	60.991	77.933	79.507	69.299	43.495	70.966	43.796	53.864	61.184	65.463	50.475	115.175	79.477	65.045	69.797	42.985	35.666	34.326	24.075	31.388	67.065	38.02	31.012	39.098	59.871	61.54	30.401	80.669	37.447	82.847	54.087	67.396	50.123	74.561	33.18	26.681	44.033	43.795	64.591	44.792	17.465	20.393	43.127	69.994	37.257	36.078	110.991	73.48	42.067	71.34	26.696	74.342	37.856	63.63	42.824	37.187	64.782	108.819	55.043	33.196	60.152	43.328	98.518	58.335	44.532	63.046	49.742	42.265	45.175	79.004	100.446	49.525	62.867	62.292	66.861	50.349	45.203	38.321	111.727	29.23	69.425	48.748	62.92	46.909	43.501	43.168
