	TCGA.RZ.AB0B.01A	TCGA.V3.A9ZX.01A	TCGA.V3.A9ZY.01A	TCGA.V4.A9E5.01A	TCGA.V4.A9E7.01A	TCGA.V4.A9E8.01A	TCGA.V4.A9E9.01A	TCGA.V4.A9EA.01A	TCGA.V4.A9EC.01A	TCGA.V4.A9ED.01A	TCGA.V4.A9EE.01A	TCGA.V4.A9EF.01A	TCGA.V4.A9EH.01A	TCGA.V4.A9EI.01A	TCGA.V4.A9EJ.01A	TCGA.V4.A9EK.01A	TCGA.V4.A9EL.01A	TCGA.V4.A9EM.01A	TCGA.V4.A9EO.01A	TCGA.V4.A9EQ.01A	TCGA.V4.A9ES.01A	TCGA.V4.A9ET.01A	TCGA.V4.A9EU.01A	TCGA.V4.A9EV.01A	TCGA.V4.A9EW.01A	TCGA.V4.A9EX.01A	TCGA.V4.A9EY.01A	TCGA.V4.A9EZ.01A	TCGA.V4.A9F0.01A	TCGA.V4.A9F1.01A	TCGA.V4.A9F2.01A	TCGA.V4.A9F3.01A	TCGA.V4.A9F4.01A	TCGA.V4.A9F5.01A	TCGA.V4.A9F7.01A	TCGA.V4.A9F8.01A	TCGA.VD.A8K7.01B	TCGA.VD.A8K8.01A	TCGA.VD.A8K9.01A	TCGA.VD.A8KA.01B	TCGA.VD.A8KB.01A	TCGA.VD.A8KD.01A	TCGA.VD.A8KE.01A	TCGA.VD.A8KF.01A	TCGA.VD.A8KG.01A	TCGA.VD.A8KH.01A	TCGA.VD.A8KI.01A	TCGA.VD.A8KJ.01A	TCGA.VD.A8KK.01A	TCGA.VD.A8KL.01A	TCGA.VD.A8KM.01A	TCGA.VD.A8KN.01A	TCGA.VD.A8KO.01A	TCGA.VD.AA8M.01A	TCGA.VD.AA8N.01A	TCGA.VD.AA8O.01A	TCGA.VD.AA8P.01A	TCGA.VD.AA8Q.01A	TCGA.VD.AA8R.01A	TCGA.VD.AA8S.01B	TCGA.VD.AA8T.01A	TCGA.WC.A87T.01A	TCGA.WC.A87U.01A	TCGA.WC.A87W.01A	TCGA.WC.A87Y.01A	TCGA.WC.A880.01A	TCGA.WC.A881.01A	TCGA.WC.A882.01A	TCGA.WC.A883.01A	TCGA.WC.A884.01A	TCGA.WC.A885.01A	TCGA.WC.A888.01A	TCGA.WC.A88A.01A	TCGA.WC.AA9A.01A	TCGA.WC.AA9E.01A	TCGA.YZ.A980.01A	TCGA.YZ.A982.01A	TCGA.YZ.A983.01A	TCGA.YZ.A984.01A	TCGA.YZ.A985.01A
ENSG00000188783.6	1443.027086	1715.428612	446.5041769	3382.091487	1143.026328	2666.437704	254.2106228	7886.72115	696.62444	9040.228591	206.3088519	327.872415	1339.936027	139.2612203	563.92125	3762.846604	278.7180235	1256.241234	274.3630006	998.1172888	463.2097878	12626.35092	201.8036477	390.8645163	1250.098431	102.118526	2950.271171	14600.26008	7291.757104	513.6363614	7629.111944	325.8399588	2206.660973	1241.708788	372.3828981	1980.164331	138.6607701	303.5244388	300.6896764	1909.364272	2999.21023	763.6101592	1314.042297	732.3761951	1710.474936	233.4589042	1073.348156	186.8813889	1072.89739	1872.153396	879.4400625	1039.968638	78.75474346	1634.212356	1461.894176	5010.282805	5576.205795	4134.480834	135.6780707	3701.641623	876.306841	70.81524651	440.5621762	8810.305108	1797.169983	590.3604671	2356.418508	6716.753881	807.7746085	5493.787399	956.3129784	643.4080151	538.7184298	558.3074917	1103.209539	3383.422487	1802.241555	120.0479423	4031.79238	1400.890476
ENSG00000188803.15	6.518473568	7.04849969	7.85637848	3.275633401	2.074457945	1.83386362	0	7.969068188	1.597762477	4.026379508	7.775459244	9.288170398	2.529374283	4.20411231	0	0	6.999767715	7.149340357	11.65848445	20.16398563	8.17866399	2.974755782	5.092836535	11.78485979	1.436069421	6.733089624	8.225663116	10.7453616	3.010013252	2.228357316	0	39.87334104	0.93265468	5.261477914	0.657920315	8.692556327	2.801227679	1.17190903	4.929338957	3.83868973	7.782576011	2.57541369	2.676257223	2.05916456	1.540274594	4.980456623	2.364202987	1.405123225	1.329488712	1.578544179	31.34141349	8.455029576	2.513449259	0	0	1.274881121	5.069277995	6.925428533	4.376711959	4.251095748	9.5007757	2.575099873	0	4.320895099	33.9572225	9.110501035	1.289774772	7.765033388	11.70687838	0	0	0	26.03051236	1.444521324	31.71727425	157.6599677	3.32516892	11.25449459	27.42715905	11.26117746
ENSG00000189001.11	6.518473568	12.33487446	15.71275696	3.275633401	29.04241124	7.335454482	0	5.312712126	9.586574863	12.07913853	3.110183697	1.85763408	1.897030713	12.61233693	1.536570164	0.870626239	20.36296062	190.989521	1.554464593	0	5.948119266	5.949511565	4.456231968	40.59229482	7.898381818	3.366544812	21.93510164	0	6.772529818	12.81305457	6.166184638	6.230209538	6.528582761	10.52295583	5.263362517	8.692556327	1.400613839	12.30504482	3.697004218	8.445117406	5.836932008	13.52092187	3.568342964	10.2958228	6.161098375	6.225570779	21.27782688	2.107684837	22.6013081	9.471265074	5.641454428	12.68254436	8.378164198	0	10.99168553	17.84833569	10.13855599	2.308476178	2.917807972	4.251095748	2.235476635	10.94417446	6.478855532	0.617270728	14.73615316	1.822100207	5.159099087	10.35337785	21.07238109	9.711017417	2.158720041	46.65935987	2.263522814	13.00069191	17.23764905	3.957990821	0	26.26048738	5.485431809	6.756706474
ENSG00000189058.9	3384.7174	715.4227185	1435.098469	2885.833027	1385.737908	3073.555428	69.33016984	2008.205183	3657.27831	2018.222729	1618.332251	1784.257533	1866.045878	864.4705937	626.1523417	7662.381528	1889.30094	3997.502594	2351.127696	2670.467847	709.3132224	2830.480127	406.1537136	855.7117634	442.3093818	3627.452035	858.2108518	6471.394026	5680.647511	3185.436784	7763.22646	619.905849	4460.887335	11475.28333	1584.272118	4772.213423	185.5813337	1516.450285	1038.858185	611.887143	2133.398649	2644.306007	2066.070576	579.3116295	436.6678473	2416.766577	3407.998605	316.1527256	9015.262955	7253.410503	691.3915815	4932.664254	191.0221437	1243.915106	2561.06273	6109.230331	1951.672028	5538.03435	374.2088725	5561.496013	1717.404925	100.428895	465.6677413	14595.36638	1083.427608	173.0995197	2502.163057	4827.262423	3171.003125	708.0214517	2808.494774	2599.417496	1360.377211	2821.872406	452.3159111	1254.023425	2813.092907	176.3204153	2058.865406	2493.224689
ENSG00000189129.14	67.62916326	60.79330983	61.54163142	139.2144196	49.78699069	223.7313617	66.24882896	55.78347732	41.54182441	270.7740219	27.99165328	52.01375423	21.49968141	31.53084232	30.73140327	41.79005946	54.08911416	88.85608729	41.19331171	115.9429174	36.4322305	101.1416966	34.37664661	29.46214947	15.79676364	40.95962855	161.7713746	40.29510602	187.373325	79.10668473	357.638709	33.64313151	52.22866208	85.49901611	17.10592818	123.4342998	14.70644531	38.67299799	22.18202531	28.406304	54.47803207	107.5235216	106.1582032	41.86967938	70.85263132	35.48575344	79.20080005	40.74857352	155.5501793	167.325683	113.4559168	81.16828393	21.78322691	91.90870722	113.5807505	33.14690914	113.5518271	468.6206641	16.04794385	170.0438299	77.68281308	18.66947408	80.98569415	116.046897	176.1931356	34.61990393	83.83536016	662.6161825	116.2883253	281.6195051	36.6982407	119.1041555	95.06795819	29.61268714	26.20122656	98.94977053	29.92652028	19.69536554	665.5657262	74.32377121
ENSG00000189221.10	55.40702533	74.00924674	175.4591194	47.49668432	14.52120562	45.84659051	30.81340882	143.4432274	105.4523235	102.6726775	12.95909874	26.93569415	352.8477125	14.71439308	21.51198229	249.8697305	10.81782283	48.00271382	17.09911052	25.20498204	17.10084289	68.41938299	38.19627401	9.166002056	94.78058181	13.46617925	142.5781607	110.1399564	59.44776174	27.85446645	78.61885414	22.42875434	50.36335272	27.62275905	96.71428626	34.77022531	62.32731586	7.03145418	13.55568213	52.97391828	37.94005805	9.013947917	65.1222591	35.6921857	17.71315783	34.24063929	14.18521792	152.4558699	21.27181939	36.30651612	25.07313079	55.8031952	30.99920753	397.8513902	73.27790356	11.47393009	76.03916993	221.6137131	822.8218482	37.1970878	153.6890187	83.0469709	188.6966674	48.76438755	156.331364	14.57680166	158.6422969	93.18040066	61.65622616	317.8151155	17.26976033	11.05090102	9.054091257	15.88973456	101.3573764	883.9512834	89.77956085	19.69536554	160.9059997	45.04470982
ENSG00000189369.9	574.4404831	525.9942894	496.2612406	363.5953076	571.513164	465.8013596	494.5552115	379.858917	385.060757	612.0096853	555.6861539	621.3785996	493.8603288	314.2573951	460.202764	498.8688349	662.4325628	605.6512616	380.0665929	691.876757	531.6131594	557.7667092	581.2199695	548.6506945	483.2373603	429.7955543	252.2536689	427.1281238	788.6234721	451.2423566	442.4237478	423.6542486	582.909175	564.2935063	448.0437343	777.1145356	411.0801619	612.9084227	425.1554851	449.1266984	478.6284247	671.5391198	529.8989302	542.2466674	483.6462225	475.6336075	670.2515467	353.388491	401.505591	222.5747292	806.7279832	448.1165675	400.4762486	618.1804828	406.6923648	386.2889796	941.8718515	300.1019031	501.1335193	482.4993674	567.2521962	374.0332565	375.7736208	571.5926946	567.0215455	490.1449557	521.0690078	372.7216026	312.1834236	632.9817717	520.25153	389.2372916	337.2648993	441.3012644	613.6603062	833.1570679	259.3631758	290.7411103	373.009363	826.5704253
ENSG00000189410.12	162.9618392	188.5473667	52.37585653	40.94541752	110.9835001	95.36090826	78.57419249	71.7216137	35.1507745	90.59353894	253.9983353	101.2410573	58.80795209	611.172827	22.28026737	24.37753469	244.99187	53.10938551	44.30224089	206.6808527	86.99124426	23.79804626	406.7903182	87.07701954	119.9117967	325.4326652	24.67698935	26.86340401	96.32042408	105.2898832	21.58164623	306.5263093	24.24902168	135.4830563	33.55393605	102.5721647	146.3641462	203.3262167	120.7688044	28.406304	34.04877005	121.6882969	43.71220131	274.5552746	10.01178486	87.15799091	270.701242	123.6508438	159.5386454	153.1187854	204.3460159	149.6540235	51.94461803	10.07218709	142.8919119	156.8103779	114.5656827	11.54238089	67.10958337	62.70366229	103.9496635	21.88834892	27.53513601	20.98720477	205.0247396	58.30720663	6.448873859	80.23867835	131.8974965	72.39122075	88.5075217	89.63508607	104.1220495	85.2267581	8.274071544	198.5592062	26.60135136	53.45884931	69.48213625	204.9534297
ENSG00000196132.14	14.66656553	37.88568583	22.25973903	96.63118534	21.78180843	14.67090896	43.13877235	31.87627275	23.96643716	5.032974386	17.62437429	6.501719278	8.852809992	11.56130885	24.58512262	110.5695323	10.81782283	28.59736143	13.99018133	3.780747306	2.974059633	28.26017993	19.098137	1.309428865	21.54104132	12.90508845	19.19321394	21.49072321	21.07009277	5.013803962	47.78793095	72.27043064	52.22866208	15.78443374	14.47424692	13.90809012	16.10705915	6.445499665	93.04127282	87.52212585	42.80416806	9.013947917	9.812943152	13.04137555	214.0981685	21.16694065	20.09572539	23.18453321	19.94233068	22.09961851	3.760969618	12.68254436	20.10759407	10.07218709	7.327790356	15.29857345	5.069277995	32.31866649	8.023971924	12.75328725	6.147560747	10.30039949	11.33799718	19.13539258	133.9067831	15.48785176	19.34662158	12.94172231	65.55851895	45.02380803	45.33312087	7.367267349	4.527045628	5.778085295	68.9505962	1028.417948	88.11697639	10.31662004	16.45629543	15.76564844
ENSG00000196139.14	68.44397246	66.96074705	17.02215337	78.61520163	38.37747199	221.8974981	10.78469309	87.65975007	43.13958688	123.8111699	28.51001723	60.37310758	27.19077355	14.18887905	41.48739442	12.18876734	12.72685039	44.93871081	21.7625043	128.5454084	17.8443578	5.949511565	30.55701921	11.78485979	13.6426595	49.93708138	24.67698935	10.7453616	127.9255632	55.70893291	77.07730798	31.77406864	58.75724484	74.97606028	14.47424692	69.54045061	12.60552456	49.22017926	15.40418424	18.4257107	9.728220013	18.02789583	28.54674371	61.77493679	18.48329513	131.3595434	73.29029259	21.77940998	142.2552922	26.83525104	61.42917044	48.19366858	12.5672463	22.66242096	73.27790356	30.5971469	106.4548379	122.3492374	35.01369567	32.94599205	48.06274766	13.51927433	48.59141649	110.4914604	196.6956096	10.02155114	41.27279269	80.23867835	526.0290687	158.024738	10.79360021	52.79874933	22.63522814	5.778085295	45.50739349	435.3789903	59.85304057	30.01198558	5.485431809	29.27906139
ENSG00000196353.11	0	12.33487446	2.618792827	1.637816701	0	0	1.540670441	5.312712126	0	9.059353894	1.555091849	0	3.794061425	2.627570194	2.304855245	5.223757433	1.909027559	6.12800602	4.663393778	1.260249102	0.743514908	4.462133673	1.9098137	0	3.590173554	1.683272406	2.741887705	2.686340401	3.010013252	2.785446645	0	5.607188584	4.6632734	3.946108436	0.657920315	0	2.100920759	0.585954515	13.55568213	3.83868973	0.972822001	3.219267113	1.784171482	2.05916456	7.701372969	3.735342468	2.364202987	3.512808062	13.29488712	4.735632537	5.014626158	0.845502958	6.702531358	6.295116933	10.99168553	2.549762242	2.027711198	2.308476178	7.294519931	0	0.558869159	1.931324905	6.478855532	3.086353642	24.98739014	0.911050104	24.50572066	2.588344463	8.585044149	5.296918591	0	2.455755783	4.527045628	0	17.92715501	159.6389631	4.987753381	4.689372747	10.97086362	9.008941965
ENSG00000196376.11	22.81465749	87.22518366	15.71275696	32.75633401	7.260602809	16.50477258	7.703352205	39.84534094	11.18433734	31.20444119	34.73038462	24.14924303	11.38218428	5.255140387	17.67055688	45.27256442	6.363425195	156.2641535	1.554464593	10.08199282	31.22762614	23.79804626	16.55171874	45.83001028	59.59688099	11.22181604	5.483775411	8.059021203	42.89268885	50.13803962	161.8623468	31.77406864	9.326546801	2.630738957	15.79008755	6.954045061	10.5046038	18.16458997	35.12154007	20.72892454	7.782576011	41.85047247	199.827206	20.5916456	3.080549188	127.624201	7.09260896	27.39990288	37.22568393	3.157088358	7.521939237	13.52804732	20.94541049	8.813163707	25.64726625	7.649286725	80.09459233	57.71190444	5.835615945	34.00876599	19.0015514	2.575099873	11.33799718	148.7622456	360.7154013	3.644200414	10.31819817	108.7104674	92.87456852	149.1965403	58.28544112	61.39389457	3.395284221	29.61268714	10.34258943	947.9388017	54.86528719	44.08010382	47.54040902	11.26117746
ENSG00000196407.12	12.22213794	116.3002449	2.618792827	18.01598371	12.44674767	5.501590861	6.162681764	5.312712126	7.988812386	13.0857334	39.91402412	21.36279191	10.7498407	9.459252697	9.219420981	6.094383672	26.72638582	104.1761023	3.108929185	6.30124551	7.435149082	5.949511565	11.4588822	117.8485979	23.69514545	8.977452832	10.96755082	5.372680802	63.2102783	7.799250607	0	13.08344003	5.59592808	6.576847393	11.18464535	55.63236049	23.11012835	15.82077191	25.26286216	8.445117406	10.70104201	21.24716295	12.48920038	65.89326591	3.850686485	60.38803656	3.54630448	10.53842419	42.54363878	4.735632537	24.44630252	52.42118337	24.29667617	5.036093547	0	6.374405604	12.16626719	2.308476178	7.294519931	11.69051331	7.824168224	7.081524651	4.049284707	9.876331656	13.45474854	7.288400828	6.448873859	10.35337785	11.70687838	11.47665695	2.158720041	17.19029048	61.11511598	10.11164927	11.72160135	15.17229815	11.63809122	7.502996395	10.97086362	0
ENSG00000196415.10	2.444427588	6.167437229	5.237585653	1.637816701	6.223373836	0	38.51676102	5.312712126	44.73734936	24.15827705	1.036727899	3.715268159	0	1.051028077	5.377995573	0	0	4.085337347	23.31696889	8.821743714	13.38326835	1.487377891	0.636604567	5.237715461	4.308208264	1.122181604	8.225663116	18.80438281	3.010013252	2.228357316	1.54154616	1.869062861	3.73061872	1.315369479	1.973760944	39.9857591	24.51074219	5.273590635	1.232334739	21.49666249	58.36932008	9.013947917	4.460428705	4.804717306	0	52.29479455	5.910507467	1.405123225	6.647443559	22.09961851	1.253656539	4.227514788	0	3.77707016	0	0	10.13855599	0	9.482875911	9.564965434	22.35476635	2.575099873	2.429570824	3.086353642	0	0	5.159099087	20.7067557	10.14596127	4.414098826	17.26976033	1.227877891	1.131761407	57.78085295	2.758023848	1.319330274	1.66258446	0	12.79934089	11.26117746
ENSG00000196557.13	501.1076555	5305.758142	147.9617947	930.279886	4029.634559	342.932497	1063.062604	347.9826442	95.86574863	1098.195011	180.9090184	1747.104852	166.9387027	1017.395179	421.0202248	979.4545187	511.6193857	2724.92001	348.2000688	234.406333	295.9189335	127.9144986	1596.604254	1014.152656	1024.635532	4179.565384	112.4173959	1652.099347	201.6708879	65.1794515	542.6242482	631.7432472	1252.555235	2703.084279	65.13411115	1519.458846	963.6223215	66.2128602	1110.949767	5418.694423	3389.311853	1496.959208	122.2157465	2589.742628	162.4989696	3699.856714	1044.97772	1882.865121	272.5451859	5682.759044	3891.349899	318.754615	37.70173889	265.6539346	692.4761887	3661.458579	4674.888167	270.0917128	805.3150004	167.9182821	332.5271495	224.0336889	52.64070119	731.4658133	3390.596632	104.7707619	265.693603	4501.131021	1369.704771	569.4187486	1668.690592	1909.350121	6981.83612	1344.849352	1656.882827	853.6066871	1346.693413	202.5809027	3827.002926	3277.00264
ENSG00000196569.13	34.22198623	24.66974891	9.165774893	6.551266803	3.111686918	66.01909033	7.703352205	5.312712126	25.56419963	83.5473748	36.28547647	7.430536318	9.485153563	9.984766736	16.9022718	25.24816093	14.63587795	46.98137949	22.53973659	25.20498204	2.230544725	11.89902313	17.82492787	11.78485979	22.25907603	17.95490566	10.96755082	5.372680802	62.45777499	70.19325546	55.49566174	19.31364957	369.3312533	5.261477914	38.15937825	26.07766898	4.201841518	11.13313579	4.929338957	19.9611866	29.18466004	28.97340402	97.23734578	90.60324063	23.8742562	6.848127857	13.00311643	28.10246449	18.61284196	93.13410656	37.60969618	156.4180471	13.40506272	39.02972499	25.64726625	11.47393009	44.60964636	41.5525712	15.31849186	96.71242828	52.53370093	3.862649809	18.62670965	612.9498334	31.39441326	40.99725466	16.76707203	10.35337785	48.38843066	318.6979352	6.476160124	29.46906939	33.95284221	4.333563971	30.33826233	261.2273942	3.32516892	19.69536554	85.93843168	38.28800335
ENSG00000196581.11	186.5913059	40.52887322	24.87853185	27.84288391	94.38783652	44.01272689	23.11005661	244.3847578	20.7709122	16.10551803	118.7053445	58.51547351	67.66076208	223.3434665	8.4511359	38.30755451	42.63494881	43.91737648	24.87143348	49.14971498	14.12678326	123.452365	57.29441101	22.26029071	25.13121487	77.43053068	32.90265246	69.84485043	386.0341996	16.15559054	33.91401551	84.10782876	58.75724484	67.08384341	72.37123461	130.3883449	139.361077	38.67299799	8.626343175	15.35475892	75.8801161	180.2789583	21.41005779	19.21886923	23.8742562	16.18648403	55.55877019	271.1887824	33.23721779	26.83525104	17.55119155	71.02224844	26.81012543	8.813163707	43.96674214	5.099524483	130.7873723	99.26447564	23.34246378	61.64088835	174.9260467	3.862649809	31.58442072	547.5191362	90.3390259	13.66575155	36.11369361	77.65033388	219.3088551	54.73482544	21.58720041	88.40720818	48.6657405	96.06066803	72.39812601	174.1515961	21.61359798	17.81961644	40.22649994	51.8014163
ENSG00000196653.12	99.40672191	68.72287198	37.97249598	78.61520163	108.9090421	45.84659051	120.1722944	18.59449244	107.050086	43.28357972	197.4966648	85.45116766	49.32279853	143.9908466	223.5709588	348.2504955	114.5416535	39.83203913	183.4268219	41.58822037	224.5415023	81.80578401	120.3182631	119.8127412	297.2663702	151.4945165	13.70943853	96.70825444	115.1330069	98.60481125	180.3609007	133.9495051	322.6985193	57.87625706	282.247815	33.03171404	350.8537668	108.9875398	353.6800702	209.5924593	134.2494362	193.1560268	127.568261	208.6620087	74.7033178	154.3941553	56.74087168	274.7015904	118.3244953	93.13410656	141.663189	61.7217159	253.8583752	69.24628627	80.60569392	54.81988819	126.7319499	87.72209475	135.6780707	98.83797615	284.4644018	337.9818583	281.0203587	460.4839635	128.7811646	83.81660953	762.2568901	38.82516694	162.3353803	88.28197652	114.4121622	109.2811323	151.6560285	317.7946912	617.797342	171.5129356	136.3319257	152.8735515	69.48213625	90.08941965
ENSG00000196660.11	5.703664372	8.810624612	5.237585653	0	8.297831782	1.83386362	0	0	1.597762477	1.006594877	2.073455798	0	1.264687142	0.525514039	0.768285082	0	0	6.12800602	15.54464593	2.520498204	0.743514908	2.974755782	0.636604567	0	10.77052066	2.80545401	8.225663116	8.059021203	40.63517891	1.671267987	3.083092319	0.623020954	1.86530936	2.630738957	2.631681259	0	0.70030692	0	3.697004218	5.374165622	0.972822001	2.57541369	1.784171482	0.686388187	3.850686485	13.69625571	0	1.405123225	15.95386454	0	1.253656539	2.536508873	4.189082099	5.036093547	3.663895178	2.549762242	9.124700392	4.616952355	4.376711959	3.188321811	8.383037382	3.218874841	2.429570824	2.469082914	26.26879477	1.822100207	7.73864863	2.588344463	7.024127031	8.828197652	2.158720041	0	4.527045628	2.166781986	7.584565582	23.08827979	0	0	9.142386349	0
ENSG00000196664.5	36.66641382	82.81987136	37.97249598	6.551266803	3.111686918	113.6995445	12.32536353	13.28178031	9.586574863	77.50780554	82.41986798	45.51203495	67.66076208	48.34729156	39.95082425	225.4921959	150.8131771	52.08805117	29.53482726	26.46523114	8.922178899	19.33591258	49.01855165	196.4143298	25.84924959	44.32617336	27.41887705	16.11804241	70.73531143	218.9361063	63.20339254	204.3508729	80.20830249	9.20758635	10.52672503	10.43106759	14.00613839	94.33867692	15.40418424	9.212855352	8.755398012	121.6882969	37.46760113	91.28962882	42.35755133	19.29926942	21.27782688	30.91271094	21.27181939	4.735632537	327.8311851	141.1989939	20.94541049	27.69851451	40.30284696	76.49286725	27.37410117	43.86104737	7.294519931	28.6948963	25.70798131	15.45059924	20.24642354	40.73986808	135.1881877	40.08620456	14.18752249	72.47364496	4.682751354	115.6493892	2.158720041	108.0532544	46.40221769	3.61130331	17.92715501	91.69345403	61.51562503	37.51498197	1.82847727	36.03576786
ENSG00000196724.13	137.7027541	114.53812	201.6470476	165.4194868	172.1800095	144.875226	186.4211234	209.852129	178.9493974	88.58034919	184.5375661	118.8885811	251.6727412	160.2817818	248.1560814	386.55805	125.9958189	115.41078	121.2482382	108.3814228	255.7691284	220.1319279	246.3659674	131.597601	307.3188562	172.815967	260.479332	368.0286349	145.2331394	91.36264997	237.3981086	198.1206633	350.6781597	135.4830563	348.0398465	152.9889913	486.0130023	118.362812	338.2758859	306.3274405	360.9169625	216.9786034	204.2876347	166.1059412	192.5343242	258.3611873	134.7595702	318.2604104	115.6655179	74.19157641	80.23401853	98.92384603	326.7484037	135.9745258	98.92516981	62.46917492	147.0090619	207.762856	153.1849186	161.5416384	253.1677289	419.0975043	282.6400726	324.0671325	117.248523	273.3150311	352.1085127	75.06198942	142.0434577	142.1339822	267.6812851	121.5599113	150.5242671	205.8442886	374.4017374	211.0928438	133.0067568	297.3062321	107.8801589	144.1430714
ENSG00000196735.13	904.4382075	5476.684259	606.2505393	1144.833874	187.7384441	12197.02694	352.813531	980.1953872	327.5413078	1977.958934	796.7253905	668.7482686	587.4471773	822.4294706	526.275281	2725.060128	5014.379054	1618.814924	345.8683719	2538.141691	130.1151089	258.8037531	1110.874969	8405.8786	275.7253289	1017.257624	1488.845024	542.640761	3934.087321	2228.357316	2276.863678	1570.635825	974.6241407	285.4351769	273.0369306	1841.08343	77.03376117	4814.78825	130.6274824	96.7349812	88.52680212	8714.556075	335.4242386	862.7899506	794.7816904	198.5957079	1126.542723	260.6503582	970.5267596	255.724157	13260.55205	4426.207983	208.6162885	575.3736877	6921.097992	2825.136564	672.1862622	1742.899514	107.229443	511.1942637	214.605757	60.51484701	283.4499295	528.3837436	2849.203179	121.1696638	479.7962151	1718.660723	380.0833182	4361.12964	172.6976033	6962.067644	1129.497884	16.61199522	582.6325379	1433.452342	2329.280829	467.0615256	309.0126586	313.0607333
ENSG00000196754.13	55.40702533	15.8591243	5.237585653	19.65380041	2.074457945	73.35454482	3.081340882	13.28178031	0	21.13849242	48.72621126	11.14580448	4.426404996	24.17364578	6.146280654	3.482504955	19.09027559	10.21334337	6.995090667	10.08199282	2.974059633	2.974755782	12.09548677	23.56971957	5.026242975	17.39381486	24.67698935	0	25.58511265	9.470518594	9.249276957	9.968335261	11.19185616	17.09980322	5.921282832	13.90809012	4.201841518	12.89099933	11.09101265	6.909641514	4.864110007	12.87706845	1.784171482	4.804717306	6.931235672	4.357899546	16.54942091	9.133300961	17.28335325	0	9.402424046	5.918520703	0.83781642	6.295116933	14.65558071	8.924167846	4.055422396	4.616952355	2.917807972	0	8.383037382	3.218874841	4.049284707	4.938165828	23.06528321	5.466300621	5.159099087	15.53006678	25.75513245	28.25023249	4.317440083	52.79874933	2.263522814	7.944867281	13.79011924	13.85296787	3.32516892	16.88174189	5.485431809	2.252235491
ENSG00000196850.6	1094.28875	1086.350015	398.0565096	656.764497	812.1502857	291.5843156	710.2490733	183.2885683	725.3841646	691.5306806	1512.067641	925.1017716	424.302536	917.5475116	754.4559503	348.2504955	1013.693634	398.3203913	3505.317657	478.8946588	1208.955241	489.3473262	1538.673238	908.7436324	2253.192922	1356.717559	290.6400968	770.9796951	759.2758429	1174.901395	365.3464398	1309.590045	1582.714992	926.0201129	934.9047672	618.9100104	2025.987919	931.6676789	1262.52694	1163.122988	917.3711472	849.8865179	534.3593589	1254.031217	1023.512468	1029.709407	825.1068423	1815.419206	420.1184329	516.1839465	922.6912131	1151.575028	1766.117013	771.781336	648.5094465	337.843497	1012.841743	290.8679984	1885.633402	577.0862478	1527.389411	1656.432993	850.3497885	1303.058508	847.6491579	1068.661771	533.9667555	434.8418697	999.767414	504.9729057	414.474248	453.0869419	935.9666836	778.5969935	1310.750834	761.9132331	438.9222975	1034.475628	502.8312492	918.9120804
ENSG00000196932.12	215.1096277	133.0404316	868.129822	8.189083503	496.8326779	150.3768169	64.70815852	18.59449244	180.5471599	616.0360648	95.89733067	284.2180142	1045.896266	60.43411445	38.41425409	1360.788811	113.905311	123.5814547	95.59957245	937.6253319	15.61381307	1543.898251	95.49068502	387.5909441	40.2099438	86.96907431	496.2816747	349.2242521	933.8566116	76.32123808	548.7904328	414.9319552	733.0665785	940.4891772	94.74052531	869.2556327	61.62700894	309.9699384	14.1718495	1380.392827	1731.623162	511.863471	378.2443542	892.3046426	65.46167024	140.0753425	620.603284	175.6404031	995.7870451	794.007722	209.9874704	408.3779285	96.34888827	328.6051039	549.5842767	31.87202802	2073.3347	450.1528546	2763.893602	145.6000294	758.3854485	1520.596475	836.5822205	5728.889631	313.3034302	98.39341118	3482.391884	610.8492932	167.7985902	221.5877611	49.65056095	289.7791824	308.9708641	20.9455592	4184.611684	346.3241969	533.6896117	145.3705552	649.1094308	1896.382284
ENSG00000196990.9	2.444427588	1.762124922	9.165774893	0	2.074457945	0	177.1771007	29.21991669	186.9382098	0	18.14273824	1.85763408	0	12.61233693	3.841425409	1.741252478	13.99953543	2.042668673	0	0	0.743514908	37.18444728	3.183022834	32.73572163	10.05248595	2.244363208	41.12831558	2.686340401	0.752503313	0	3.083092319	34.88917341	48.49804336	3.946108436	7.895043776	10.43106759	1.400613839	25.78199866	6.161673696	13.05154508	11.67386402	14.1647753	33.89925816	0	20.79370702	0.622557078	0	49.17931287	7.976932271	1.578544179	21.93898944	3.38201183	0.83781642	7.55414032	3.663895178	1.274881121	22.30482318	16.15933324	2.188355979	130.7211943	3.912084112	16.73814917	0.809856941	2.469082914	16.01755778	2.733150311	15.47729726	5.176688926	2.341375677	6.179738357	19.42848037	0	3.395284221	3.61130331	26.89073252	61.34885773	4.987753381	20.63324009	7.313909079	11.26117746
