	TCGA.3H.AB3K.01A	TCGA.3H.AB3L.01A	TCGA.3H.AB3M.01A	TCGA.3H.AB3O.01A	TCGA.3H.AB3S.01A	TCGA.3H.AB3T.01A	TCGA.3H.AB3U.01A	TCGA.3H.AB3X.01A	TCGA.3U.A98D.01A	TCGA.3U.A98E.01A	TCGA.3U.A98F.01A	TCGA.3U.A98G.01A	TCGA.3U.A98H.01A	TCGA.3U.A98I.01A	TCGA.3U.A98J.01A	TCGA.LK.A4NW.01A	TCGA.LK.A4NY.01A	TCGA.LK.A4NZ.01A	TCGA.LK.A4O0.01A	TCGA.LK.A4O2.01A	TCGA.LK.A4O4.01A	TCGA.LK.A4O5.01A	TCGA.LK.A4O6.01A	TCGA.LK.A4O7.01A	TCGA.MQ.A4KX.01A	TCGA.MQ.A4LC.01A	TCGA.MQ.A4LI.01A	TCGA.MQ.A4LJ.01A	TCGA.MQ.A4LM.01A	TCGA.MQ.A4LP.01A	TCGA.MQ.A4LV.01A	TCGA.MQ.A6BL.01A	TCGA.MQ.A6BN.01A	TCGA.MQ.A6BQ.01A	TCGA.MQ.A6BR.01A	TCGA.MQ.A6BS.01A	TCGA.NQ.A57I.01A	TCGA.NQ.A638.01A	TCGA.SC.A6LM.01A	TCGA.SC.A6LN.01A	TCGA.SC.A6LP.01A	TCGA.SC.A6LQ.01A	TCGA.SC.A6LR.01A	TCGA.SC.AA5Z.01A	TCGA.SH.A7BC.01A	TCGA.SH.A7BD.01A	TCGA.SH.A7BH.01A	TCGA.SH.A9CT.01A	TCGA.SH.A9CU.01A	TCGA.TS.A7OU.01B	TCGA.TS.A7OY.01A	TCGA.TS.A7OZ.01A	TCGA.TS.A7P0.01A	TCGA.TS.A7P1.01A	TCGA.TS.A7P3.01A	TCGA.TS.A7P6.01A	TCGA.TS.A7P7.01A	TCGA.TS.A7P8.01A	TCGA.TS.A7PB.01A	TCGA.TS.A8AF.01A	TCGA.TS.A8AI.01A	TCGA.TS.A8AS.01A	TCGA.TS.A8AV.01A	TCGA.TS.A8AY.01A	TCGA.UD.AABY.01A	TCGA.UD.AABZ.01A	TCGA.UD.AAC1.01A	TCGA.UD.AAC4.01A	TCGA.UD.AAC5.01A	TCGA.UD.AAC6.01A	TCGA.UD.AAC7.01A	TCGA.UT.A88C.01B	TCGA.UT.A88D.01B	TCGA.UT.A88E.01B	TCGA.UT.A88G.01B	TCGA.UT.A97Y.01A	TCGA.XT.AASU.01A	TCGA.YS.A95B.01A	TCGA.YS.A95C.01A	TCGA.YS.AA4M.01A	TCGA.ZN.A9VO.01A	TCGA.ZN.A9VP.01A	TCGA.ZN.A9VQ.01A	TCGA.ZN.A9VS.01A	TCGA.ZN.A9VU.01A	TCGA.ZN.A9VV.01A	TCGA.ZN.A9VW.01A
ENSG00000198286.10	1943.99178	2832.539753	4201.259579	4486.038251	3257.517833	906.3547815	3782.630666	2729.31581	515.3790247	428.9324699	1609.314888	733.6310897	4958.192638	748.568048	3254.820251	1643.323072	2914.797034	4120.724573	3178.566649	8390.462207	494.4145916	5347.337051	2246.846383	4038.231743	1769.041992	1994.382245	4312.281032	2000.712492	1566.892696	2178.249348	3308.7128	1086.411966	3391.482872	4423.875734	1893.923365	5886.548663	175.0116938	4076.956783	3839.274221	3933.213176	917.2043549	3398.254065	1433.868289	443.8302876	4557.769585	1414.546167	297.2370531	1766.889557	982.1345194	3627.784282	2518.037639	1636.343149	3830.238223	3585.111001	1863.208078	2987.558718	269.7347132	4195.123585	2262.993569	2472.213614	1786.737369	2268.240987	1883.274453	1255.348607	841.7379275	2456.349236	464.0394892	3272.353977	3097.450383	4794.402673	1879.685103	2029.6391	3675.367185	3074.695306	3614.673764	1789.449626	3513.858039	3367.541429	4262.216906	1375.983356	2465.586306	3323.644782	1607.446766	1696.989449	600.9392759	3309.011867	3903.789214
ENSG00000198300.14	8.917393484	3.774203536	33.58619312	11.78000018	15.48249921	9.9356797	79.456376	2.82440408	63.8313471	56.04717607	0	173.0105064	73.65309792	94.07138571	28.5603337	13.01273926	13.5571955	22.94901188	13.64191695	6.998531961	33.21648419	13.61800607	25.24546498	60.4168399	54.04733856	8.899880202	48.60152803	70.96544308	7.287873006	14.41276587	2.735980816	22.46974077	1.669858627	3.534858757	28.03320553	83.66891685	48.56783846	8.509615495	4.079993859	3.563500046	0	21.15095891	58.52523628	57.84517966	30.6203302	5.613278442	0	74.80400592	86.34149621	3.79607703	11.00380614	76.09146321	66.18488732	5.587766523	418.6437484	0	34.94538795	42.16204608	16.35898966	20.69144304	19.59141852	50.48744868	20.19105164	30.8394889	115.6347895	0	71.75177073	0.8561889	23.32417457	7.171881336	9.379666182	97.5078938	46.17025677	4.894712612	997.906474	33.46850922	39.78278853	74.49640182	16.65428908	29.36549846	192.2802558	100.8541746	0	3.083566533	10.71511339	5.013654344	1.562140542
ENSG00000198417.7	607.6566703	974.6880631	447.8159082	901.7054684	957.8506177	978.1124682	3414.088326	286.2062801	262.4177603	796.0986641	45.37846613	302.7683862	669.5736175	474.3599662	4137.017225	316.9531491	1831.189764	393.8050439	1891.411662	695.1875082	2509.122114	307.3778514	647.9669345	234.2084905	2216.747558	843.0613791	188.8832112	2468.400412	3132.874409	409.3225506	602.8277731	510.0631155	3311.329658	6009.259886	391.3435492	483.2980855	136.4923736	590.5673153	911.8786274	539.870257	322.1974272	764.9596806	200.9366446	844.539623	577.7923178	1209.661504	14779.92193	642.9356964	5150.809884	1124.90416	797.7759453	1069.80077	1122.597512	553.1888858	198.3689854	1163.707358	107.0202506	393.206908	4142.096182	1958.238169	902.7725652	1402.565952	833.3397676	1226.323206	191.6828944	239.9689891	2501.253316	11308.54299	1125.391423	295.2424483	439.9063439	2461.459773	277.0215406	3551.114	387.1188908	489.7558516	1182.240694	213.6070297	523.9695566	199.6853895	4878.66804	4104.12889	271.9412715	6637.89089	7437.181618	2065.62559	891.2011792
ENSG00000198467.16	8648.597766	10533.80207	13517.32319	7448.172842	21414.36074	16605.83267	14251.43084	29376.62684	9359.566783	15253.98245	5161.800522	107748.9471	15384.56982	26386.02293	15397.19323	23620.9102	26181.84963	18595.12535	10780.32425	21192.33239	5719.623066	12715.32681	52395.56004	5728.411487	8517.699222	8951.661323	11986.90414	15219.09502	43329.13797	16081.76415	19135.44983	37724.44778	51655.40677	4661.594985	37635.13908	12624.09828	34365.09522	5771.221228	10333.60445	18673.63112	93671.2586	17489.19915	8659.784128	27883.48006	8642.92103	55658.46239	148568.987	23774.41748	15954.2896	3039.392342	24215.70938	9589.031126	9662.145025	12123.21825	22155.26	19932.08986	18192.35056	38684.59384	48301.55287	11165.93032	31846.24263	15047.72251	23666.66584	5015.952165	16094.07084	25311.729	16428.47319	15033.8209	8002.524295	14309.09858	26522.88206	10671.78831	6153.528874	6684.545857	6670.175797	40689.89789	31742.34103	15797.03802	8698.663299	18490.19586	12870.71528	6838.094759	10578.3244	14724.03019	11170.50571	18378.38561	36383.03429
ENSG00000198483.13	96.81741497	70.76631629	77.6214241	227.0327308	88.76632879	39.7427188	59.1696417	68.72716595	23.64123967	40.03369719	12.96527604	151.3841931	168.5093604	28.02126383	71.92972931	39.03821778	34.86135987	184.5100555	49.75287358	145.4139419	99.64945258	81.05955996	107.9944891	60.4168399	239.5829784	31.55412072	44.1832073	72.67545375	102.0302221	28.82553173	67.48752679	137.0654187	150.2872764	42.41830508	51.58109817	50.64171283	44.38095584	14.46634634	47.93992784	118.4863765	48.21202378	48.4709475	59.50065688	92.55228745	109.8337931	56.13278442	15401.07116	71.01646131	26.98171757	51.87971941	99.03425527	54.99680014	76.36717768	116.2255437	110.7458753	87.68516153	15.28860723	230.9746872	82.88554761	177.1187524	82.28395777	62.80146055	292.7702487	30.8394889	571.9234186	78.32321174	31.51713294	52.22752291	38.48488804	65.74224558	38.45663135	108.1600167	94.48796735	34.26298828	77.42377816	83.67127305	89.07885257	71.45573236	58.93056138	65.44311085	33.34749823	30.8922697	14.0110257	70.92203025	39.28874909	11.6985268	28.89960003
ENSG00000198521.12	1068.813305	558.5821233	1018.781191	778.5509211	1149.833608	673.4182908	1095.483652	1625.915282	566.20769	1648.244504	1769.760179	425.8720158	1253.218621	434.3295893	447.4452279	744.5145819	822.1470703	1053.818626	764.7498149	809.4968635	251.6787456	717.2149865	1039.271642	1138.223428	1013.992605	813.1254184	610.8328409	608.7638009	605.8044436	175.8357436	684.9071975	292.10663	799.8622824	1386.548347	928.4597671	1199.988413	356.7223998	553.9759687	2024.696952	646.7752584	545.6190009	1067.242135	1121.733695	555.3137247	566.4761088	874.2681173	480.1521627	659.9796471	1161.562941	1485.531478	527.265711	1078.087959	739.0645751	423.5527024	1382.49796	350.7406461	2272.54226	629.6809925	508.2192787	777.1706005	301.7078451	482.7092654	628.675926	888.9029154	705.2680407	1544.800368	726.2352122	1397.300285	1286.328228	1151.086954	1009.252081	1522.434174	1072.653175	931.6269671	1330.281279	697.2606088	511.1223482	843.7857758	1179.892327	411.9559927	1144.457759	1135.74521	1644.384925	1737.075813	3428.836285	1278.481858	847.461244
ENSG00000198523.6	8.917393484	62.27435834	122.4030149	144.5727295	122.827827	19.8713594	10.98864774	941.4680268	164.3066157	1.14381992	3.241319009	1089.633478	258.9017988	364.2764298	62.40961808	161.7297594	78.43805971	174.4124903	38.51835374	4.665687974	521.2432904	72.62936572	187.9384615	37.29434562	96.80120339	4.045400092	45.28778748	95.76059789	177.6419045	69.18127616	24.62382734	78.6440927	20.03830353	10.60457627	49.33844173	24.21994961	30.98293143	9.360577044	52.0199217	383.96713	5.879515096	53.75868723	107.2962665	24.1898024	179.0623658	15.43651571	32.39121733	142.0329226	32.37806108	15.18430812	146.7174152	109.9936003	136.6123956	89.40426436	74.23624609	32.56877428	16.3806506	96.239453	21.81198621	131.5975777	333.8377715	172.3961662	515.7895918	51.7014961	168.7642874	3.332902627	6.035195669	59.93322302	71.13873244	21.51564401	25.32509869	30.31758042	171.7963043	13.05256696	10.94881711	165.1113122	149.6178786	55.49221769	30.74637985	250.026244	48.24744425	49.97278923	13.37416089	96.61841803	37.50289686	10.02730869	3.124281084
ENSG00000198535.5	20.38261368	0.943550884	3831.065095	5.354545537	5.160833069	6.623786466	16.06033132	54.60514555	156.0321818	17.1572988	0.810329752	26.61700099	18.9712525	46.03493343	266.5631145	9.294813756	49.38692648	10.09756523	0.802465703	1.555229325	1098.699093	11.02410015	29.45304248	105.1700546	19.36024068	111.6530425	980.867202	16.24510143	8.198857132	14.41276587	3.647974421	24.71671485	18.3684449	53.02288135	229.8722853	7.706347604	6.699012202	25.52884648	121.3798173	34.74412545	2.351806038	2.643869864	99.49290167	15.77595809	17.30714316	0	0	18.93772302	1478.598123	2.53071802	22.92459613	384.977601	274.0733154	4.470213218	23.12276518	17.53703231	3.27613012	23.8307217	13.08719173	983.2573732	15.67313481	61.57005936	117.4752095	129.7072621	2.083509722	21.66386708	0.670577297	1.7123778	2.332417457	2.390627112	15.00746589	4.916364393	1.073726902	5.710498047	918.1365208	16.73425461	50.16090727	17.48384941	33.30857817	1.678028483	4.257127434	89.95102061	156.0318771	56.5320531	2.678778347	0	0
ENSG00000198542.14	193.6348299	230.2264157	1360.614001	582.5745544	1684.495914	72.86165113	68.46772825	257.9622393	4398.45264	439.2268492	522.6626903	3245.610558	6808.447734	5680.310482	179.8243233	566.9836391	1010.979436	3082.511276	2222.829997	44.32403576	614.5049576	2185.365736	3562.415614	1960.190806	796.9965746	2674.009461	256.2626023	642.109009	379.8803804	246.9387219	366.6214293	2471.671485	56.77519332	452.4619208	1226.733074	318.1620654	150.7277745	2443.110609	206.0396899	1534.08677	223.4215736	871.5957651	1913.775226	1680.665402	1622.877501	3025.55708	28.58048588	769.8184406	346.7150707	1005.960413	5178.207773	1206.91608	1040.290665	550.9537791	1854.689165	2936.200266	1553.97772	473.8647353	4400.568218	3524.994236	2166.027231	680.9648565	975.5949041	84.35507258	4795.197624	21.66386708	2875.435448	411.826861	3033.308903	378.9143972	2682.584528	3198.914432	2272.006124	5000.764718	65.69290268	3597.864741	3980.008539	836.1841021	869.8663299	1519.454792	239.1086576	401.5995061	580.1838368	163.4290262	61.61190199	745.3632791	8013.78098
ENSG00000198576.4	62.42175439	16.98391591	40.30343174	52.47454626	311.7143174	114.8122988	35.50178502	3.765872107	667.8650205	19.44493864	85.89495375	86.5052532	69.18927381	182.1382149	41.25381534	29.74340402	166.5598305	294.6653125	93.88848724	132.1944926	586.3987017	286.626604	1340.814696	99.94884625	10.48679703	12.13620028	25.4053442	90.63056586	134.8256506	586.1191453	760.6026668	22.46974077	131.9188315	7.953432202	7.849297548	89.17345085	627.1950174	108.9230783	199.9196991	76.61525099	5.879515096	45.82707764	6.827944233	21.03461078	2.662637409	110.8622492	15.2429258	15.15017841	97.13418324	48.08364238	110.9550453	1203.149176	36.48654045	83.81649784	315.199799	205.433807	687.9873253	1257.528853	904.1068285	1544.409308	210.0200065	1280.657235	781.9443634	9.977481703	214.6015013	91.65482224	3.352886483	95.03696793	487.4752485	31.07815245	135.067193	38.51152108	89.11933284	61.18390765	375.3880153	50.20276383	2130.973716	22.0448536	15.37318992	104.037766	59.59978408	30.8922697	726.6627419	5.139277555	29.46656182	695.2267356	337.4223571
ENSG00000198626.17	58.60001432	133.9842255	1054.606464	64.25454644	1128.158109	528.7989529	81.14693719	76.25891017	22.45917768	35.45841751	781.968211	126.4307547	71.42118587	128.0972061	30.67591397	501.9199428	236.2825502	104.6474942	32.90109382	36.54788913	356.4384265	258.7421154	4330.99977	2048.205461	30.65371441	35.59952081	917.9061316	542.9283898	182.1968252	2010.100413	87.5513861	64.0387612	50.09575881	50.37173728	52.70242639	29.72448362	20.09703661	51.05769297	332.5194995	37.41675048	38.80479963	356.9224316	14.63130907	824.5567427	127.1409363	433.6257596	19.05365725	2075.574443	116.0213855	470.7135518	56.8529984	302.1057104	143.4005892	100.5797974	907.87278	443.4363883	89.54755662	278.6361306	46.89577036	1360.669294	409.0688186	51.71884986	253.3059205	241.2736485	314.6099679	96.65417618	25.48193727	47.09038951	478.1455787	31.07815245	162.268225	181.0860885	80.52951763	221.077853	1983.300014	286.7135623	94.26791194	155.8343099	121.7044202	70.4771963	285.2275381	447.0293145	165.5848492	411.1422044	152.6903658	1467.329505	43.73993518
ENSG00000198650.11	22.93044039	1.887101768	5.22451893	8.567272859	35.09366487	0	36.34706562	6.590276187	9.456495866	68.62919518	0.810329752	0	3.347868087	0	2.115580274	8.36533238	8.715339967	3.671841901	1.604931406	3.888073312	2.555114169	2.593905919	8.415154993	2.983547649	23.39362415	25.89056059	0	3.420021353	190.3956823	0	3.647974421	2.246974077	68.46420371	31.81372881	6.727969327	14.31178841	1.67475305	3.403846198	3.059995394	2.672625035	0	2.643869864	12.68046786	0	3.993956114	2.806639221	3.81073145	0	5.396343513	11.38823109	0	2.260142472	3.394096786	2.235106609	6.084938204	5.010580659	0	8.249095971	8.724794485	9.931892659	14.88947807	7.388407123	1.835550149	5.442262747	1.041754861	3.332902627	5.364618372	8.561889002	3.498626186	27.49221179	1.875933236	62.27394898	2.147453803	1.631570871	1.56411673	6.693701844	1.729686458	0	16.65428908	1.678028483	46.82840178	2.725788503	4.458053631	23.64067675	100.9006511	5.013654344	0.781070271
ENSG00000198691.13	7.643480129	43.40334066	41.04979159	19.27636393	97.0236617	79.4854376	8.452805957	24.4781687	78.01609089	10.29437928	18.6375843	229.5716335	45.7541972	62.04708419	28.5603337	45.5445874	18.39905104	93.63196847	16.85177976	15.55229325	70.26563964	51.22964189	42.07577497	44.75321474	12.10015042	11.32712026	389.9168044	31.63519752	34.61739678	78.78978674	62.92755876	535.9033174	101.8613763	20.32543785	63.9157086	7.706347604	48.56783846	22.12500029	24.47996315	203.1195026	70.55418115	48.4709475	19.50841209	176.6907306	26.62637409	14.0331961	83.8360919	86.16663973	71.50155155	44.28756535	188.8986721	52.73665767	10.18229036	25.703726	79.10419665	53.86374208	13.10452048	80.65782728	15.26839035	36.41693975	25.86067244	16.00821543	55.98427954	22.67609478	54.17125276	38.32838021	232.0197446	13.6990224	26.82280076	29.8828389	35.64273149	31.13697449	23.62199184	19.57885045	168.1425485	89.24935792	35.45857238	26.60585779	21.77868573	38.59465512	54.63313541	16.35473102	36.30129385	87.36771843	46.43215802	51.80776155	42.17779463
ENSG00000198692.10	2244.635331	1697.44804	0.746359847	1063.412744	1585.407919	383.0756506	1008.419751	1531.76848	161.9424917	5.719099599	1044.515051	1033.072351	1217.508028	252.1913745	182.9976937	1441.625614	0.968371107	271.7163007	241.5421766	0	1496.019346	0	0	93.23586404	1643.200428	1888.392763	11.04580182	1248.307794	383.524317	1423.981268	1224.807412	1511.090067	1.669858627	2054.636652	3.363984663	1067.879597	215.205767	2137.615412	0	1632.973896	225.7733797	0.881289955	1234.882485	429.10606	1314.011561	2479.665752	1.905365725	2268.739217	2324.474968	2433.285376	453.9070033	878.4420407	145.9461618	1327.653326	518.436735	1768.734972	1125.896718	1616.82281	2223.731994	1305.216227	2091.579841	1233.86399	1743.772641	1.814087582	958.4144719	236.6360865	0	1476.925853	227.4107021	1977.048622	1523.257788	1315.946869	1140.29797	809.2591518	69.6031945	0	224.8592395	3.040669462	2077.942838	1002.622019	2143.463663	887.6984559	938.7387217	2085.518832	1742.098852	2112.419697	192.9243569
ENSG00000198722.14	998.7480702	441.5818137	860.5529037	510.8236442	1087.903611	639.195394	669.4622318	1648.510515	988.203818	847.5705605	377.6136646	2002.929324	1033.375283	1707.295575	1350.798005	951.7889286	815.3684725	1567.876492	1263.081016	828.1596154	8578.795821	610.2163673	704.0679678	652.6510483	955.1052068	928.823861	1592.804623	1887.851787	737.8971419	1220.280843	746.9227627	1284.145685	1262.413122	901.3889829	2727.070234	721.0939544	1674.75305	1741.918292	564.059151	579.9596325	312.7902031	783.4667697	2373.198331	2383.221402	1073.042876	680.610011	1478.563803	1602.131367	1973.71264	966.7342837	1516.69128	653.1811743	1258.361383	459.3144082	1181.694999	482.2683884	718.5645397	563.6882247	318.4549987	764.7557347	1463.087135	1123.037883	1020.565883	974.1650317	1406.369062	938.2120895	2814.412914	1754.331057	831.5068235	707.6256251	464.293476	784.1601207	801.0002687	740.7331752	1051.868501	972.8180014	1238.455504	2274.420758	768.6594962	838.1752275	669.7880497	2725.788503	519.0448156	1038.134066	773.2740163	991.0323419	1074.752693
ENSG00000198729.5	203.8261368	112.2825552	30.60075373	8.567272859	80.50899588	15.45550176	11.83392834	262.6695795	171.3989876	6.862919518	4.861978514	6.654250246	171.8572285	24.01822614	48.6583463	38.1087364	88.12177078	180.8382136	17.65424546	31.88220116	1337.602267	223.7243855	56.10103329	208.8483355	20.16691737	80.09892182	18.7778631	368.5073008	38.26133328	25.94297856	356.5894996	364.0098005	36.7368898	272.1841243	12.33461043	46.23808563	200.9703661	404.206736	74.45988792	49.88900064	41.15660567	6.169029682	2.926261814	171.4320779	133.1318705	297.5037574	15.2429258	344.6665589	17.53811642	77.18689962	22.92459613	439.2210203	5.091145179	926.4516895	36.50962922	221.7181941	51.32603855	538.9409368	147.2309069	273.9547058	211.58732	107.1319033	156.9395377	17.23383203	125.0105833	66.65805254	427.8283152	28.25423371	80.46840227	95.62508448	37.51866473	184.3636647	167.5013967	50.57869699	133.7319805	36.81536014	153.9420947	558.7230137	128.109916	91.45255235	17.73803098	65.41892408	24.83772737	44.19778697	22.32315289	30.08192606	126.5333839
ENSG00000198732.11	89.17393484	52.8388495	141.8083709	21.41818215	595.5601362	1005.711578	163.139155	495.2121821	144.211562	94.93705334	309.5459654	158.0384433	72.5371419	72.05467842	88.8543715	86.44176793	56.16552423	358.9225458	179.7523175	10.10899061	43.43694087	65.49612444	366.0592422	3.729434562	72.60090254	137.5436031	334.6877953	6.840042706	949.2454591	10.56936164	162.3348617	804.4167196	260.4979458	38.88344632	15.6985951	548.2515867	18.42228356	17.87019254	341.6994857	149.6670019	43.50841171	50.23352741	54.62355386	256.6222516	53.25274818	413.9792851	342.9658305	16.09706456	71.50155155	380.873062	168.7250275	106.2266962	19.51605652	11.17553305	500.1819204	48.85316142	9298.749325	32.07981767	141.7779104	18.20846987	47.01940444	167.4705615	524.0495675	17.23383203	9737.282684	16.66451314	38.2229059	53.93990071	4728.976394	22.71095756	54.40206386	126.1866861	102.0040557	366.2876604	145.4628559	889.1467283	817.2768512	586.8492062	30.74637985	40.2726836	1640.413105	4.542980839	49.67545475	116.1476727	104.4723555	1295.194039	60.92348114
ENSG00000198734.12	163.0609094	86.80668132	2097.27117	371.6054603	44.3831644	198.713594	349.9461666	606.3054092	177.3092975	81.2112143	296.5806894	91.49594089	150.6540639	3800.884286	3201.930744	44.61510603	3253.726921	129.432427	75.43177608	52.10018238	190.3560056	47.33878301	260.8698048	70.85925667	1337.46996	156.1524435	2297.52678	9777.841049	806.2209513	1285.618715	72.04749481	186.4988484	50.09575881	61.86002824	122.2247761	34.12811082	144.0287623	268.0528881	252.9596192	4542.571684	37.62889661	68.74061646	19.50841209	1243.145497	4100.46161	19.64647455	198.1580354	641.0419241	4291.442179	11.38823109	2562.052863	2275.963469	2386.05004	1221.485762	42.59456743	5856.116145	147.4258554	325.3810078	214.8480642	213.5356922	26.64432918	113.2889092	546.0761693	11980.23439	594.8420255	626.5856939	1133.275631	14.5552113	149.2747173	149.4141945	421.1470116	592.4219094	657.1208638	19.57885045	8646.437286	97.05867674	98.59212809	8205.246544	21.77868573	139.2763641	56.76169912	377.0674096	52.85977877	11.30641062	47.32508414	504.7078706	73.42060547
ENSG00000198753.12	31.84783387	213.2424998	367.9554046	351.2581872	177.5326576	501.1998426	340.6480801	747.5256133	290.7872479	191.0179266	119.1184736	959.875598	203.1039973	336.2551659	643.1364032	166.3771662	1096.196094	136.7761108	226.2953282	458.7926508	57.49006879	479.2241185	272.0900114	680.2488641	186.3423165	234.6332053	1167.541253	598.5037368	368.9485709	508.2902096	392.1572503	469.6175821	78.48335547	83.95289547	103.1621963	492.1053399	465.581348	334.4278889	201.959696	272.6077535	76.43369624	476.7778655	86.81243381	260.8291737	775.4931454	84.19917662	161.9560866	481.9650508	118.7195573	46.81828337	356.7067158	204.9195841	750.0953896	534.1904796	230.0106641	131.5277423	716.380453	232.8078196	131.9625166	266.5057863	101.8753763	391.5855775	200.0749662	712.9364199	132.3028673	348.2883245	98.57486259	142.1273574	166.7678482	376.5237701	274.8242191	92.5915294	70.86597551	779.0750907	752.3401473	214.198459	513.7168779	470.5435993	261.3442287	745.8836609	445.5793381	484.2817574	503.7600603	256.9638777	378.6006731	58.49263401	286.6527895
ENSG00000198759.12	131.2130756	2054.110274	68.66510593	711.0836473	335.4541495	697.7055078	1132.675998	70.61010201	160.7604297	106.3752525	414.0785034	1034.735913	267.829447	308.2339021	3062.302446	1186.947717	120.0780173	451.6365538	113.1476641	954.1331907	1331.214482	123.8590076	252.4546498	2055.66433	191.9890534	113.2712026	277.2496258	229.996436	93.83136496	976.2246747	301.8698833	83.13804085	863.3169102	496.6476553	1132.541503	26.42176322	227.7664149	22.12500029	39.77994012	416.0386304	104.6553687	2821.890435	12.68046786	3899.816839	144.4480794	136.1220022	1236.582356	423.2581094	4445.237969	450.4678076	669.3982069	986.9288793	789.9760269	136.3415032	3465.980801	499.8054207	41.49764819	347.378597	246.4754442	737.4430299	695.8871857	373.1145597	1841.974574	8888.12211	213.5597465	293.2954312	209.2201165	317.646082	248.4024592	162.5626436	131.3153266	107.3406226	141.731951	83.2101144	1740.861921	451.8248745	463.5559707	82.09807548	194.7270724	517.6717871	316.4464726	108.122944	61.13902123	571.4876641	300.0231749	40.10923475	60.14241087
ENSG00000198768.11	52.23044755	36.79848447	741.1353281	308.4218229	643.0398004	305.7981419	16.06033132	94.14680268	2099.342082	14.86965896	1546.109167	828.4541557	245.5103264	498.3781924	95.20111232	19.51910889	171.401686	54.15966804	495.9238044	535.7765024	7.665342506	147.2041609	148.6677382	73.09691741	63.7274589	14.56344033	277.2496258	32.49020285	366.2156186	113.3804248	491.5645532	225.8208948	56.77519332	41.53459039	206.3243927	56.14624683	13698.64258	250.1826955	121.3798173	155.012252	1352.288472	30.84514841	27.31177693	337.6055031	189.047256	22.45311377	304.858516	64.38825826	21.58537405	69.59474556	1026.104923	229.0277705	204.4943313	372.1452504	1713.518598	280.5925169	3849.452891	99.90571788	119.9659242	214.3633499	188.8612745	20.93382018	281.7569479	26.30426994	533.3784887	36.6619289	15.42327782	1410.999308	346.3639924	69.32818624	343.2957823	7.37454659	365.0671466	110.1310338	502.0814705	914.8059187	482.5825217	456.1004193	3.843297481	192.9732756	14.89994602	33.61805821	2010.582188	13.36212164	540.2203	1.671218115	1150.516509
ENSG00000198774.5	17.83478697	33.02428094	796.3659568	29.98545501	70.18732974	39.7427188	54.09795813	867.0920527	216.3173429	8.006739438	39.70615786	514.0408315	69.18927381	1401.063191	70.87193917	69.71110317	582.9594067	222.146435	37.71588804	45.87926508	238.9031748	30.47839454	95.37175659	76.82635197	136.3283614	29.12688066	60.75191004	582.2586354	71.05676181	418.9310612	66.57553318	38.19855931	23.37802078	25.62772598	58.3090675	89.17345085	384.3558251	192.3173102	1392.297904	257.4628783	179.9131619	123.3805936	69.25486293	206.1391857	220.3332456	2.806639221	5.716097175	173.2801656	662.4011663	13.91894911	308.106572	597.4309933	528.6305744	1698.681023	385.7850821	310.6560008	1147.737586	405.1222688	17.44958897	125.8039737	970.1670449	11.08261068	169.7883888	707.4941571	310.4429485	81.65611436	171.6677879	39.38468941	251.9010854	62.15630491	151.9505922	115.5345632	314.6019822	5.710498047	1232.523984	293.4072642	139.2397598	393.7666954	39.71407397	124.1741078	6.385691151	193.5309837	189.1488469	27.7520988	28.5736357	1067.908375	300.7120543
ENSG00000198785.7	26.75218045	16.98391591	46.27431052	507.6109169	27.86849857	88.31715289	17.75089251	49.89780542	43.73629338	67.48537526	17.0169248	43.2526266	29.01485676	46.03493343	26.44475342	15.80118339	13.5571955	40.39026091	55.3701335	46.65687974	12.77557084	40.85401822	28.05051664	26.85192884	64.53413559	43.69032099	13.25496219	29.92518684	70.14577768	44.19914866	116.7351815	234.8087911	25.04787941	83.95289547	58.3090675	20.91722921	29.30817838	38.29326973	48.9599263	27.61712536	36.45299359	38.776758	39.99224479	23.13807186	62.57197911	30.87303143	62.87706893	26.51281222	49.9161775	68.32938655	35.76236996	63.28398921	48.3658792	54.76011192	18.25481461	13.77909681	123.4009012	28.41355279	27.26498276	38.89991291	28.21164266	14.77681425	211.0882671	49.88740851	22.91860694	33.32902627	28.16424646	55.65227852	45.48214041	40.6406609	38.45663135	42.60849141	69.79224861	34.26298828	93.84700383	25.6591904	18.16170781	24.3253557	43.55737145	156.8956632	124.1662168	29.98367354	76.42377653	60.64347515	39.28874909	20.05461737	77.32595683
