	TCGA.OR.A5J1.01A	TCGA.OR.A5J2.01A	TCGA.OR.A5J3.01A	TCGA.OR.A5J5.01A	TCGA.OR.A5J6.01A	TCGA.OR.A5J7.01A	TCGA.OR.A5J8.01A	TCGA.OR.A5J9.01A	TCGA.OR.A5JA.01A	TCGA.OR.A5JB.01A	TCGA.OR.A5JC.01A	TCGA.OR.A5JD.01A	TCGA.OR.A5JE.01A	TCGA.OR.A5JF.01A	TCGA.OR.A5JG.01A	TCGA.OR.A5JI.01A	TCGA.OR.A5JJ.01A	TCGA.OR.A5JK.01A	TCGA.OR.A5JL.01A	TCGA.OR.A5JM.01A	TCGA.OR.A5JO.01A	TCGA.OR.A5JP.01A	TCGA.OR.A5JQ.01A	TCGA.OR.A5JR.01A	TCGA.OR.A5JS.01A	TCGA.OR.A5JT.01A	TCGA.OR.A5JV.01A	TCGA.OR.A5JW.01A	TCGA.OR.A5JX.01A	TCGA.OR.A5JY.01A	TCGA.OR.A5JZ.01A	TCGA.OR.A5K0.01A	TCGA.OR.A5K1.01A	TCGA.OR.A5K2.01A	TCGA.OR.A5K3.01A	TCGA.OR.A5K4.01A	TCGA.OR.A5K5.01A	TCGA.OR.A5K6.01A	TCGA.OR.A5K8.01A	TCGA.OR.A5K9.01A	TCGA.OR.A5KO.01A	TCGA.OR.A5KT.01A	TCGA.OR.A5KU.01A	TCGA.OR.A5KV.01A	TCGA.OR.A5KW.01A	TCGA.OR.A5KX.01A	TCGA.OR.A5KY.01A	TCGA.OR.A5KZ.01A	TCGA.OR.A5L3.01A	TCGA.OR.A5L4.01A	TCGA.OR.A5L5.01A	TCGA.OR.A5L6.01A	TCGA.OR.A5L8.01A	TCGA.OR.A5L9.01A	TCGA.OR.A5LA.01A	TCGA.OR.A5LB.01A	TCGA.OR.A5LC.01A	TCGA.OR.A5LD.01A	TCGA.OR.A5LE.01A	TCGA.OR.A5LG.01A	TCGA.OR.A5LH.01A	TCGA.OR.A5LJ.01A	TCGA.OR.A5LK.01A	TCGA.OR.A5LL.01A	TCGA.OR.A5LM.01A	TCGA.OR.A5LN.01A	TCGA.OR.A5LO.01A	TCGA.OR.A5LP.01A	TCGA.OR.A5LR.01A	TCGA.OR.A5LS.01A	TCGA.OR.A5LT.01A	TCGA.OU.A5PI.01A	TCGA.P6.A5OF.01A	TCGA.P6.A5OG.01A	TCGA.PA.A5YG.01A	TCGA.PK.A5H8.01A	TCGA.PK.A5H9.01A	TCGA.PK.A5HA.01A	TCGA.PK.A5HB.01A
ENSG00000203727.4	25.2859242	52.58065604	21.26879105	39.42468007	0	17.07547179	450.8575305	49.18713581	11.837977	12.2722984	166.4016123	6.656083404	34.97002556	40.33898557	70.04272983	26.49619837	46.82450887	35.37797086	23.99756772	7.010920034	11.82765476	397.6771822	36.63728318	9.293640322	27.08901738	33.46340149	50.20170897	36.43200965	17.79844319	3.730982931	38.06518155	3.871449487	50.34808897	23.10006843	17.20092935	11.38080701	6.604685889	1.719464126	59.0242952	68.66573361	19.19162032	164.7118368	20.15175679	37.69119007	30.59205215	39.54247633	62.06349547	37.22065775	7.89979718	67.01389189	35.22199114	82.10028709	14.4852285	8.66389449	12.01835533	21.44110689	14.68521524	107.0016446	5.572450688	24.32575044	19.56341771	16.0750147	33.46729205	13.19764631	51.6058619	31.75996106	15.90213873	48.53541337	10.70836932	8.921067546	11.29593539	150.0295402	49.98109672	168.9145062	62.56431354	25.16762075	8.003869698	88.96381948	9.854923075
ENSG00000203837.5	4.741110788	0.682865663	36.73700273	38.29826063	31.52817035	10.24528307	0.692561491	0	405.6480118	0	50.60165987	73.21691745	2.997430762	30.25423918	53.61295369	173.6973004	25.1594376	3.423674599	29.59700018	13.24284895	0.909819597	78.57331423	91.92627416	2476.755146	6.772254345	258.7292261	2916.102779	83.06498199	0	14.17773514	5.947684617	0.967862372	864.3088607	1.540004562	670.8362448	187.7833156	3.302342944	0	59.0242952	0	64.21811416	21.84952937	11.3353632	8.533854356	80.97896157	61.68626308	16.55026546	0	1.974949295	644.8506578	4.802998792	127.3969972	0	121.2945229	129.1973198	9.189045808	4.518527767	0	0	428.4470885	161.7744156	0	257.4407081	1.099803859	229.2491173	125.1716112	8.329691717	1668.871521	226.2143019	5.575667217	94.60345886	7.793742346	27.42865064	0	380.0202748	99.73834891	0	1943.15711	164.718
ENSG00000203859.10	5929.549226	1376.657176	22915.18883	49.56245494	39.41021294	1633.781141	38.09088199	297.4650594	10959.59911	38.45320166	12010.10935	86.52908425	40386.38295	44675.42652	25274.18404	206.0815429	906.438627	672.1814463	4520.341839	16292.59917	101.8997948	35953.70541	630.8274031	67.37889233	38884.43747	66.11062245	248.3663496	106707.1703	1173.708448	64575.85257	95.16295388	29542.06317	89.50771373	70900.27004	8329.550039	114.7564706	20163.28043	175814.3472	3238.637415	2740.838258	15627.88406	3349.700926	21033.39615	12559.70015	14298.18531	11702.9913	13897.39582	400.1220708	235465.3046	780.1428546	58016.22291	147.2143079	679.426194	459.186408	797.7183351	11586.62101	12508.41449	238.3218449	1146.810352	81368.85054	9680.882008	20943.44772	306.3544426	141163.1247	159.7796878	72.86108713	161.2931214	6550.040709	3777.377278	563.1423889	297.9302958	13990.74173	6444.513849	3.447234821	261.0708392	214.3908434	1.231364569	1.872922515	10323.73584
ENSG00000203867.8	104.3044373	19.80310422	6.767342607	171.2157534	52.21853215	16.39245292	13.85122981	61.48391976	141.2665255	6.545225815	26.27393878	10.45955964	8.992292287	33.22034106	10.37670071	19.13614327	80.37042568	50.21389412	52.79464898	75.56213814	27.2945879	8.819453638	11.99038359	5.421290188	4.309616402	39.99284568	42.27512334	12.38688328	32.63047918	208.1888476	14.27444308	1189.502855	32.16683462	7.700022811	25.80139403	14.22600876	73.47713051	34.38928252	20.53018963	12.40946993	24.35859502	23.5302624	8.816393597	11.37847247	37.79018206	7.11764574	13.10229349	18.61032887	7.89979718	1.264413054	12.80799678	16.98626629	8.27727343	25.99168347	9.013766499	31.39590651	6.77779165	9.72742224	26.7477633	18.83283905	33.85976141	228.1121133	59.21136286	31.89431191	25.80293095	16.81409703	35.59050097	28.37454935	73.62003909	36.79940363	114.3713458	23.38122704	20.1143438	16.54672714	21.62717011	17.71054794	12.31364569	14.04691887	9.150999998
ENSG00000204103.4	1750.260066	2252.773822	2102.710024	343.5579263	2536.047203	3383.675489	17151.28532	817.4433523	6424.075518	1778.665115	2985.497932	1831.373805	3231.230362	1256.440756	4008.865376	2624.59565	763.8684806	3731.805313	5521.840332	12153.81937	2867.751369	4064.16459	4395.807849	769.0487366	670.4531802	1698.471671	2008.94909	2150.217209	972.9815609	7810.439668	674.4674356	1027.869839	510.4736799	3689.850931	1864.150719	4035.444484	3288.307987	4379.475129	1390.920348	4775.164029	716.7332051	1842.0834	3740.669855	1996.210765	8531.583484	7986.78937	1810.185284	556.2420519	509.5369181	1400.969664	1195.946699	815.3407821	224.8659282	1143.634073	1340.046619	668.5030825	560.2974431	1463.977047	3197.472205	2595.008281	1687.720997	1618.218146	2185.671612	2996.965515	5916.810551	876.2012786	260.4921773	2492.480151	1729.401645	457.2047118	4315.047318	1004.418545	2833.074848	2495.79801	3125.126081	897.6451402	1382.206729	1883.223589	2905.794461
ENSG00000204128.6	1.580370263	64.87223797	583.9249907	280.4784382	6.896787265	23.9056605	2.077684472	11.12566167	59.97908346	196.3567744	41.84368027	36.13302419	75.93491265	5.338983384	5.188350357	189.8894217	97.14338408	1.141224866	15.19845955	45.96047578	927.1061691	170.7766932	44.63087224	10.84258038	201.9363114	13.87506891	8.807317363	48.09025273	103.8242519	92.5283767	47.58147694	123.8863836	5.594232108	36.96010949	96.75522761	129.93088	436.7348544	52.44365585	5.132547409	76.11141556	61.26555718	15.12659726	765.7667582	291.5733572	166.4567543	75.13070504	26.89418137	16.54251455	13.82464506	6.322065272	24.01499396	121.7349084	129.6772837	8.66389449	4.506883249	5.360276721	100.5372428	116.7290669	33.43470413	4.708209764	20.31585685	17.60596848	41.1905133	279.3501801	177.6432554	3.736466007	224.1444317	21.65426135	17.40110015	60.21720594	264.0424897	55.53041422	151.1623413	33.78290124	3.08959573	27.03188896	2607.414475	29.03029899	43.64323076
ENSG00000204186.10	516.7810759	240.3687133	294.862785	224.1574667	3533.12559	633.1584939	13.85122981	554.5264002	535.8657588	341.1698956	104.1226463	760.6952462	357.6934043	838.2203913	388.2615518	579.9723422	408.8408611	60.48491792	619.937166	969.843938	277.494977	521.1495332	848.6527049	669.9165732	756.6455082	99.57402394	430.677819	36.43200965	19.77604798	817.8314585	3101.12276	1568.904905	1625.124427	462.0013687	412.8223045	1521.234536	698.4455327	494.3459363	918.7259862	383.0389718	731.49599	122.6935111	681.3812766	320.0195384	422.8901326	2029.319885	50.34039077	999.7882233	440.4136928	749.7969413	754.0708103	379.3599472	729.0898346	1602.820481	28.54359391	9.189045808	231.5745481	3533.486129	682.0679642	314.6653525	941.3013673	22.96430671	231.6966373	523.5066368	11.90904505	554.865202	942.7696534	1027.457366	2781.498931	922.2153576	1073.113862	21.43279145	49.37157115	296.4621946	48.66113275	1194.995919	700.6464397	433.5815623	541.316846
ENSG00000204219.11	7562.861893	4047.344784	551.0550409	1183.866821	6687.913136	1295.686799	140.5899826	1668.26369	3530.084741	1598.671405	4714.712347	1369.251443	1188.980869	955.0848053	318.2188219	1202.633004	1079.759197	2970.608327	2750.921179	2407.082545	3921.322462	1355.790555	3166.127399	6127.606852	1491.127275	7405.205895	5458.775302	944.31769	2668.777676	119.3914538	10528.59131	5076.43814	7927.026897	4247.332583	5613.953318	12210.65752	2597.292726	1253.489348	4457.617424	957.1837805	1766.367209	1778.215544	2001.321347	6351.321105	1647.471985	13937.14121	1797.082991	5899.474253	1542.435399	4238.312558	5896.481517	4136.155843	2521.809305	7095.729587	5737.262377	1071.28959	2998.043173	5902.113444	3814.899741	3911.737612	5417.561826	2447.995095	5303.278587	2719.814943	2060.264794	2819.163602	2375.476629	4486.165593	7826.479428	772.7874762	1620.966728	1322.987763	2933.037042	784.5906452	5534.238352	7013.376983	9508.597201	6502.786974	664.5033845
ENSG00000204248.11	50.57184841	48.48346206	82.17487452	184.7327866	27.58714906	45.76226439	40.86112795	47.43045239	59.97908346	25.36275003	111.907517	37.08389325	26.97687686	21.35593354	142.6796348	27.96820939	36.34140987	101.5690131	19.19805417	47.51845801	30.02404669	111.4458232	15.98717812	6.195760214	40.63352607	17.13979101	18.49536646	30.6028881	364.8680853	246.2448735	3.56861077	13.55007321	18.18125435	81.6202418	21.50116169	36.03922219	88.33767376	16.3349092	30.79528445	31.43732382	38.38324064	21.84952937	35.26557439	227.5694495	45.88807822	50.61436971	77.92416653	116.831509	23.69939154	22.75943498	50.43148731	36.80357697	23.45227472	17.32778898	19.52982741	27.56713742	41.79638184	218.8670004	10.03041124	58.85262204	16.55366114	143.1441785	18.02084957	8.79843087	83.36331538	7.472932014	137.061291	18.66746668	34.8022003	57.98693905	22.59187077	14.6132669	23.77149722	309.5616869	27.03396264	75.50286226	57.87413474	25.28445396	10.55884615
ENSG00000204335.4	100.3535117	94.91832713	106.3439553	61.95306867	33.498681	167.3396235	9.69586087	49.18713581	15.78396933	26.99905649	71.03694558	12.36129775	237.7961738	153.6440774	19.88867637	141.313058	223.6394454	47.93144439	8.799108163	674.6063055	0	46.50257373	82.60042026	25.55751088	172.3846561	7.345624717	4.403658681	65.57761736	39.55209597	194.757309	97.54202773	274.8729136	23.77548646	109.3403239	23.65127786	58.8008362	1190.494631	181.4034653	79.55448483	220.0612667	76.02834205	6.722932115	299.7573823	84.62738903	31.49181839	138.3986672	125.5061797	27.91549331	290.3175464	0	47.22948812	133.059086	112.4329641	60.64726143	22.53441625	108.7370421	279.0190896	150.7750447	259.6762021	179.6966726	93.30245368	446.2730271	43.76492038	82.48528941	41.68165769	57.91522311	65.88028903	26.88115202	53.54184661	82.5198748	79.07154771	83.78273022	45.10489217	6.894469642	42.48194129	20.50695024	1.847046853	6.555228804	4.223538461
ENSG00000204385.13	334.2483106	950.5490027	1572.923775	148.6873648	369.4707463	568.9547199	67.87102609	1830.464126	146.0017163	5.727072588	225.7612517	24.7225955	1917.356544	370.1695146	204.0751141	97.15272737	394.8633957	154.065357	1159.88244	6637.78329	133.7434807	2671.492684	74.6068312	14.71493051	2207.754917	154.2581191	90.71536884	2632.577017	181.9396415	182.8181636	172.4828539	1440.179209	236.3563066	847.0025092	107.5058085	178.2993098	2400.803321	4024.405787	230.9646334	3276.100061	340.2821911	421.8639902	136.0243584	211.2128953	248.3354821	816.9475611	996.4638994	843.6682422	1874.226881	252.8826109	257.7609352	127.3969972	1231.934195	216.5973622	297.4542945	673.8633593	763.6311926	566.6223455	422.3917622	1240.613273	519.9354475	575.6386215	113.2739116	288.148611	430.7104628	130.7763102	300.6261465	47.7887147	331.959449	585.4450577	35.29979808	280.5747245	708.2687121	19.99396196	105.8186538	59.65658252	26.47433823	109.5659672	26.74907692
ENSG00000204442.4	589.478108	30.04608916	602.2934921	284.9841159	3.941021294	16.39245292	31.16526708	1835.734176	63.13587733	3.272612907	222.8419252	21.86998833	27.97602045	22.54237429	516.2408606	278.2100829	1202.760892	13.6946984	96.79018979	9.347893378	40.03206226	34.47604604	11.99038359	39.49797137	10.46621126	16.32361048	10.56878084	671.8062579	173.0404199	591.7338929	26.16981232	0	8.391348162	7.700022811	12.90069701	3.793602335	0	38.68794284	64.15684261	6.618383962	32.4781267	85.71738447	462.2309214	1017.662132	700.0181344	1.581699053	441.3404122	9.305164436	1.974949295	48.04769607	41.62598953	2.831044382	1051.903498	0	19.52982741	768.8168326	31.62969437	14.59113336	32.32021399	20.40224231	468.0171467	11.48215336	41.1905133	12.09784245	175.6584146	11.20939802	1148.740212	21.65426135	18.73964631	150.5430148	42.3597577	290.3169024	44.4953666	70.32359035	20.08237225	4.66067051	6.156822844	22.47507019	2.815692307
ENSG00000204616.11	0	1.365731326	64.77313638	12.39061373	142.8620219	4.098113229	1.385122981	3.513366844	23.675954	3.272612907	14.59663265	33.28041702	0	16.01695015	0	116.2888706	10.483099	36.51919572	94.39043302	0.778991115	19.10621153	4.810611076	49.29379919	36.40009126	25.24203892	53.86791459	42.27512334	21.13056559	74.16017994	5.96957269	48.77101386	4.839311859	65.73222727	1.540004562	27.9515102	43.62642686	3.302342944	26.65169396	10.26509482	16.54595991	182.3203931	5.042199086	68.01217918	6.400390767	8.097896157	1.581699053	1.379188788	5.169535798	21.72444224	68.27830494	42.42648933	147.2143079	15.86477407	129.9584173	105.1606092	3.063015269	0	0	0	16.47873417	63.95732712	11.48215336	110.6995045	62.68881995	78.40121328	26.15526205	112.0722158	56.00240004	68.26585443	16.72700165	18.355895	37.02027615	1.21905114	2.068340893	50.20593062	58.72444842	79.42301469	117.0576572	0.703923077
ENSG00000204866.8	34.76814578	39.60620844	2.900289689	0	0	1.366037743	2.770245963	7.026733687	2.3675954	1182.231413	5.838653061	7.606952462	0.999143587	13.64406865	14.70032601	4.416033062	7.687605934	5.706124332	1.599837848	16.35881341	5.458917581	0	16.65331054	3.097880107	0	2.448541572	5.284390418	18.21600482	20.76485038	93.27457328	13.08490616	1136.270425	4.195674081	6.160018249	2.150116169	0	7.430271625	9.457052694	10.26509482	1.654595991	1.476278486	0	187.6632351	2.844618119	5.398597438	15.02614101	6.895943941	2.067814319	0	6.322065272	6.403998389	0	2.069318357	0	4.506883249	9.189045808	2.259263883	4.86371112	2.228980275	5.492911391	0.752439143	24.49526049	5.148814162	10.99803859	2.977261264	0	12.11591522	5.973589338	0	6.69080066	96.01545079	21.43279145	62.17160812	2.068340893	6.179191461	3.728536408	0	0	2.11176923
ENSG00000204936.10	2.370555394	14.34017892	22.23555428	38.29826063	1.970510647	19.1245284	0.692561491	15.22458966	39.45992333	31.08982262	5.838653061	22.82085739	3.99657435	13.64406865	14.70032601	25.02418735	4.892112867	20.54204759	9.599027087	3.894955574	2.72945879	8.017685126	5.329059372	32.52774113	0	17.95597153	44.03658681	6.557761736	10.87682639	4.477179518	13.08490616	0.967862372	15.3841383	15.40004562	43.00232338	18.01961109	8.255857361	3.438928252	12.83136852	6.618383962	2.952556973	97.48251567	2.518969599	0.71115453	14.39625983	23.7254858	7.585538335	1.03390716	1.974949295	31.61032636	7.204498188	5.662088765	1.379545572	8.66389449	9.013766499	11.48630726	0	7.29556668	4.457960551	0	17.30610028	24.49526049	59.21136286	0	40.68923727	5.60469901	57.55059732	59.73589338	8.031276991	4.460533773	5.647967693	16.56170249	20.1143438	17.92562107	27.03396264	36.35322998	2.462729138	66.4887493	14.78238461
ENSG00000204941.14	0	0.682865663	7.734105837	37.1718412	0.985255324	10.92830194	0	2.342244562	17.36236627	0	7.784870749	102.6938582	0	13.05084827	23.34757661	8.832066124	2.0966198	4.564899465	2.399756772	0.778991115	0.909819597	0.801768513	1.998397264	37.17456129	1.846978458	18.77215205	91.59610057	2.914560772	1.977604798	15.67012831	8.326758464	0	2.797116054	6.160018249	38.70209104	4.742002919	1.651171472	1.719464126	7.698821113	2.481893986	5.905113945	1.680733029	2.518969599	0.71115453	13.49649359	7.11764574	14.48148228	1.03390716	0	5.057652218	4.802998792	22.64835506	3.448863929	8.66389449	1.502294416	1.531507635	0	9.72742224	0	1.569403255	2.257317428	16.0750147	61.78576995	4.399215435	7.93936337	1.868233003	21.96009634	12.69387734	1.338546165	3.34540033	2.823983847	13.63904911	9.752409117	0	71.83310073	7.457072815	1.231364569	219.1319343	3.519615384
ENSG00000204950.4	26.07610934	230.808594	346.1012362	509.1415826	32.51342568	75.81509473	114.272646	62.06948091	628.2019794	13.90860486	110.9344082	40.88736948	35.96916915	114.4915326	5.188350357	80.96060614	883.3758092	248.7870209	131.1867035	36.6125824	40.03206226	93.80691597	28.64369412	27.88092097	8.619232803	45.70610935	29.94487903	9.472322508	43.50730557	27.60927369	7.137221541	21.29297218	61.53655319	50.82015055	92.45499527	107.169266	347.5715949	42.12687109	177.0728856	215.0974788	358.7356722	122.6935111	682.6407614	253.1710126	135.8647022	41.91502491	43.44444683	96.15336584	19.74949295	39.19680469	38.42399033	79.26924271	61.38977794	727.7671371	33.05047716	19.14384543	170.5744232	63.22824456	31.20572385	19.61754068	142.9634371	569.5148064	56.63695578	5.499019294	464.4527571	18.68233003	131.7605781	66.45618138	133.8546165	41.2599374	7.059959617	84.75694802	409.6011829	308.182793	29.35115944	63.38511893	5.54114056	37.45845031	128.817923
ENSG00000204956.5	55.3129592	271.7805338	135.3468521	317.6502794	0	685.750947	243.7816447	96.6175882	187.8292351	16.36306454	469.0384626	65.60996498	329.7173839	690.5085177	133.1676592	113.3448486	90.15465141	112.9812618	69.59294638	69.33020922	48.22043863	339.1480808	50.62606403	394.9797137	3.693956916	68.55916402	742.4568537	316.2298437	572.5165892	197.7420954	48.77101386	17.42152269	26.57260251	244.8607254	425.7230015	77.76884787	222.082563	74.79668949	508.1221935	42.19219776	318.8761531	5.042199086	716.646851	2.844618119	100.7738188	194.5489836	267.5626249	35.15284343	49.37373237	35.40356552	44.82798872	62.28297641	55.87159565	34.65557796	61.59407108	217.4740841	39.53711796	31.61412228	2.228980275	159.2944303	48.15610512	132.427502	550.9231153	57.18980066	1315.949479	56.0469901	639.8717728	203.8487361	74.95858525	257.5958254	622.6884382	231.8638348	121.905114	37.91958303	256.4364456	299.2150467	20.93319767	291.2394512	199.9141538
ENSG00000204967.12	12.6429621	2.731462651	122.7789302	22.52838861	8.867297912	161.1924537	7.618176398	90.17641566	67.08186966	0.818153227	147.9125442	67.5117031	53.95375372	2.372881504	40.6420778	19.13614327	20.966198	34.23674599	2.399756772	1.55798223	2.72945879	3.20707405	46.6292695	8.519170295	0.615659486	25.30159625	888.6583219	15.30144405	38.56329357	34.32504297	15.46398001	0.967862372	2.797116054	75.46022355	21.50116169	69.23324262	0.825585736	9.457052694	0	0	7.381392432	0	16.37330239	0	90.8763902	92.52939462	121.3686134	2.067814319	3.94989859	11.37971749	14.40899638	14.15522191	11.72613736	60.64726143	3.004588833	123.2863646	0	0	4.457960551	0.784701627	75.9963534	28.32264494	92.67865492	0	87.33299707	29.89172805	8.329691717	15.68067201	167.3182707	298.8557628	60.7156527	299.0848625	175.5433641	15.16783321	24.71676584	0.932134102	0.615682284	66.4887493	14.78238461
ENSG00000205038.12	2.370555394	16.38877591	3.867052918	141.9288482	1.970510647	3.415094357	6.925614907	19.90907878	2.3675954	4.090766134	11.67730612	19.96825021	50.95632296	31.44067993	4.323625298	54.46440777	13.97746534	94.72166391	37.59618942	7.789911148	0	6.414148101	4.66292695	14.71493051	3.693956916	9.794166289	293.2836682	4.371841157	152.2755695	32.8326498	0	0	1.398558027	0	4.300232338	2.845201752	0	1.719464126	0	11.58217193	10.3339494	28.57246149	1.2594848	3.555772648	2.699298719	0	1.379188788	2.067814319	49.37373237	0	95.25947604	2.831044382	24.1420475	0	16.52523858	6.126030539	1.129631942	4.86371112	13.37388165	0	17.30610028	3.827384452	0	12.09784245	12.90146548	5.60469901	2.271734105	16.42737068	20.07819248	7.805934103	1.411991923	0	56.07635242	4.826128749	44.02673916	1.864268204	27.09002052	0	0.703923077
ENSG00000205089.8	3.950925657	518.9779038	3.867052918	46.18319665	5.911531941	9.562264201	2.077684472	0.585561141	3.945992333	14.72675808	5.838653061	8.55782152	14.98715381	8.305085264	3.458900238	7.360055104	44.02901581	9.129798931	9.599027087	51.41341358	3.639278387	4.810611076	6.661324215	10.84258038	11.08187075	7.345624717	5.284390418	5.10048135	4.944011996	21.639701	3.56861077	13.55007321	2.797116054	0	4.300232338	27.50361693	38.8025296	17.19464126	2.566273704	5.791085967	6.643253189	0	18.89227199	11.37847247	6.298363677	3.954247633	4.827160758	3.101721479	3.94989859	0	2.401499396	11.32417753	32.41932093	8.66389449	4.506883249	6.126030539	10.16668748	4.86371112	22.28980275	7.062314645	6.01951314	68.12744324	12.87203541	8.79843087	8.931783791	1.868233003	31.04703276	8.213685339	8.031276991	22.30266887	1.411991923	12.66483131	11.58098583	1.378893928	2.317196798	6.524938714	2.462729138	2.809383773	0.703923077
ENSG00000205277.9	21.33499855	2.731462651	36.73700273	208.3875946	21.67561712	7.513207586	19.39172174	31.62030159	104.9633961	22.09013712	2.919326531	3.803476231	4.995717937	142.3728902	259.4175179	4.416033062	176.1160632	13.6946984	33.5965948	1.55798223	7.278556774	6.414148101	1.998397264	0.774470027	17.23846561	14.69124943	6.165122154	5.829121543	9.888023992	15.67012831	13.08490616	7.742898975	6.992790135	3.080009124	6.450348507	0	4.12792868	45.56579934	130.8799589	11.58217193	8.857670918	16.80733029	15.1138176	4.266927178	88.17709148	4.74509716	140.6772564	9.305164436	0	1.264413054	8.004997986	0	2.069318357	77.97505041	94.64454824	55.90002867	36.14822213	0	1.114490138	7.847016273	32.35488313	47.4595672	2.574407081	0	51.6058619	0	30.28978806	0.746698667	48.18766195	30.10860297	2.823983847	72.0921167	123.7336907	33.78290124	0	3.728536408	0	1.872922515	66.16876922
ENSG00000205364.4	1374.131944	29.3632235	6.767342607	1.12641943	59.11531941	6.830188715	79.64457143	12.88234509	14.99477087	7506.555856	19.46217687	129.3181919	24.97858969	12.4576279	206.6692892	29.44022041	11.18197227	25.10694706	9.599027087	2.336973345	113.7274496	4.008842563	12.65651601	12.39152043	19.08544406	11.42652734	4.403658681	5.10048135	116.6786831	9.700555621	0	0.967862372	15.3841383	67.76020074	10.75058085	8.535605255	5.779100153	10.31678476	12.83136852	2.481893986	49.45532929	52.10272389	34.00608959	44.09158084	6.298363677	0	26.20458697	311.206055	49.37373237	11.37971749	91.25697704	8.493133147	11.72613736	43.31947245	48.07342133	5.360276721	42.92601379	2.43185556	0	210.3000361	10.534148	92.62270373	5.148814162	17.59686174	27.78777179	3.736466007	4.543468209	5.22689067	24.09383097	55.75667217	1.411991923	6.819524553	641.2208994	2385.486496	22.39956905	1.864268204	16.0077394	6.555228804	7.743153844
ENSG00000205426.10	0.790185131	4.097193977	22.23555428	4.505677722	0.985255324	0	2.077684472	1.756683422	5.524389266	168.5395647	1.946217687	0.950869058	0	2.96610188	5.188350357	14.72011021	2.0966198	1.141224866	3.199675696	0.778991115	12.73747436	0.801768513	10.65811874	13.16599046	1.231318972	5.713263669	5.284390418	0	8.899221593	4.477179518	2.379073847	0.967862372	4.195674081	0	8.600464676	0	0	0.859732063	2.566273704	6.618383962	0.738139243	10.08439817	0	0	16.19579231	7.11764574	3.44797197	0	3.94989859	3.793239163	5.60349859	25.47939944	0.689772786	0	15.02294416	3.828769087	0	2.43185556	1.114490138	1.569403255	17.30610028	11.48215336	12.87203541	1.099803859	0.992420421	16.81409703	14.38764933	23.14765868	6.692730826	6.69080066	4.23597577	4.871088967	1.828576709	8.962810534	18.53757438	0	3.078411422	13.11045761	0
ENSG00000205502.4	1.580370263	24.58316386	6.767342607	4.505677722	12.80831921	17.75849066	19.39172174	9.36897825	9.470381599	5.727072588	27.24704762	26.62433362	14.98715381	33.81356143	4.323625298	20.60815429	9.085352468	77.60329091	11.19886493	15.5798223	46.40079944	10.42299066	7.327456636	13.94046048	17.85412509	4.897083145	1.761463473	19.67328521	21.75365278	3.730982931	8.326758464	1.935724744	13.98558027	13.86004106	6.450348507	16.12280993	7.430271625	40.40740697	20.53018963	4.963787972	6.643253189	30.25319452	163.7330239	5.689236237	8.997662396	7.11764574	4.827160758	55.83098662	3.94989859	8.850891381	15.20949617	28.31044382	53.11250451	17.32778898	15.02294416	0.765753817	19.20374301	4.86371112	3.343470413	9.416419527	38.37439627	0.76547689	33.46729205	6.598823153	19.84840842	50.44229109	21.96009634	62.72268804	16.06255398	5.575667217	4.23597577	2.92265338	5.485730128	163.3989305	16.99277652	10.25347512	4.925458276	1.872922515	13.37453846
ENSG00000205517.13	107.4651779	1083.024941	48.33816148	125.0325568	1027.621302	79.91320796	145.437913	93.6897825	175.2020596	139.9042018	1282.557456	657.0505189	43.96231785	56.94915609	30.26537709	815.4941055	258.5831087	82.16819038	71.19278423	87.24700486	308.4288433	48.90787927	297.09506	29.42986102	2769.236368	395.8475542	77.50439279	134.7984357	1511.878868	34.32504297	7.137221541	38.71449487	30.7682766	43.12012774	98.90534378	673.3644145	62.74451594	1363.535052	2597.068989	2362.763074	10292.61361	1048.77741	78.08805757	1615.743091	421.9903664	30.05228201	193.0864303	241.9342753	2917.000109	99.8886313	181.7134543	3071.683155	1634.761502	1724.115003	479.2319189	432.6509068	2689.653653	87.54680016	36.77817454	2544.787377	402.5549413	3797.530853	774.8965314	1187.788168	442.6195079	2834.109466	49.2209056	68.69627738	77.63567758	49.06587151	3860.385918	24.35544483	72.53354281	205.4551953	1065.910527	4632.706487	700.0307574	1966.568641	49.97853845
ENSG00000205795.4	11.85277697	81.26101388	1.933526459	51.8152938	10.83780856	2.049056614	1241.762753	22.25132334	18.9407632	105.5417663	23.35461225	2.852607173	5.994861525	4.152542632	1.729450119	10.30407715	18.8695782	6.847349198	6.399351391	47.51845801	27.2945879	14.43183323	33.30662107	6.195760214	1.231318972	0	0	1.457280386	0	0	1.189536923	0.967862372	1.398558027	0	0	0	7.430271625	0	5.132547409	2.481893986	28.04929124	10.08439817	0	27.02387213	0.89976624	0	8.275132729	4.135628638	7.89979718	12.64413054	92.05747684	5.662088765	86.22159823	51.98336694	24.03671066	0.765753817	124.2595136	70.52381124	3.343470413	65.13023506	19.56341771	8.420245794	5.148814162	15.39725402	1.984840842	0	9.086936419	8.213685339	54.88039277	0	1.411991923	19.48435587	16.45719038	11.03115143	10.81358506	19.57481614	24.01160909	0.936461258	8.447076921
